Time,recommendationservice,emailservice,shippingservice,currencyservice,checkoutservice,frontend,paymentservice,cartservice,adservice,productcatalogservice,Total
2020-12-10 16:35:52,13.333333333333332,4.0,1.1250000000000004,2.8678678678678677,137.5,85.63829787234042,2.333333333333333,5.7333333333333325,4.12,3.0253164556962022,259.6764821959045
2020-12-10 16:35:53,13.333333333333332,4.0,1.1250000000000004,2.666666666666667,137.5,85.63829787234042,2.333333333333333,5.7333333333333325,4.12,3.0253164556962022,259.47528099470327
2020-12-10 16:35:54,9.396551724137927,3.2222222222222228,1.1250000000000004,2.666666666666667,137.5,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,248.52204432366585
2020-12-10 16:35:55,9.396551724137927,3.2222222222222228,1.1250000000000004,2.666666666666667,137.5,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,248.52204432366585
2020-12-10 16:35:56,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,137.5,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,249.11499304161453
2020-12-10 16:35:57,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,137.5,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,249.11499304161453
2020-12-10 16:35:58,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,137.5,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,249.11499304161453
2020-12-10 16:35:59,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,137.5,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,249.11499304161453
2020-12-10 16:36:00,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,137.5,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,249.11499304161453
2020-12-10 16:36:01,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,46.875,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,158.48999304161458
2020-12-10 16:36:02,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,46.875,79.41176470588233,2.333333333333333,5.7333333333333325,4.12,3.0131723380900115,158.48999304161458
2020-12-10 16:36:03,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,46.875,79.41176470588233,2.333333333333333,5.759493670886076,4.12,3.0131723380900115,158.51615337916732
2020-12-10 16:36:04,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,46.875,79.41176470588233,2.333333333333333,5.759493670886076,4.12,3.0131723380900115,158.51615337916732
2020-12-10 16:36:05,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,46.875,79.41176470588233,3.0,5.759493670886076,4.12,3.0131723380900115,159.182820045834
2020-12-10 16:36:06,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,46.875,79.41176470588233,3.0,5.759493670886076,3.9247311827956985,3.0131723380900115,158.98755122862968
2020-12-10 16:36:07,9.396551724137927,3.2222222222222228,1.717948717948718,2.666666666666667,46.875,79.41176470588233,3.0,5.759493670886076,3.9247311827956985,3.0131723380900115,158.98755122862968
2020-12-10 16:36:08,9.396551724137927,3.2222222222222228,1.717948717948718,2.6640625,46.875,79.41176470588233,3.0,5.759493670886076,3.9247311827956985,3.0131723380900115,158.98494706196303
2020-12-10 16:36:09,9.95967741935484,3.1428571428571432,1.717948717948718,2.6640625,46.875,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,166.7489969622921
2020-12-10 16:36:10,9.95967741935484,3.1428571428571432,1.717948717948718,2.6640625,46.875,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,166.7489969622921
2020-12-10 16:36:11,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,46.875,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,165.4767004182564
2020-12-10 16:36:12,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,46.875,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,165.4767004182564
2020-12-10 16:36:13,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,46.875,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,165.4767004182564
2020-12-10 16:36:14,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,46.875,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,165.4767004182564
2020-12-10 16:36:15,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,46.875,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,165.4767004182564
2020-12-10 16:36:16,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,68.75,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,187.35170041825646
2020-12-10 16:36:17,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,68.75,86.76470588235294,3.0,5.759493670886076,3.9247311827956985,2.9405204460966545,187.35170041825646
2020-12-10 16:36:18,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,68.75,86.76470588235294,3.0,6.450892857142858,3.9247311827956985,2.9405204460966545,188.0430996045132
2020-12-10 16:36:19,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,68.75,86.76470588235294,3.0,6.450892857142858,3.9247311827956985,2.9405204460966545,188.0430996045132
2020-12-10 16:36:20,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,68.75,86.76470588235294,3.2,6.450892857142858,3.9247311827956985,2.9405204460966545,188.24309960451322
2020-12-10 16:36:21,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,68.75,86.76470588235294,3.2,6.450892857142858,4.232323232323232,2.9405204460966545,188.5506916540407
2020-12-10 16:36:22,9.95967741935484,3.1428571428571432,0.4456521739130435,2.6640625,68.75,86.76470588235294,3.2,6.450892857142858,4.232323232323232,2.9405204460966545,188.5506916540407
2020-12-10 16:36:23,9.95967741935484,3.1428571428571432,0.4456521739130435,2.8938906752411566,68.75,86.76470588235294,3.2,6.450892857142858,4.232323232323232,2.9405204460966545,188.78051982928184
2020-12-10 16:36:24,10.296052631578947,3.444444444444444,0.4456521739130435,2.8938906752411566,68.75,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,211.3197969456228
2020-12-10 16:36:25,10.296052631578947,3.444444444444444,0.4456521739130435,2.8938906752411566,68.75,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,211.3197969456228
2020-12-10 16:36:26,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,68.75,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,213.19414477170966
2020-12-10 16:36:27,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,68.75,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,213.19414477170966
2020-12-10 16:36:28,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,68.75,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,213.19414477170966
2020-12-10 16:36:29,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,68.75,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,213.19414477170966
2020-12-10 16:36:30,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,68.75,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,213.19414477170966
2020-12-10 16:36:31,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,137.5,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,281.94414477170966
2020-12-10 16:36:32,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,137.5,108.57142857142857,3.2,6.450892857142858,4.232323232323232,3.0351123595505616,281.94414477170966
2020-12-10 16:36:33,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,137.5,108.57142857142857,3.2,7.5539568345323715,4.232323232323232,3.0351123595505616,283.04720874909924
2020-12-10 16:36:34,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,137.5,108.57142857142857,3.2,7.5539568345323715,4.232323232323232,3.0351123595505616,283.04720874909924
2020-12-10 16:36:35,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,137.5,108.57142857142857,3.0,7.5539568345323715,4.232323232323232,3.0351123595505616,282.84720874909925
2020-12-10 16:36:36,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,137.5,108.57142857142857,3.0,7.5539568345323715,4.82,3.0351123595505616,283.43488551677603
2020-12-10 16:36:37,10.296052631578947,3.444444444444444,2.3200000000000003,2.8938906752411566,137.5,108.57142857142857,3.0,7.5539568345323715,4.82,3.0351123595505616,283.43488551677603
2020-12-10 16:36:38,10.296052631578947,3.444444444444444,2.3200000000000003,2.8954423592493304,137.5,108.57142857142857,3.0,7.5539568345323715,4.82,3.0351123595505616,283.4364372007842
2020-12-10 16:36:39,19.25,3.2857142857142856,2.3200000000000003,2.8954423592493304,137.5,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,343.6580447418885
2020-12-10 16:36:40,19.25,3.2857142857142856,2.3200000000000003,2.8954423592493304,137.5,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,343.6580447418885
2020-12-10 16:36:41,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,137.5,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,343.6457370495808
2020-12-10 16:36:42,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,137.5,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,343.6457370495808
2020-12-10 16:36:43,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,137.5,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,343.6457370495808
2020-12-10 16:36:44,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,137.5,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,343.6457370495808
2020-12-10 16:36:45,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,137.5,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,343.6457370495808
2020-12-10 16:36:46,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,118.75,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,324.8957370495809
2020-12-10 16:36:47,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,118.75,159.8314606741573,3.0,7.5539568345323715,4.82,3.2014705882352943,324.8957370495809
2020-12-10 16:36:48,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,118.75,159.8314606741573,3.0,6.249999999999999,4.82,3.2014705882352943,323.59178021504846
2020-12-10 16:36:49,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,118.75,159.8314606741573,3.0,6.249999999999999,4.82,3.2014705882352943,323.59178021504846
2020-12-10 16:36:50,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,118.75,159.8314606741573,3.2,6.249999999999999,4.82,3.2014705882352943,323.7917802150485
2020-12-10 16:36:51,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,118.75,159.8314606741573,3.2,6.249999999999999,4.191780821917808,3.2014705882352943,323.1635610369663
2020-12-10 16:36:52,19.25,3.2857142857142856,2.3076923076923075,2.8954423592493304,118.75,159.8314606741573,3.2,6.249999999999999,4.191780821917808,3.2014705882352943,323.1635610369663
2020-12-10 16:36:53,19.25,3.2857142857142856,2.3076923076923075,2.715246636771301,118.75,159.8314606741573,3.2,6.249999999999999,4.191780821917808,3.2014705882352943,322.98336531448825
2020-12-10 16:36:54,13.627049180327866,3.5,2.3076923076923075,2.715246636771301,118.75,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,322.2060870531915
2020-12-10 16:36:55,13.627049180327866,3.5,2.3076923076923075,2.715246636771301,118.75,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,322.2060870531915
2020-12-10 16:36:56,13.627049180327866,3.5,2.36986301369863,2.715246636771301,118.75,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,322.2682577591978
2020-12-10 16:36:57,13.627049180327866,3.5,2.36986301369863,2.715246636771301,118.75,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,322.2682577591978
2020-12-10 16:36:58,13.627049180327866,3.5,2.36986301369863,2.715246636771301,118.75,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,322.2682577591978
2020-12-10 16:36:59,13.627049180327866,3.5,2.36986301369863,2.715246636771301,118.75,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,322.2682577591978
2020-12-10 16:37:00,13.627049180327866,3.5,2.36986301369863,2.715246636771301,118.75,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,322.2682577591978
2020-12-10 16:37:01,13.627049180327866,3.5,2.36986301369863,2.715246636771301,112.5,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,316.0182577591978
2020-12-10 16:37:02,13.627049180327866,3.5,2.36986301369863,2.715246636771301,112.5,164.5695364238411,3.2,6.249999999999999,4.191780821917808,3.0947816826411074,316.0182577591978
2020-12-10 16:37:03,13.627049180327866,3.5,2.36986301369863,2.715246636771301,112.5,164.5695364238411,3.2,6.017964071856286,4.191780821917808,3.0947816826411074,315.7862218310541
2020-12-10 16:37:04,13.627049180327866,3.5,2.36986301369863,2.715246636771301,112.5,164.5695364238411,3.2,6.017964071856286,4.191780821917808,3.0947816826411074,315.7862218310541
2020-12-10 16:37:05,13.627049180327866,3.5,2.36986301369863,2.715246636771301,112.5,164.5695364238411,3.2,6.017964071856286,4.191780821917808,3.0947816826411074,315.7862218310541
2020-12-10 16:37:06,13.627049180327866,3.5,2.36986301369863,2.715246636771301,112.5,164.5695364238411,3.2,6.017964071856286,4.2125,3.0947816826411074,315.8069410091362
2020-12-10 16:37:07,13.627049180327866,3.5,2.36986301369863,2.715246636771301,112.5,164.5695364238411,3.2,6.017964071856286,4.2125,3.0947816826411074,315.8069410091362
2020-12-10 16:37:08,13.627049180327866,3.5,2.36986301369863,2.701396348012889,112.5,164.5695364238411,3.2,6.017964071856286,4.2125,3.0947816826411074,315.7930907203778
2020-12-10 16:37:09,12.682926829268293,3.0,2.36986301369863,2.701396348012889,112.5,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,282.1688242654725
2020-12-10 16:37:10,12.682926829268293,3.0,2.36986301369863,2.701396348012889,112.5,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,282.1688242654725
2020-12-10 16:37:11,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,112.5,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,281.853015305828
2020-12-10 16:37:12,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,112.5,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,281.853015305828
2020-12-10 16:37:13,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,112.5,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,281.853015305828
2020-12-10 16:37:14,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,112.5,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,281.853015305828
2020-12-10 16:37:15,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,112.5,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,281.853015305828
2020-12-10 16:37:16,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,127.27272727272728,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,296.62574257855516
2020-12-10 16:37:17,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,127.27272727272728,132.41935483870972,3.2,6.017964071856286,4.2125,3.0648191639267255,296.62574257855516
2020-12-10 16:37:18,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,127.27272727272728,132.41935483870972,3.2,6.637931034482759,4.2125,3.0648191639267255,297.24570954118167
2020-12-10 16:37:19,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,127.27272727272728,132.41935483870972,3.2,6.637931034482759,4.2125,3.0648191639267255,297.24570954118167
2020-12-10 16:37:20,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,127.27272727272728,132.41935483870972,3.0,6.637931034482759,4.2125,3.0648191639267255,297.0457095411816
2020-12-10 16:37:21,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,127.27272727272728,132.41935483870972,3.0,6.637931034482759,3.712328767123288,3.0648191639267255,296.54553830830486
2020-12-10 16:37:22,12.682926829268293,3.0,2.0540540540540544,2.701396348012889,127.27272727272728,132.41935483870972,3.0,6.637931034482759,3.712328767123288,3.0648191639267255,296.54553830830486
2020-12-10 16:37:23,12.682926829268293,3.0,2.0540540540540544,2.808491418247516,127.27272727272728,132.41935483870972,3.0,6.637931034482759,3.712328767123288,3.0648191639267255,296.65263337853963
2020-12-10 16:37:24,14.172932330827065,3.571428571428572,2.0540540540540544,2.808491418247516,127.27272727272728,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,367.7115708682453
2020-12-10 16:37:25,14.172932330827065,3.571428571428572,2.0540540540540544,2.808491418247516,127.27272727272728,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,367.7115708682453
2020-12-10 16:37:26,14.172932330827065,3.571428571428572,2.175,2.808491418247516,127.27272727272728,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,367.8325168141913
2020-12-10 16:37:27,14.172932330827065,3.571428571428572,2.175,2.808491418247516,127.27272727272728,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,367.8325168141913
2020-12-10 16:37:28,14.172932330827065,3.571428571428572,2.175,2.808491418247516,127.27272727272728,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,367.8325168141913
2020-12-10 16:37:29,14.172932330827065,3.571428571428572,2.175,2.808491418247516,127.27272727272728,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,367.8325168141913
2020-12-10 16:37:30,14.172932330827065,3.571428571428572,2.175,2.808491418247516,127.27272727272728,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,367.8325168141913
2020-12-10 16:37:31,14.172932330827065,3.571428571428572,2.175,2.808491418247516,87.5,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,328.059789541464
2020-12-10 16:37:32,14.172932330827065,3.571428571428572,2.175,2.808491418247516,87.5,201.20967741935485,3.0,6.637931034482759,3.712328767123288,3.272,328.059789541464
2020-12-10 16:37:33,14.172932330827065,3.571428571428572,2.175,2.808491418247516,87.5,201.20967741935485,3.0,7.375565610859728,3.712328767123288,3.272,328.797424117841
2020-12-10 16:37:34,14.172932330827065,3.571428571428572,2.175,2.808491418247516,87.5,201.20967741935485,3.0,7.375565610859728,3.712328767123288,3.272,328.797424117841
2020-12-10 16:37:35,14.172932330827065,3.571428571428572,2.175,2.808491418247516,87.5,201.20967741935485,3.2666666666666666,7.375565610859728,3.712328767123288,3.272,329.06409078450764
2020-12-10 16:37:36,14.172932330827065,3.571428571428572,2.175,2.808491418247516,87.5,201.20967741935485,3.2666666666666666,7.375565610859728,4.047169811320755,3.272,329.3989318287052
2020-12-10 16:37:37,14.172932330827065,3.571428571428572,2.175,2.808491418247516,87.5,201.20967741935485,3.2666666666666666,7.375565610859728,4.047169811320755,3.272,329.3989318287052
2020-12-10 16:37:38,14.172932330827065,3.571428571428572,2.175,3.4160000000000004,87.5,201.20967741935485,3.2666666666666666,7.375565610859728,4.047169811320755,3.272,330.0064404104576
2020-12-10 16:37:39,19.80769230769231,3.833333333333333,2.175,3.4160000000000004,87.5,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,448.22112210345887
2020-12-10 16:37:40,19.80769230769231,3.833333333333333,2.175,3.4160000000000004,87.5,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,448.22112210345887
2020-12-10 16:37:41,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,87.5,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,448.78612210345887
2020-12-10 16:37:42,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,87.5,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,448.78612210345887
2020-12-10 16:37:43,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,87.5,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,448.78612210345887
2020-12-10 16:37:44,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,87.5,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,448.78612210345887
2020-12-10 16:37:45,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,87.5,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,448.78612210345887
2020-12-10 16:37:46,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,133.33333333333331,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,494.61945543679224
2020-12-10 16:37:47,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,133.33333333333331,313.2911392405063,3.2666666666666666,7.375565610859728,4.047169811320755,3.5085551330798483,494.61945543679224
2020-12-10 16:37:48,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,133.33333333333331,313.2911392405063,3.2666666666666666,8.053435114503818,4.047169811320755,3.5085551330798483,495.29732494043634
2020-12-10 16:37:49,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,133.33333333333331,313.2911392405063,3.2666666666666666,8.053435114503818,4.047169811320755,3.5085551330798483,495.29732494043634
2020-12-10 16:37:50,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,133.33333333333331,313.2911392405063,3.0,8.053435114503818,4.047169811320755,3.5085551330798483,495.0306582737697
2020-12-10 16:37:51,19.80769230769231,3.833333333333333,2.74,3.4160000000000004,133.33333333333331,313.2911392405063,3.0,8.053435114503818,3.886075949367088,3.5085551330798483,494.86956441181604
