Time,frontend,paymentservice,recommendationservice,checkoutservice,emailservice,productcatalogservice,currencyservice,cartservice,adservice,shippingservice,Total
2020-11-07 07:46:01,96.72131147540985,3.8,11.590909090909092,74.99999999999999,3.0,0.4767552182163188,3.0282186948853616,4.747126436781611,4.136363636363637,1.16,203.6606845525658
2020-11-07 07:46:02,96.72131147540985,3.8,11.590909090909092,74.99999999999999,3.0,0.4767552182163188,3.0282186948853616,4.747126436781611,4.136363636363637,1.16,203.6606845525658
2020-11-07 07:46:03,96.72131147540985,3.8,11.590909090909092,74.99999999999999,3.0,0.4767552182163188,3.0282186948853616,6.329113924050633,4.136363636363637,1.16,205.24267203983487
2020-11-07 07:46:04,96.72131147540985,3.8,11.590909090909092,74.99999999999999,3.666666666666667,0.4767552182163188,3.0282186948853616,6.329113924050633,4.136363636363637,1.16,205.9093387065016
2020-11-07 07:46:05,96.72131147540985,3.8,11.590909090909092,74.99999999999999,3.666666666666667,0.4767552182163188,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,206.4693387065016
2020-11-07 07:46:06,96.72131147540985,3.0000000000000004,11.590909090909092,74.99999999999999,3.666666666666667,0.4767552182163188,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,205.66933870650155
2020-11-07 07:46:07,96.72131147540985,3.0000000000000004,11.590909090909092,74.99999999999999,3.666666666666667,0.4767552182163188,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,205.66933870650155
2020-11-07 07:46:08,96.72131147540985,3.0000000000000004,11.590909090909092,74.99999999999999,3.666666666666667,0.4767552182163188,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,205.66933870650155
2020-11-07 07:46:09,96.72131147540985,3.0000000000000004,11.590909090909092,74.99999999999999,3.666666666666667,0.4767552182163188,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,205.66933870650155
2020-11-07 07:46:10,96.72131147540985,3.0000000000000004,11.590909090909092,74.99999999999999,3.666666666666667,2.158551810237204,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,207.35113529852242
2020-11-07 07:46:11,96.72131147540985,3.0000000000000004,11.590909090909092,74.99999999999999,3.666666666666667,2.158551810237204,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,207.35113529852242
2020-11-07 07:46:12,96.72131147540985,3.0000000000000004,13.75,74.99999999999999,3.666666666666667,2.158551810237204,3.0282186948853616,6.329113924050633,4.136363636363637,1.7200000000000002,209.5102262076133
2020-11-07 07:46:13,96.72131147540985,3.0000000000000004,13.75,137.5,3.666666666666667,2.158551810237204,3.179604261796043,6.329113924050633,4.136363636363637,1.7200000000000002,272.16161177452403
2020-11-07 07:46:14,96.72131147540985,3.0000000000000004,13.75,137.5,3.666666666666667,2.158551810237204,3.179604261796043,6.329113924050633,4.136363636363637,1.7200000000000002,272.16161177452403
2020-11-07 07:46:15,99.66666666666669,3.0000000000000004,13.75,137.5,3.666666666666667,2.158551810237204,3.179604261796043,6.329113924050633,4.136363636363637,1.7200000000000002,275.1069669657809
2020-11-07 07:46:16,99.66666666666669,3.0000000000000004,13.75,137.5,3.666666666666667,2.158551810237204,3.179604261796043,6.329113924050633,4.626373626373626,1.7200000000000002,275.59697695579086
2020-11-07 07:46:17,99.66666666666669,3.0000000000000004,13.75,137.5,3.666666666666667,2.158551810237204,3.179604261796043,6.329113924050633,4.626373626373626,1.7200000000000002,275.59697695579086
2020-11-07 07:46:18,99.66666666666669,3.0000000000000004,13.75,137.5,3.666666666666667,2.158551810237204,3.179604261796043,6.111111111111112,4.626373626373626,1.7200000000000002,275.3789741428513
2020-11-07 07:46:19,99.66666666666669,3.0000000000000004,13.75,137.5,3.75,2.158551810237204,3.179604261796043,6.111111111111112,4.626373626373626,1.7200000000000002,275.4623074761846
2020-11-07 07:46:20,99.66666666666669,3.0000000000000004,13.75,137.5,3.75,2.158551810237204,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,275.34608106109033
2020-11-07 07:46:21,99.66666666666669,3.25,13.75,137.5,3.75,2.158551810237204,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,275.59608106109033
2020-11-07 07:46:22,99.66666666666669,3.25,13.75,137.5,3.75,2.158551810237204,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,275.59608106109033
2020-11-07 07:46:23,99.66666666666669,3.25,13.75,137.5,3.75,2.158551810237204,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,275.59608106109033
2020-11-07 07:46:24,99.66666666666669,3.25,13.75,137.5,3.75,2.158551810237204,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,275.59608106109033
2020-11-07 07:46:25,99.66666666666669,3.25,13.75,137.5,3.75,1.4643288996372432,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,274.9018581504904
2020-11-07 07:46:26,99.66666666666669,3.25,13.75,137.5,3.75,1.4643288996372432,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,274.9018581504904
2020-11-07 07:46:27,99.66666666666669,3.25,16.75619834710744,137.5,3.75,1.4643288996372432,3.179604261796043,6.111111111111112,4.626373626373626,1.6037735849056605,277.9080564975978
2020-11-07 07:46:28,99.66666666666669,3.25,16.75619834710744,150.0,3.75,1.4643288996372432,3.421052631578947,6.111111111111112,4.626373626373626,1.6037735849056605,290.6495048673807
2020-11-07 07:46:29,99.66666666666669,3.25,16.75619834710744,150.0,3.75,1.4643288996372432,3.421052631578947,6.111111111111112,4.626373626373626,1.6037735849056605,290.6495048673807
2020-11-07 07:46:30,170.3125,3.25,16.75619834710744,150.0,3.75,1.4643288996372432,3.421052631578947,6.111111111111112,4.626373626373626,1.6037735849056605,361.295338200714
2020-11-07 07:46:31,170.3125,3.25,16.75619834710744,150.0,3.75,1.4643288996372432,3.421052631578947,6.111111111111112,7.076271186440677,1.6037735849056605,363.7452357607811
2020-11-07 07:46:32,170.3125,3.25,16.75619834710744,150.0,3.75,1.4643288996372432,3.421052631578947,6.111111111111112,7.076271186440677,1.6037735849056605,363.7452357607811
2020-11-07 07:46:33,170.3125,3.25,16.75619834710744,150.0,3.75,1.4643288996372432,3.421052631578947,6.862244897959183,7.076271186440677,1.6037735849056605,364.4963695476292
2020-11-07 07:46:34,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,1.4643288996372432,3.421052631578947,6.862244897959183,7.076271186440677,1.6037735849056605,364.31779811905767
2020-11-07 07:46:35,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,1.4643288996372432,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,364.6442570922917
2020-11-07 07:46:36,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,1.4643288996372432,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,364.6442570922917
2020-11-07 07:46:37,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,1.4643288996372432,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,364.6442570922917
2020-11-07 07:46:38,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,1.4643288996372432,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,364.6442570922917
2020-11-07 07:46:39,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,1.4643288996372432,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,364.6442570922917
2020-11-07 07:46:40,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,2.2860892388451437,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,365.4660174314996
2020-11-07 07:46:41,170.3125,3.25,16.75619834710744,150.0,3.571428571428571,2.2860892388451437,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,365.4660174314996
2020-11-07 07:46:42,170.3125,3.25,15.638297872340427,150.0,3.571428571428571,2.2860892388451437,3.421052631578947,6.862244897959183,7.076271186440677,1.9302325581395348,364.34811695673255
2020-11-07 07:46:43,170.3125,3.25,15.638297872340427,100.0,3.571428571428571,2.2860892388451437,3.5190311418685116,6.862244897959183,7.076271186440677,1.9302325581395348,314.44609546702213
2020-11-07 07:46:44,170.3125,3.25,15.638297872340427,100.0,3.571428571428571,2.2860892388451437,3.5190311418685116,6.862244897959183,7.076271186440677,1.9302325581395348,314.44609546702213
2020-11-07 07:46:45,146.79487179487174,3.25,15.638297872340427,100.0,3.571428571428571,2.2860892388451437,3.5190311418685116,6.862244897959183,7.076271186440677,1.9302325581395348,290.9284672618938
2020-11-07 07:46:46,146.79487179487174,3.25,15.638297872340427,100.0,3.571428571428571,2.2860892388451437,3.5190311418685116,6.862244897959183,4.275167785234899,1.9302325581395348,288.12736386068804
2020-11-07 07:46:47,146.79487179487174,3.25,15.638297872340427,100.0,3.571428571428571,2.2860892388451437,3.5190311418685116,6.862244897959183,4.275167785234899,1.9302325581395348,288.12736386068804
2020-11-07 07:46:48,146.79487179487174,3.25,15.638297872340427,100.0,3.571428571428571,2.2860892388451437,3.5190311418685116,5.8809523809523805,4.275167785234899,1.9302325581395348,287.1460713436813
2020-11-07 07:46:49,146.79487179487174,3.25,15.638297872340427,100.0,3.666666666666666,2.2860892388451437,3.5190311418685116,5.8809523809523805,4.275167785234899,1.9302325581395348,287.24130943891936
2020-11-07 07:46:50,146.79487179487174,3.25,15.638297872340427,100.0,3.666666666666666,2.2860892388451437,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,286.5253625950656
2020-11-07 07:46:51,146.79487179487174,3.0,15.638297872340427,100.0,3.666666666666666,2.2860892388451437,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,286.2753625950656
2020-11-07 07:46:52,146.79487179487174,3.0,15.638297872340427,100.0,3.666666666666666,2.2860892388451437,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,286.2753625950656
2020-11-07 07:46:53,146.79487179487174,3.0,15.638297872340427,100.0,3.666666666666666,2.2860892388451437,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,286.2753625950656
2020-11-07 07:46:54,146.79487179487174,3.0,15.638297872340427,100.0,3.666666666666666,2.2860892388451437,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,286.2753625950656
2020-11-07 07:46:55,146.79487179487174,3.0,15.638297872340427,100.0,3.666666666666666,1.5586392121754704,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,285.5479125683959
2020-11-07 07:46:56,146.79487179487174,3.0,15.638297872340427,100.0,3.666666666666666,1.5586392121754704,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,285.5479125683959
2020-11-07 07:46:57,146.79487179487174,3.0,17.545180722891565,100.0,3.666666666666666,1.5586392121754704,3.5190311418685116,5.8809523809523805,4.275167785234899,1.2142857142857142,287.45479541894696
2020-11-07 07:46:58,146.79487179487174,3.0,17.545180722891565,118.75,3.666666666666666,1.5586392121754704,3.644549763033175,5.8809523809523805,4.275167785234899,1.2142857142857142,306.3303140401116
2020-11-07 07:46:59,146.79487179487174,3.0,17.545180722891565,118.75,3.666666666666666,1.5586392121754704,3.644549763033175,5.8809523809523805,4.275167785234899,1.2142857142857142,306.3303140401116
2020-11-07 07:47:00,169.51219512195127,3.0,17.545180722891565,118.75,3.666666666666666,1.5586392121754704,3.644549763033175,5.8809523809523805,4.275167785234899,1.2142857142857142,329.0476373671911
2020-11-07 07:47:01,169.51219512195127,3.0,17.545180722891565,118.75,3.666666666666666,1.5586392121754704,3.644549763033175,5.8809523809523805,4.6,1.2142857142857142,329.37246958195624
2020-11-07 07:47:02,169.51219512195127,3.0,17.545180722891565,118.75,3.666666666666666,1.5586392121754704,3.644549763033175,5.8809523809523805,4.6,1.2142857142857142,329.37246958195624
2020-11-07 07:47:03,169.51219512195127,3.0,17.545180722891565,118.75,3.666666666666666,1.5586392121754704,3.644549763033175,5.382882882882883,4.6,1.2142857142857142,328.87440008388666
2020-11-07 07:47:04,169.51219512195127,3.0,17.545180722891565,118.75,4.0,1.5586392121754704,3.644549763033175,5.382882882882883,4.6,1.2142857142857142,329.20773341722014
2020-11-07 07:47:05,169.51219512195127,3.0,17.545180722891565,118.75,4.0,1.5586392121754704,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,329.21566992515665
2020-11-07 07:47:06,169.51219512195127,2.833333333333333,17.545180722891565,118.75,4.0,1.5586392121754704,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,329.04900325849
2020-11-07 07:47:07,169.51219512195127,2.833333333333333,17.545180722891565,118.75,4.0,1.5586392121754704,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,329.04900325849
2020-11-07 07:47:08,169.51219512195127,2.833333333333333,17.545180722891565,118.75,4.0,1.5586392121754704,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,329.04900325849
2020-11-07 07:47:09,169.51219512195127,2.833333333333333,17.545180722891565,118.75,4.0,1.5586392121754704,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,329.04900325849
2020-11-07 07:47:10,169.51219512195127,2.833333333333333,17.545180722891565,118.75,4.0,1.6762132060461419,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,329.16657725236064
2020-11-07 07:47:11,169.51219512195127,2.833333333333333,17.545180722891565,118.75,4.0,1.6762132060461419,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,329.16657725236064
2020-11-07 07:47:12,169.51219512195127,2.833333333333333,16.136363636363637,118.75,4.0,1.6762132060461419,3.644549763033175,5.382882882882883,4.6,1.2222222222222223,327.7577601658327
2020-11-07 07:47:13,169.51219512195127,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,5.382882882882883,4.6,1.2222222222222223,346.34450463940215
2020-11-07 07:47:14,169.51219512195127,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,5.382882882882883,4.6,1.2222222222222223,346.34450463940215
2020-11-07 07:47:15,169.64285714285714,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,5.382882882882883,4.6,1.2222222222222223,346.475166660308
2020-11-07 07:47:16,169.64285714285714,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,5.382882882882883,3.843137254901962,1.2222222222222223,345.7183039152099
2020-11-07 07:47:17,169.64285714285714,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,5.382882882882883,3.843137254901962,1.2222222222222223,345.7183039152099
2020-11-07 07:47:18,169.64285714285714,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,6.22983870967742,3.843137254901962,1.2222222222222223,346.56525974200446
2020-11-07 07:47:19,169.64285714285714,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,6.22983870967742,3.843137254901962,1.2222222222222223,346.56525974200446
2020-11-07 07:47:20,169.64285714285714,2.833333333333333,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,347.01996059670535
2020-11-07 07:47:21,169.64285714285714,3.0,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,347.18662726337186
2020-11-07 07:47:22,169.64285714285714,3.0,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,347.18662726337186
2020-11-07 07:47:23,169.64285714285714,3.0,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,347.18662726337186
2020-11-07 07:47:24,169.64285714285714,3.0,16.136363636363637,137.5,4.0,1.6762132060461419,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,347.18662726337186
2020-11-07 07:47:25,169.64285714285714,3.0,16.136363636363637,137.5,4.0,1.8309859154929573,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,347.34139997281875
2020-11-07 07:47:26,169.64285714285714,3.0,16.136363636363637,137.5,4.0,1.8309859154929573,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,347.34139997281875
2020-11-07 07:47:27,169.64285714285714,3.0,20.204918032786885,137.5,4.0,1.8309859154929573,3.4812942366026287,6.22983870967742,3.843137254901962,1.6769230769230772,351.4099543692421
2020-11-07 07:47:28,169.64285714285714,3.0,20.204918032786885,190.0,4.0,1.8309859154929573,4.339712918660288,6.22983870967742,3.843137254901962,1.6769230769230772,404.76837305129965
2020-11-07 07:47:29,169.64285714285714,3.0,20.204918032786885,190.0,4.0,1.8309859154929573,4.339712918660288,6.22983870967742,3.843137254901962,1.6769230769230772,404.76837305129965
2020-11-07 07:47:30,249.46808510638303,3.0,20.204918032786885,190.0,4.0,1.8309859154929573,4.339712918660288,6.22983870967742,3.843137254901962,1.6769230769230772,484.59360101482554
2020-11-07 07:47:31,249.46808510638303,3.0,20.204918032786885,190.0,4.0,1.8309859154929573,4.339712918660288,6.22983870967742,4.300546448087432,1.6769230769230772,485.051010208011
2020-11-07 07:47:32,249.46808510638303,3.0,20.204918032786885,190.0,4.0,1.8309859154929573,4.339712918660288,6.22983870967742,4.300546448087432,1.6769230769230772,485.051010208011
2020-11-07 07:47:33,249.46808510638303,3.0,20.204918032786885,190.0,4.0,1.8309859154929573,4.339712918660288,7.854729729729729,4.300546448087432,1.6769230769230772,486.67590122806337
2020-11-07 07:47:34,249.46808510638303,3.0,20.204918032786885,190.0,3.5454545454545463,1.8309859154929573,4.339712918660288,7.854729729729729,4.300546448087432,1.6769230769230772,486.2213557735178
2020-11-07 07:47:35,249.46808510638303,3.0,20.204918032786885,190.0,3.5454545454545463,1.8309859154929573,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,486.2910993632615
2020-11-07 07:47:36,249.46808510638303,3.111111111111111,20.204918032786885,190.0,3.5454545454545463,1.8309859154929573,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,486.4022104743726
2020-11-07 07:47:37,249.46808510638303,3.111111111111111,20.204918032786885,190.0,3.5454545454545463,1.8309859154929573,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,486.4022104743726
2020-11-07 07:47:38,249.46808510638303,3.111111111111111,20.204918032786885,190.0,3.5454545454545463,1.8309859154929573,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,486.4022104743726
2020-11-07 07:47:39,249.46808510638303,3.111111111111111,20.204918032786885,190.0,3.5454545454545463,1.8309859154929573,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,486.4022104743726
2020-11-07 07:47:40,249.46808510638303,3.111111111111111,20.204918032786885,190.0,3.5454545454545463,2.454752418895845,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,487.0259769777755
2020-11-07 07:47:41,249.46808510638303,3.111111111111111,20.204918032786885,190.0,3.5454545454545463,2.454752418895845,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,487.0259769777755
2020-11-07 07:47:42,249.46808510638303,3.111111111111111,55.0,190.0,3.5454545454545463,2.454752418895845,4.339712918660288,7.854729729729729,4.300546448087432,1.7466666666666668,521.8210589449885
2020-11-07 07:47:43,249.46808510638303,3.111111111111111,55.0,160.0,3.5454545454545463,2.454752418895845,4.636363636363637,7.854729729729729,4.300546448087432,1.7466666666666668,492.11770966269205
2020-11-07 07:47:44,249.46808510638303,3.111111111111111,55.0,160.0,3.5454545454545463,2.454752418895845,4.636363636363637,7.854729729729729,4.300546448087432,1.7466666666666668,492.11770966269205
2020-11-07 07:47:45,342.44791666666663,3.111111111111111,55.0,160.0,3.5454545454545463,2.454752418895845,4.636363636363637,7.854729729729729,4.300546448087432,1.7466666666666668,585.0975412229756
2020-11-07 07:47:46,342.44791666666663,3.111111111111111,55.0,160.0,3.5454545454545463,2.454752418895845,4.636363636363637,7.854729729729729,4.372549019607844,1.7466666666666668,585.169543794496
2020-11-07 07:47:47,342.44791666666663,3.111111111111111,55.0,160.0,3.5454545454545463,2.454752418895845,4.636363636363637,7.854729729729729,4.372549019607844,1.7466666666666668,585.169543794496
2020-11-07 07:47:48,342.44791666666663,3.111111111111111,55.0,160.0,3.5454545454545463,2.454752418895845,4.636363636363637,6.719745222929936,4.372549019607844,1.7466666666666668,584.0345592876962
2020-11-07 07:47:49,342.44791666666663,3.111111111111111,55.0,160.0,4.066666666666666,2.454752418895845,4.636363636363637,6.719745222929936,4.372549019607844,1.7466666666666668,584.5557714089082
2020-11-07 07:47:50,342.44791666666663,3.111111111111111,55.0,160.0,4.066666666666666,2.454752418895845,4.636363636363637,6.719745222929936,4.372549019607844,1.246913580246914,584.0560183224885
