Time,paymentservice,shippingservice,adservice,cartservice,recommendationservice,checkoutservice,currencyservice,productcatalogservice,emailservice,frontend,Total
2020-11-09 14:35:51,3.0000000000000004,2.6363636363636367,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.9057591623036654,2.811550151975684,3.0,83.08823529411767,190.72295399639458
2020-11-09 14:35:52,3.0000000000000004,2.6363636363636367,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.811550151975684,3.0,83.08823529411767,190.7146307315268
2020-11-09 14:35:53,3.0000000000000004,2.6363636363636367,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.811550151975684,3.0,83.08823529411767,190.7146307315268
2020-11-09 14:35:54,3.0000000000000004,2.6363636363636367,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.811550151975684,3.0,83.08823529411767,190.7146307315268
2020-11-09 14:35:55,3.0000000000000004,2.9245283018867925,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.811550151975684,3.0,83.08823529411767,191.00279539705002
2020-11-09 14:35:56,3.0000000000000004,2.9245283018867925,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.8148571428571434,3.0,83.08823529411767,191.00610238793143
2020-11-09 14:35:57,3.0000000000000004,2.9245283018867925,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.8148571428571434,3.0,83.08823529411767,191.00610238793143
2020-11-09 14:35:58,3.0000000000000004,2.9245283018867925,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.8148571428571434,3.0,91.015625,198.9334920938138
2020-11-09 14:35:59,3.0000000000000004,2.9245283018867925,5.0,4.3921568627450975,8.888888888888891,74.99999999999999,2.8974358974358974,2.8148571428571434,3.0,91.015625,198.9334920938138
2020-11-09 14:36:00,3.0000000000000004,2.9245283018867925,5.0,4.3921568627450975,8.888888888888891,137.5,2.8974358974358974,2.8148571428571434,3.0,91.015625,261.4334920938138
2020-11-09 14:36:01,3.0000000000000004,2.9245283018867925,5.0,4.3921568627450975,8.888888888888891,137.5,2.8974358974358974,2.8148571428571434,3.0,91.015625,261.4334920938138
2020-11-09 14:36:02,3.0000000000000004,2.9245283018867925,4.076923076923077,4.3921568627450975,8.888888888888891,137.5,2.8974358974358974,2.8148571428571434,3.0,91.015625,260.5104151707369
2020-11-09 14:36:03,3.0000000000000004,2.9245283018867925,4.076923076923077,4.3921568627450975,8.888888888888891,137.5,2.8974358974358974,2.8148571428571434,3.0,91.015625,260.5104151707369
2020-11-09 14:36:04,3.0000000000000004,2.9245283018867925,4.076923076923077,4.3921568627450975,8.936781609195403,137.5,2.8974358974358974,2.8148571428571434,3.333333333333333,91.015625,260.8916412243768
2020-11-09 14:36:05,2.333333333333333,2.9245283018867925,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.8974358974358974,2.8148571428571434,3.333333333333333,91.015625,260.32153949947633
2020-11-09 14:36:06,2.333333333333333,2.9245283018867925,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.8974358974358974,2.8148571428571434,3.333333333333333,91.015625,260.32153949947633
2020-11-09 14:36:07,2.333333333333333,2.9245283018867925,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8148571428571434,3.333333333333333,91.015625,260.20592178385857
2020-11-09 14:36:08,2.333333333333333,2.9245283018867925,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8148571428571434,3.333333333333333,91.015625,260.20592178385857
2020-11-09 14:36:09,2.333333333333333,2.9245283018867925,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8148571428571434,3.333333333333333,91.015625,260.20592178385857
2020-11-09 14:36:10,2.333333333333333,2.7241379310344827,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8148571428571434,3.333333333333333,91.015625,260.00553141300617
2020-11-09 14:36:11,2.333333333333333,2.7241379310344827,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8961253091508663,3.333333333333333,91.015625,260.0867995793
2020-11-09 14:36:12,2.333333333333333,2.7241379310344827,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8961253091508663,3.333333333333333,91.015625,260.0867995793
2020-11-09 14:36:13,2.333333333333333,2.7241379310344827,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8961253091508663,3.333333333333333,93.83116883116881,262.9023434104688
2020-11-09 14:36:14,2.333333333333333,2.7241379310344827,4.076923076923077,4.488721804511278,8.936781609195403,137.5,2.7818181818181817,2.8961253091508663,3.333333333333333,93.83116883116881,262.9023434104688
2020-11-09 14:36:15,2.333333333333333,2.7241379310344827,4.076923076923077,4.488721804511278,8.936781609195403,175.0,2.7818181818181817,2.8961253091508663,3.333333333333333,93.83116883116881,300.4023434104688
2020-11-09 14:36:16,2.333333333333333,2.7241379310344827,4.076923076923077,4.488721804511278,8.936781609195403,175.0,2.7818181818181817,2.8961253091508663,3.333333333333333,93.83116883116881,300.4023434104688
2020-11-09 14:36:17,2.333333333333333,2.7241379310344827,4.978021978021979,4.488721804511278,8.936781609195403,175.0,2.7818181818181817,2.8961253091508663,3.333333333333333,93.83116883116881,301.30344231156766
2020-11-09 14:36:18,2.333333333333333,2.7241379310344827,4.978021978021979,4.488721804511278,8.936781609195403,175.0,2.7818181818181817,2.8961253091508663,3.333333333333333,93.83116883116881,301.30344231156766
2020-11-09 14:36:19,2.333333333333333,2.7241379310344827,4.978021978021979,4.488721804511278,10.666666666666666,175.0,2.7818181818181817,2.8961253091508663,3.571428571428572,93.83116883116881,303.2714226071342
2020-11-09 14:36:20,3.0,2.7241379310344827,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,2.7818181818181817,2.8961253091508663,3.571428571428572,93.83116883116881,304.58825635817846
2020-11-09 14:36:21,3.0,2.7241379310344827,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,2.7818181818181817,2.8961253091508663,3.571428571428572,93.83116883116881,304.58825635817846
2020-11-09 14:36:22,3.0,2.7241379310344827,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8961253091508663,3.571428571428572,93.83116883116881,304.9099501911477
2020-11-09 14:36:23,3.0,2.7241379310344827,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8961253091508663,3.571428571428572,93.83116883116881,304.9099501911477
2020-11-09 14:36:24,3.0,2.7241379310344827,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8961253091508663,3.571428571428572,93.83116883116881,304.9099501911477
2020-11-09 14:36:25,3.0,2.888888888888889,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8961253091508663,3.571428571428572,93.83116883116881,305.0747011490021
2020-11-09 14:36:26,3.0,2.888888888888889,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8993993993994,3.571428571428572,93.83116883116881,305.07797523925063
2020-11-09 14:36:27,3.0,2.888888888888889,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8993993993994,3.571428571428572,93.83116883116881,305.07797523925063
2020-11-09 14:36:28,3.0,2.888888888888889,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8993993993994,3.571428571428572,151.38888888888889,362.63569529697065
2020-11-09 14:36:29,3.0,2.888888888888889,4.978021978021979,5.1388888888888875,10.666666666666666,175.0,3.10351201478743,2.8993993993994,3.571428571428572,151.38888888888889,362.63569529697065
2020-11-09 14:36:30,3.0,2.888888888888889,4.978021978021979,5.1388888888888875,10.666666666666666,118.75,3.10351201478743,2.8993993993994,3.571428571428572,151.38888888888889,306.3856952969708
2020-11-09 14:36:31,3.0,2.888888888888889,4.978021978021979,5.1388888888888875,10.666666666666666,118.75,3.10351201478743,2.8993993993994,3.571428571428572,151.38888888888889,306.3856952969708
2020-11-09 14:36:32,3.0,2.888888888888889,4.79245283018868,5.1388888888888875,10.666666666666666,118.75,3.10351201478743,2.8993993993994,3.571428571428572,151.38888888888889,306.20012614913736
2020-11-09 14:36:33,3.0,2.888888888888889,4.79245283018868,5.1388888888888875,10.666666666666666,118.75,3.10351201478743,2.8993993993994,3.571428571428572,151.38888888888889,306.20012614913736
2020-11-09 14:36:34,3.0,2.888888888888889,4.79245283018868,5.1388888888888875,13.675,118.75,3.10351201478743,2.8993993993994,4.5,151.38888888888889,310.1370309110422
2020-11-09 14:36:35,2.7142857142857144,2.888888888888889,4.79245283018868,6.437908496732026,13.675,118.75,3.10351201478743,2.8993993993994,4.5,151.38888888888889,311.15033623317106
2020-11-09 14:36:36,2.7142857142857144,2.888888888888889,4.79245283018868,6.437908496732026,13.675,118.75,3.10351201478743,2.8993993993994,4.5,151.38888888888889,311.15033623317106
2020-11-09 14:36:37,2.7142857142857144,2.888888888888889,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.8993993993994,4.5,151.38888888888889,311.31790855573297
2020-11-09 14:36:38,2.7142857142857144,2.888888888888889,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.8993993993994,4.5,151.38888888888889,311.31790855573297
2020-11-09 14:36:39,2.7142857142857144,2.888888888888889,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.8993993993994,4.5,151.38888888888889,311.31790855573297
2020-11-09 14:36:40,2.7142857142857144,2.8863636363636367,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.8993993993994,4.5,151.38888888888889,311.31538330320774
2020-11-09 14:36:41,2.7142857142857144,2.8863636363636367,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.9972714870395643,4.5,151.38888888888889,311.4132553908479
2020-11-09 14:36:42,2.7142857142857144,2.8863636363636367,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.9972714870395643,4.5,151.38888888888889,311.4132553908479
2020-11-09 14:36:43,2.7142857142857144,2.8863636363636367,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.9972714870395643,4.5,183.70535714285717,343.7297236448162
2020-11-09 14:36:44,2.7142857142857144,2.8863636363636367,4.79245283018868,6.437908496732026,13.675,118.75,3.2710843373493983,2.9972714870395643,4.5,183.70535714285717,343.7297236448162
2020-11-09 14:36:45,2.7142857142857144,2.8863636363636367,4.79245283018868,6.437908496732026,13.675,137.5,3.2710843373493983,2.9972714870395643,4.5,183.70535714285717,362.4797236448162
2020-11-09 14:36:46,2.7142857142857144,2.8863636363636367,4.79245283018868,6.437908496732026,13.675,137.5,3.2710843373493983,2.9972714870395643,4.5,183.70535714285717,362.4797236448162
2020-11-09 14:36:47,2.7142857142857144,2.8863636363636367,4.4411764705882355,6.437908496732026,13.675,137.5,3.2710843373493983,2.9972714870395643,4.5,183.70535714285717,362.12844728521577
2020-11-09 14:36:48,2.7142857142857144,2.8863636363636367,4.4411764705882355,6.437908496732026,13.675,137.5,3.2710843373493983,2.9972714870395643,4.5,183.70535714285717,362.12844728521577
2020-11-09 14:36:49,2.7142857142857144,2.8863636363636367,4.4411764705882355,6.437908496732026,16.81818181818182,137.5,3.2710843373493983,2.9972714870395643,5.5,183.70535714285717,366.2716291033976
2020-11-09 14:36:50,2.4545454545454546,2.8863636363636367,4.4411764705882355,6.1875,16.81818181818182,137.5,3.2710843373493983,2.9972714870395643,5.5,183.70535714285717,365.7614803469253
2020-11-09 14:36:51,2.4545454545454546,2.8863636363636367,4.4411764705882355,6.1875,16.81818181818182,137.5,3.2710843373493983,2.9972714870395643,5.5,183.70535714285717,365.7614803469253
2020-11-09 14:36:52,2.4545454545454546,2.8863636363636367,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,2.9972714870395643,5.5,183.70535714285717,365.36887702223413
2020-11-09 14:36:53,2.4545454545454546,2.8863636363636367,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,2.9972714870395643,5.5,183.70535714285717,365.36887702223413
2020-11-09 14:36:54,2.4545454545454546,2.8863636363636367,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,2.9972714870395643,5.5,183.70535714285717,365.36887702223413
2020-11-09 14:36:55,2.4545454545454546,2.9649122807017543,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,2.9972714870395643,5.5,183.70535714285717,365.44742566657226
2020-11-09 14:36:56,2.4545454545454546,2.9649122807017543,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,3.154791154791155,5.5,183.70535714285717,365.6049453343238
2020-11-09 14:36:57,2.4545454545454546,2.9649122807017543,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,3.154791154791155,5.5,183.70535714285717,365.6049453343238
2020-11-09 14:36:58,2.4545454545454546,2.9649122807017543,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,3.154791154791155,5.5,178.75,360.6495881914666
2020-11-09 14:36:59,2.4545454545454546,2.9649122807017543,4.4411764705882355,6.1875,16.81818181818182,137.5,2.878481012658227,3.154791154791155,5.5,178.75,360.6495881914666
2020-11-09 14:37:00,2.4545454545454546,2.9649122807017543,4.4411764705882355,6.1875,16.81818181818182,97.22222222222223,2.878481012658227,3.154791154791155,5.5,178.75,320.3718104136889
2020-11-09 14:37:01,2.4545454545454546,2.9649122807017543,4.4411764705882355,6.1875,16.81818181818182,97.22222222222223,2.878481012658227,3.154791154791155,5.5,178.75,320.3718104136889
2020-11-09 14:37:02,2.4545454545454546,2.9649122807017543,3.938271604938272,6.1875,16.81818181818182,97.22222222222223,2.878481012658227,3.154791154791155,5.5,178.75,319.86890554803887
2020-11-09 14:37:03,2.4545454545454546,2.9649122807017543,3.938271604938272,6.1875,16.81818181818182,97.22222222222223,2.878481012658227,3.154791154791155,5.5,178.75,319.86890554803887
2020-11-09 14:37:04,2.4545454545454546,2.9649122807017543,3.938271604938272,6.1875,18.673913043478255,97.22222222222223,2.878481012658227,3.154791154791155,3.571428571428571,178.75,319.79606534476386
2020-11-09 14:37:05,2.666666666666667,2.9649122807017543,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,2.878481012658227,3.154791154791155,3.571428571428571,178.75,322.08404533551106
2020-11-09 14:37:06,2.666666666666667,2.9649122807017543,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,2.878481012658227,3.154791154791155,3.571428571428571,178.75,322.08404533551106
2020-11-09 14:37:07,2.666666666666667,2.9649122807017543,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.154791154791155,3.571428571428571,178.75,322.95702631115694
2020-11-09 14:37:08,2.666666666666667,2.9649122807017543,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.154791154791155,3.571428571428571,178.75,322.95702631115694
2020-11-09 14:37:09,2.666666666666667,2.9649122807017543,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.154791154791155,3.571428571428571,178.75,322.95702631115694
2020-11-09 14:37:10,2.666666666666667,2.844444444444445,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.154791154791155,3.571428571428571,178.75,322.8365584748997
2020-11-09 14:37:11,2.666666666666667,2.844444444444445,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.216867469879518,3.571428571428571,178.75,322.89863478998797
2020-11-09 14:37:12,2.666666666666667,2.844444444444445,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.216867469879518,3.571428571428571,178.75,322.89863478998797
2020-11-09 14:37:13,2.666666666666667,2.844444444444445,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.216867469879518,3.571428571428571,335.58558558558565,479.73422037557367
2020-11-09 14:37:14,2.666666666666667,2.844444444444445,3.938271604938272,8.263358778625951,18.673913043478255,97.22222222222223,3.7514619883040936,3.216867469879518,3.571428571428571,335.58558558558565,479.73422037557367
2020-11-09 14:37:15,2.666666666666667,2.844444444444445,3.938271604938272,8.263358778625951,18.673913043478255,205.0,3.7514619883040936,3.216867469879518,3.571428571428571,335.58558558558565,587.5119981533513
2020-11-09 14:37:16,2.666666666666667,2.844444444444445,3.938271604938272,8.263358778625951,18.673913043478255,205.0,3.7514619883040936,3.216867469879518,3.571428571428571,335.58558558558565,587.5119981533513
2020-11-09 14:37:17,2.666666666666667,2.844444444444445,3.5989847715736043,8.263358778625951,18.673913043478255,205.0,3.7514619883040936,3.216867469879518,3.571428571428571,335.58558558558565,587.1727113199868
2020-11-09 14:37:18,2.666666666666667,2.844444444444445,3.5989847715736043,8.263358778625951,18.673913043478255,205.0,3.7514619883040936,3.216867469879518,3.571428571428571,335.58558558558565,587.1727113199868
2020-11-09 14:37:19,2.666666666666667,2.844444444444445,3.5989847715736043,8.263358778625951,21.417910447761194,205.0,3.7514619883040936,3.216867469879518,5.5,335.58558558558565,591.845280152841
2020-11-09 14:37:20,3.0,2.844444444444445,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.7514619883040936,3.216867469879518,5.5,335.58558558558565,590.960709253003
2020-11-09 14:37:21,3.0,2.844444444444445,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.7514619883040936,3.216867469879518,5.5,335.58558558558565,590.960709253003
2020-11-09 14:37:22,3.0,2.844444444444445,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.216867469879518,5.5,335.58558558558565,590.5838216120314
2020-11-09 14:37:23,3.0,2.844444444444445,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.216867469879518,5.5,335.58558558558565,590.5838216120314
2020-11-09 14:37:24,3.0,2.844444444444445,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.216867469879518,5.5,335.58558558558565,590.5838216120314
2020-11-09 14:37:25,3.0,3.0925925925925917,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.216867469879518,5.5,335.58558558558565,590.8319697601796
2020-11-09 14:37:26,3.0,3.0925925925925917,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.7630922693266835,5.5,335.58558558558565,591.3781945596268
2020-11-09 14:37:27,3.0,3.0925925925925917,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.7630922693266835,5.5,335.58558558558565,591.3781945596268
2020-11-09 14:37:28,3.0,3.0925925925925917,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.7630922693266835,5.5,367.7248677248677,623.5174766989088
2020-11-09 14:37:29,3.0,3.0925925925925917,3.5989847715736043,7.045454545454545,21.417910447761194,205.0,3.3745743473325778,3.7630922693266835,5.5,367.7248677248677,623.5174766989088
2020-11-09 14:37:30,3.0,3.0925925925925917,3.5989847715736043,7.045454545454545,21.417910447761194,166.66666666666666,3.3745743473325778,3.7630922693266835,5.5,367.7248677248677,585.1841433655757
2020-11-09 14:37:31,3.0,3.0925925925925917,3.5989847715736043,7.045454545454545,21.417910447761194,166.66666666666666,3.3745743473325778,3.7630922693266835,5.5,367.7248677248677,585.1841433655757
2020-11-09 14:37:32,3.0,3.0925925925925917,4.268292682926829,7.045454545454545,21.417910447761194,166.66666666666666,3.3745743473325778,3.7630922693266835,5.5,367.7248677248677,585.8534512769288
2020-11-09 14:37:33,3.0,3.0925925925925917,4.268292682926829,7.045454545454545,21.417910447761194,166.66666666666666,3.3745743473325778,3.7630922693266835,5.5,367.7248677248677,585.8534512769288
2020-11-09 14:37:34,3.0,3.0925925925925917,4.268292682926829,7.045454545454545,56.25,166.66666666666666,3.3745743473325778,3.7630922693266835,4.23076923076923,367.7248677248677,619.4163100599368
2020-11-09 14:37:35,3.0000000000000004,3.0925925925925917,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.3745743473325778,3.7630922693266835,4.23076923076923,367.7248677248677,620.5573840118916
2020-11-09 14:37:36,3.0000000000000004,3.0925925925925917,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.3745743473325778,3.7630922693266835,4.23076923076923,367.7248677248677,620.5573840118916
2020-11-09 14:37:37,3.0000000000000004,3.0925925925925917,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.7630922693266835,4.23076923076923,367.7248677248677,620.7894993992765
2020-11-09 14:37:38,3.0000000000000004,3.0925925925925917,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.7630922693266835,4.23076923076923,367.7248677248677,620.7894993992765
2020-11-09 14:37:39,3.0000000000000004,3.0925925925925917,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.7630922693266835,4.23076923076923,367.7248677248677,620.7894993992765
2020-11-09 14:37:40,3.0000000000000004,3.1788617886178865,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.7630922693266835,4.23076923076923,367.7248677248677,620.8757685953018
2020-11-09 14:37:41,3.0000000000000004,3.1788617886178865,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.6814650388457273,4.23076923076923,367.7248677248677,620.7941413648208
2020-11-09 14:37:42,3.0000000000000004,3.1788617886178865,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.6814650388457273,4.23076923076923,367.7248677248677,620.7941413648208
2020-11-09 14:37:43,3.0000000000000004,3.1788617886178865,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.6814650388457273,4.23076923076923,370.5128205128205,623.5820941527736
2020-11-09 14:37:44,3.0000000000000004,3.1788617886178865,4.268292682926829,8.186528497409327,56.25,166.66666666666666,3.606689734717417,3.6814650388457273,4.23076923076923,370.5128205128205,623.5820941527736
2020-11-09 14:37:45,3.0000000000000004,3.1788617886178865,4.268292682926829,8.186528497409327,56.25,175.0,3.606689734717417,3.6814650388457273,4.23076923076923,370.5128205128205,631.9154274861069
2020-11-09 14:37:46,3.0000000000000004,3.1788617886178865,4.268292682926829,8.186528497409327,56.25,175.0,3.606689734717417,3.6814650388457273,4.23076923076923,370.5128205128205,631.9154274861069
