Time,cartservice,emailservice,redis-cart,paymentservice,shippingservice,frontend,checkoutservice,currencyservice,recommendationservice,productcatalogservice,adservice,Total
2020-08-10 12:52:00,41.44693840530459,15.691983421794049,13.001105117364213,10.778617041619453,29.85541617946198,276.24159440362763,57.10442618971984,99.20867397300914,115.87375177138388,190.68958504407917,28.558958951961397,878.4510504993254
2020-08-10 12:53:00,41.92915874975309,16.039873861558142,13.565458248023207,10.7822581838292,28.544586027989673,278.0278229913066,57.68363193092122,99.8613445366372,117.06082137226608,193.1059693492131,28.305819275552157,884.9067445270497
2020-08-10 12:54:00,41.34341833101949,14.906305110655556,12.652696795743987,10.736815880413516,27.81620665383165,278.5390939485367,55.89552747238924,99.36333440502712,117.5018721632414,193.4017623386785,29.21832012825796,881.3753532277949
2020-08-10 12:55:00,41.28517621492181,15.908724510996231,12.671253534690445,9.451306091250016,29.225720921720434,279.0026803505184,56.691675406821545,99.79225663585295,117.13866716781818,193.42755168026142,29.410730533277306,884.0057430481287
2020-08-10 12:56:00,41.107392655850255,15.916285259791989,13.554602259605467,11.021382630236582,29.010266356854586,279.4291687617592,56.244172236649554,100.11068073317014,117.90743275664299,194.74487911969732,29.338810821939923,888.3850735921981
2020-08-10 12:57:00,41.13221984735139,15.838001858426065,12.84046990312366,9.832074900799448,28.873042639682197,278.1141108879087,56.79864602009219,99.92483155527498,118.31359549704308,194.41262201068628,29.728591031549424,885.8082061519374
2020-08-10 12:58:00,40.61874636018629,14.722135227547573,12.574481656651376,10.99303160123906,30.737471572496794,277.4665763793725,56.7343490174016,100.18336237983378,118.22100619846742,194.6936671931304,29.451465487611127,886.3962930739382
2020-08-10 12:59:00,40.94006508457033,15.148917044722467,12.400182896658947,10.598548916222212,28.803242317175947,277.50939073589973,58.72140936353448,101.25488064974606,119.44900944662619,197.78032407766483,28.675106589113426,891.2810771219347
2020-08-10 13:00:00,40.633963598820905,15.143887161967369,12.595965726841891,9.907277546120486,29.338276543373386,279.3206250883083,58.01538549498574,100.87300401939235,120.33740122497622,196.94221321150246,28.55386851679487,891.6618681330841
2020-08-10 13:01:00,40.164734879001415,15.074212217554145,13.137947620978839,10.287614464584747,30.805790061216804,278.98403511578783,59.32989741192577,100.94275231163924,121.75706171102844,198.23268373660446,28.34318077743727,897.059910307759
2020-08-10 13:02:00,40.10143354211036,14.807733305873793,12.204509453025777,9.914164048431328,28.67952820674368,280.2170584933155,58.837189849931775,100.66641689060782,120.11058661577265,198.08170601625787,27.96649525867421,891.5868216807446
2020-08-10 13:03:00,39.96925264101371,15.514028609270365,12.328868674395627,10.691873038796114,30.33990344522209,279.0363685124455,62.33398550400068,99.88281181527356,120.93442142929882,197.86622904624974,27.818266291748387,896.7160090077145
2020-08-10 13:04:00,40.177114666851246,16.408058004946295,13.149496973240685,10.976927620973118,31.811970538020386,279.70750001824956,62.35147129488019,99.357945258696,122.843599539072,200.5572829472265,27.548024744890565,904.8893916070464
2020-08-10 13:05:00,39.37516294819653,15.218563073646651,12.82092083943558,10.59188769870419,31.33096427313181,275.07893325290763,59.34664197377511,98.28060876055729,121.03126135184804,199.13810932706608,27.647664468165022,889.860717967434
2020-08-10 13:06:00,39.488859338449686,15.879428024963088,13.261437253499944,10.825991372763724,30.169343831829693,275.19243880629523,59.03884160424225,98.63258522276186,121.15499938305088,196.0849731749636,27.898097207727748,887.6269952205475
2020-08-10 13:07:00,39.48548335241809,15.387822115249687,11.762996737157641,10.074506068566757,28.76374914852461,274.83353209932704,57.07832981797106,97.64707976521716,120.8337934522287,196.54090603461196,27.853263179298498,880.2614617705713
2020-08-10 13:08:00,40.09827122719779,13.767234182276098,11.314851338891414,10.398335218584293,29.614266647141505,274.7271397668365,58.52810398225161,98.78043482525447,120.36031550797743,196.7752899534655,27.755747915148486,882.1199905650252
2020-08-10 13:09:00,39.866982929687794,14.45315074647385,12.421976718561327,10.858206385960353,27.905746624788236,274.4721758432517,57.65717217099001,99.23487573269266,119.40412985471188,195.6080630295009,28.276384826989354,880.1588648636081
2020-08-10 13:10:00,39.839877573593114,13.493353137789304,11.477958180850491,10.455688653859577,28.20941072941028,274.9212493946748,59.22070871709373,98.94939142448874,119.02181347944058,197.842089395502,28.03036346772173,881.4619041544241
2020-08-10 13:11:00,40.51882428596578,13.63258562062497,12.013293237852585,10.65232855370238,28.501146610661678,275.976929732626,61.95283247207402,99.76988477838529,121.09500396408876,198.28843994534526,27.86229041121171,890.2635596125383
2020-08-10 13:12:00,39.763927714316594,15.824065058660288,11.801716518124875,10.078273098185292,28.455621201113445,276.9880417186513,61.16459666691062,98.55277596815166,121.52516397298851,200.75572620107133,27.751939513275506,892.6618476314494
2020-08-10 13:13:00,39.82640114852303,15.376425609619611,12.311664197512645,10.556751884969836,31.599090056066327,276.7797636692907,62.90365816204393,98.19702835571422,122.41278486664713,201.51279599489843,27.316518709786077,898.7928826550718
2020-08-10 13:14:00,40.144787436647356,16.9915435036849,12.491712815744634,10.188575158219043,32.30990948186297,276.72859131508307,64.2846299735414,98.8995734336606,123.22915933633459,202.83724992241343,27.11174844129591,905.217480818488
2020-08-10 13:15:00,40.2091559799302,16.9518297005874,11.770779886256525,10.934814924825096,30.883226452080102,276.6339776618111,62.06713320876784,99.64420791501249,124.7000578081853,203.7217846864606,26.79484460804603,904.3118128319627
2020-08-10 13:16:00,39.49155375748893,17.133095503616246,12.066269443973393,10.638093274588766,32.328660473904336,276.63164758850013,63.5984253453836,99.32617909284956,124.55836654422554,203.8407305760861,27.029105985433798,906.6421275860504
2020-08-10 13:17:00,39.47817014475597,16.83517133593518,11.998142391626796,10.858839773210702,30.314149698760254,277.73434207021455,64.78516097660821,100.63251160051044,128.21677907527777,205.4934547617537,27.441846574112212,913.7885684027658
2020-08-10 13:18:00,39.56376020543762,17.064880628064586,12.571116813837547,10.707858309337002,29.184210548495717,277.6313995318245,64.07819667788179,100.7334822104398,128.79303162184533,205.587242059046,27.818690314010873,913.7338689202207
2020-08-10 13:19:00,39.34107722859029,16.281119022044994,12.751634353892284,10.599345093128266,31.096407612060407,281.71374271695834,63.5169489425851,100.89259559312602,130.4493135509459,206.0607656478034,28.071132541008854,920.774082302144
2020-08-10 13:20:00,39.14411959450547,15.138458540516114,12.148227809105306,10.473121146987237,29.651467133008065,281.263244250856,63.186406939003106,101.0606346650085,130.59269508261346,206.34082660505314,27.907865526176128,916.9070672928324
2020-08-10 13:21:00,40.25986575891379,15.368686094487252,11.922440945008695,10.943081580654225,30.82596432380248,280.6093079903792,62.31041811286164,101.59104728935664,129.43434664351295,205.53532132233943,27.68292358990972,916.483403651226
2020-08-10 13:22:00,40.18078299531757,14.481079479604556,12.681982661510586,10.925512602566037,30.992354957850598,282.1735545490465,60.13882436631189,99.91297637396755,127.61214544682238,205.4367289390333,27.448648857139663,911.9845912291706
2020-08-10 13:23:00,40.6674525930575,14.60377117933683,12.24160058934136,10.722523875474009,31.369077122473772,281.9337607858135,61.22352058332471,101.08146960320222,128.03830359425908,206.7592607132364,27.739046475896945,916.3797871154164
2020-08-10 13:24:00,40.66356975274969,16.471018789690746,12.832350219765,11.008941139158765,31.124257211695326,280.4311376423315,60.53270066550493,100.32279427357555,127.26744122851244,207.0228529653649,27.72693130209584,915.4039951904448
2020-08-10 13:25:00,41.004776738971636,15.83827116930324,11.557809198418944,11.312088443877027,31.43312976948119,280.52700115237815,61.11670098471803,99.83416782177844,128.1035161672724,207.5577845328177,28.108717665999045,916.3939636450156
2020-08-10 13:26:00,40.06591828262985,16.120140017900855,12.590203852835188,11.548502847503482,31.91435840712865,279.4794950117777,62.65397357454764,99.62674363512122,127.79864776117681,209.3583339654609,28.268885045805913,919.4252024018883
2020-08-10 13:27:00,39.25823923145156,16.073299558028335,12.518149929150308,10.795658789084568,30.962987828588492,281.12998951914864,62.678646652055605,100.27832886632805,128.67048445751445,209.54949880916146,27.97314597427276,919.8884296147843
2020-08-10 13:28:00,38.734800320407636,16.495798738283554,12.359668376392241,11.05770348461687,32.1279749032488,280.52487238883407,64.23768622894002,100.79313992064758,129.86824622230552,211.1974940976133,28.100575805195977,925.4979604864856
2020-08-10 13:29:00,38.51803766058781,16.277113563283507,11.67929931203044,11.30839231006125,32.63786193170685,281.5016242167247,64.67371381813118,100.6654192855946,129.89638641355273,211.25149622052848,27.72119155790389,926.1305362901056
2020-08-10 13:30:00,37.703517742835075,16.462107675872588,12.673288997988164,10.724618431428324,33.028029261492264,282.47871904744426,64.14646476029203,102.08021501578756,130.95012004834868,212.47611022399886,27.912138157391976,930.6353293628798
2020-08-10 13:31:00,37.96973520879294,15.936515589598676,12.576171433235224,10.715577291706756,30.195026858262487,284.25501935135514,62.97918939640771,102.08327065873068,131.5259276399483,211.7586025048931,28.05761581626453,928.0526517491954
2020-08-10 13:32:00,38.14058383090185,15.46688250818445,12.52655642221758,11.248402775029797,31.588924056533862,281.09078955069094,63.48801766168851,102.4802437885537,130.61704429593922,209.69362877595842,28.42786854592245,924.7689422116208
2020-08-10 13:33:00,38.1522526788952,16.134855661921588,12.860051493801565,10.677491718676103,31.515732594625266,282.2026247151055,61.567025394504306,101.91904513540054,130.15692169550303,209.11756017757628,28.443210304944913,922.7467715709545
2020-08-10 13:34:00,38.20056944016243,15.766066493126285,12.119239697634516,10.927726149447029,31.407984008661828,280.97702403164385,63.29398685224267,101.75799381475386,130.73495400453308,207.78770325167068,28.43865811306547,921.4119058569416
2020-08-10 13:35:00,38.3230257792328,15.142577921264856,12.0852325110902,11.844561347079553,30.306247068054862,282.02603946142096,62.1244262908959,102.26189522968357,130.64422730662028,207.4221611950692,28.00358236550659,920.1839764759186
2020-08-10 13:36:00,38.10927084370186,16.262317108781936,11.487692202111695,11.363565204025937,32.903016090613555,282.4601720883634,64.48252662559901,102.80253763610222,131.02495617794278,207.72883211693363,27.17220673204143,925.7970928262173
2020-08-10 13:37:00,38.48162210184765,14.941939319365428,10.569124838201304,11.702123874395635,30.893761162777054,283.4469325002765,65.85756620861561,101.66203206816752,131.42013325718642,209.55855896709633,27.12011830672203,925.6539126046516
2020-08-10 13:38:00,38.201517657565844,16.6986293442442,12.081327744572675,11.536923781408005,30.9145197126652,284.6086159731447,64.62598442074665,100.96008878290036,132.21840524555887,209.08559122463325,27.241461099110452,928.1730649865503
2020-08-10 13:39:00,36.62098230388881,17.820823131800058,11.016560279652284,11.718704871740325,32.97667136572502,282.0949492663326,65.80700106797018,99.41883347515362,131.75888926981438,210.99161074799477,27.022734179213977,927.247759959286
2020-08-10 13:40:00,37.66269526387088,18.68448489320464,12.725688363520751,11.835170160764331,30.51804430361739,282.7279798926064,65.92196522329687,100.92718828787454,133.577142787216,213.69798290337317,27.310054367706517,935.5883964470517
2020-08-10 13:41:00,36.98329315576441,17.503687895721754,12.843246434013635,12.068714205844882,32.46175183805492,282.9526343691518,65.61928252055712,101.70743966684799,133.97609903382076,215.44284279097062,27.275507842215198,938.8344997529632
2020-08-10 13:42:00,36.98579780049185,17.568653235971382,12.447506735881648,12.129573310466563,31.004112230221768,282.5672104470732,66.15202691775947,100.76379681816887,132.5971727779521,214.7266502417493,26.901011943288253,933.8435124590244
2020-08-10 13:43:00,37.06693939996313,17.50370742850745,12.875933404143382,11.244255819659712,32.05989534185298,281.75546707780893,64.75638623231339,100.64858384647593,130.9057837327487,215.42723511288492,26.862960398111984,931.1071477944704
2020-08-10 13:44:00,37.394084655150635,15.161993829432854,10.804729248725616,11.442239636009472,32.34260221464359,282.96455487432036,65.46278670455969,101.21705254537466,131.72255252084443,214.88465509471771,27.2235557736579,930.620807097437
2020-08-10 13:45:00,36.896764013683175,15.876551593483992,10.884968856036444,10.897870783275692,31.00742965571541,283.1286691546709,64.46686777511381,100.30851219551069,131.6302625003955,213.0124943068111,27.05654362712783,925.1669344618243
2020-08-10 13:46:00,37.433472376442865,15.813866489977055,10.72522274645426,11.885190702574866,32.46437450628129,284.21580037636375,64.72405143249486,99.76458142706748,133.30607993674982,213.34023468460882,27.479373376204354,931.1522480552193
2020-08-10 13:47:00,37.503981862401005,16.494885838445178,10.940493545767458,12.310438822936762,32.513461953661874,283.7991363569996,65.84159831042699,100.16291851596635,134.78181689238593,213.26910197377248,27.858472817766128,935.4763068905296
2020-08-10 13:48:00,37.909140024605186,17.152903548181303,12.027869395492171,12.07987043167702,32.94320133371004,284.505904077924,67.69250404589144,99.01455259305729,133.8144493597995,213.03624067608433,27.52913222372263,937.7057677101448
2020-08-10 13:49:00,37.62687377427186,16.933321862584243,12.619435364347362,11.95949750959582,32.999391670188054,287.48903467929716,67.42036485869853,98.72244844106804,132.75609700036338,213.13470914411567,27.654144423407253,939.3153187279377
2020-08-10 13:50:00,37.52952731374928,16.522832442904715,12.309806702090913,11.557493244672456,30.778372084465023,286.1122911431712,66.2485658458931,98.5806886029257,133.0857675738966,212.2095740669457,27.926521753911377,932.8614407746263
2020-08-10 13:51:00,36.45866958940636,17.455027310512367,11.2331864712924,12.220070228309849,31.68798248698161,282.85561875625666,65.07247425516634,97.74723170044909,131.97511997799998,210.70254421309787,27.37277396849775,924.7806989579705
2020-08-10 13:52:00,35.79423445318236,15.898749543672213,11.142483607565696,11.596983374872014,29.940953010573683,282.1834282378601,62.88606599434576,97.4131360898143,131.69141649583398,210.7421128765376,27.159094339434425,916.4486580236924
2020-08-10 13:53:00,35.945711513316176,16.2418634203653,10.675628045306302,11.886471547153569,31.181603613880853,280.16226716961916,61.9901886325992,99.06342903930219,133.4357872980375,211.95339917495517,27.41135857752649,919.9477080320621
2020-08-10 13:54:00,36.87786141984785,17.273931202863462,11.295863730526355,11.442930468204706,30.990501998813397,279.60769158018246,62.01280878777511,98.80598615402658,133.66441184380778,210.89617160275242,27.561869502831033,920.4300282916313
2020-08-10 13:55:00,36.83799229575161,17.180705396018208,12.11780256236185,11.955430967019579,30.494465328992504,283.71146526841204,62.58424021573007,101.13296248870802,132.93491674892226,211.82195491364658,27.566681260821795,928.3386174463844
2020-08-10 13:56:00,37.51324003933694,16.868243714303873,12.411667342425066,11.345496097596946,30.98062422628926,283.00307085070784,63.439959438917334,101.57988064387592,132.79612260019894,209.78371334288929,27.86601115666728,927.5880294532086
2020-08-10 13:57:00,37.41284595864449,16.70133138153799,12.19343552192469,11.326825211685705,30.666473230400047,281.1594115485337,62.90132959343834,100.71599467989128,132.48137307665243,206.26454753965496,27.791183731463686,919.6147514738273
2020-08-10 13:58:00,36.26637379102699,16.094228414760494,11.871080546569607,11.782480313794212,30.632379646686815,280.66899601805244,60.358639356417854,99.10755260587428,130.27941748490548,203.2500502102315,27.23882075094112,907.5500191392607
2020-08-10 13:59:00,36.442952863487776,16.648459002105177,10.996479167897947,10.711200392580187,31.916053218007736,280.5794421855411,62.18917827905914,99.62284558177052,132.1272969744154,206.92843053214986,27.214153342628713,915.3764915396436
2020-08-10 14:00:00,36.104142471692036,15.678557191840722,12.133499621836288,12.028240048853169,31.18737454026619,280.0263460188149,61.34692757141633,99.32432550857763,133.26526415812373,207.67106449087373,26.83106860285295,915.5968102251476
2020-08-10 14:01:00,35.9580771053179,14.946006283439386,11.237555780489215,11.191917471220686,30.30835720113044,281.2802099635163,60.582640695143546,97.71858737530916,131.30950355963648,205.3114035420668,26.42847760230742,906.2727365795773
2020-08-10 14:02:00,36.309861862597366,15.544203122722235,11.516703236902835,10.468412311403805,31.092947580374517,282.17711843284593,61.654841110598326,98.33791100699369,131.6672820481884,206.19487646771762,26.459068535149413,911.4232257154944
2020-08-10 14:03:00,37.00268324508465,15.614656739233007,12.14429867994917,10.715560238790578,29.17333524399175,282.91681726335923,60.52372513685581,97.53027796931826,131.08253163622652,208.6588136332309,26.515344256268676,911.8780440423086
2020-08-10 14:04:00,37.66597497752604,16.471416526024328,10.816144911170387,10.546605277774061,29.850742817469605,282.43970527133996,60.661255330416424,97.26313173657385,130.02284636159777,207.81483334429933,26.04632598614441,909.5989825403364
2020-08-10 14:05:00,37.137560725098076,16.75451122032458,11.350548413721812,10.593677118288788,28.86823262165905,282.8310073958212,60.73807822021318,97.85743359973532,129.21041013635514,208.68092570518462,26.130171718928302,910.15255687533
2020-08-10 14:06:00,36.86489720245873,15.857387668816678,11.671814200542386,11.621628871920171,29.257698581154493,281.8628661880361,61.827573669856356,97.55953995714071,130.78623731692943,210.90872071950602,26.303373813551367,914.5217381899124
2020-08-10 14:07:00,36.548186517567714,16.094264932585265,11.798240894804534,11.748568074264954,29.7330187283114,282.21255088205106,61.0033427377639,96.96969248161012,130.77872103915385,208.9395938863757,26.536420029909106,912.3626002043976
2020-08-10 14:08:00,36.38778647329072,16.427318925786707,11.06675727211684,11.203811051366909,31.163218184997465,281.1367684012135,62.231093866618224,97.35363690278812,129.68511088839665,208.54332831601602,26.77722467373327,911.9760549563243
2020-08-10 14:09:00,36.628831163182895,16.627419862882366,11.101474970002236,11.842059746431762,30.488379247092862,282.8597438985888,63.97956710357913,98.60643515938796,131.0229096005597,208.16555665471523,27.320102599970163,918.6424800063933
2020-08-10 14:10:00,36.78582105878467,16.206554442791223,12.140102199584348,11.135178641815958,30.823535947198373,284.1899947669302,63.511463390412395,98.49266818547116,131.7848352083058,209.59774160048661,27.59253243307316,922.2604278748539
2020-08-10 14:11:00,37.55305596310534,16.831690729281494,12.093735042846015,11.031736028881214,32.81433740178994,286.3580671678289,68.0822177067094,100.25174302047985,133.63646340091123,210.79422487212202,27.66017219667584,937.1074435306313
2020-08-10 14:12:00,36.85680080619528,16.046059416334195,12.22789827421228,11.376404999689221,32.45397793225746,288.1131161605984,68.35607249853231,99.91289386098913,134.60426878711118,213.63891043411888,27.66949806178966,941.255901231828
2020-08-10 14:13:00,36.38443843956821,16.989361343780697,12.47375592100918,11.741633334755214,31.0039422597691,286.12597090454693,64.56541504583672,98.64437710961396,133.85479158695642,213.68803037214704,27.422613721119646,932.8943300391032
2020-08-10 14:14:00,37.21969233786447,16.512402479257346,12.59440272873768,11.961669399156955,32.91404638117157,287.3887921419407,65.77239275374214,99.06884380415028,133.79305330652102,212.63535144787517,27.244962360982328,937.1056091413997
2020-08-10 14:15:00,36.91960895554589,17.54314142400424,12.508124321663407,11.690428669974636,33.03859630785825,289.0919270692305,66.46899695848218,100.29301458012159,132.64534068170164,214.88721523013183,27.30036857540612,942.3867627741204
2020-08-10 14:16:00,37.06003892453047,16.53448572885057,11.665067281197182,11.089370046374171,29.664860172098948,288.79529932137086,63.292713385509025,98.99305629441919,131.22522956439454,211.7183772713266,26.97327252200752,927.0117705120794
2020-08-10 14:17:00,37.34951010967069,17.764533692597674,12.267469644708564,10.976170964969185,32.1479759469183,287.06016654009477,65.8462022997265,101.37021678127256,132.46379447972134,214.5642859821197,26.78222433207632,938.5925507738756
2020-08-10 14:18:00,36.847815008597436,16.50529840770091,11.035846570118565,10.487263222852505,29.604874565596344,285.8676993402668,65.97415617112769,100.86542677054409,132.53450270216115,212.66197026845632,26.875886706059788,929.2607397334816
2020-08-10 14:19:00,36.443268101936624,16.564283284512697,10.601258393381825,11.110757352480366,28.847812556460642,284.814955860722,62.47877018194974,100.95624563367404,132.47417497172592,212.09295939797198,27.322061808428373,923.706547543244
2020-08-10 14:20:00,36.18733558268184,15.387064414225149,11.828189088319158,11.30848310517537,29.05656148523877,282.4478574248158,61.973549782329606,100.39786959342712,133.34363264697114,212.59477577555302,27.458730368804694,921.9840492675418
2020-08-10 14:21:00,36.33782689474679,14.81096820238874,10.537650635773351,10.877802847490942,27.305469195328822,282.5595738017145,59.86019974385811,99.98951548949448,132.70572739893015,210.80427035601653,27.58762545343453,913.3766300191769
2020-08-10 14:22:00,38.39672011514002,15.493714779181268,11.74358732111666,12.099088077677514,31.79546761411148,285.90224105455377,61.79819521703106,100.46947221790606,132.00246642314514,212.40804098280896,27.66133617423723,929.7703299769091
2020-08-10 14:23:00,38.116280654375636,17.08365069721359,12.258425018869765,11.666931980241664,31.207771424516267,284.79488785250106,62.44309500028283,99.8954722065818,131.31461984010022,212.86290956880347,27.499730262106628,929.1437745055928
2020-08-10 14:24:00,37.60821534049035,16.113065142593204,12.188465974742694,11.740045428719226,30.549589037197194,285.9485965123803,61.66565610731881,100.56205996766475,131.3572006064982,212.0445885314959,27.35291827209178,927.1304009211923
2020-08-10 14:25:00,37.800515520100205,17.194013006797118,12.006086092365694,11.846313579960126,29.946104260254604,288.2650088393993,63.90943889651442,102.02210123993936,131.25060568469098,212.88566627963556,27.414814881748995,934.5406682814063
2020-08-10 14:26:00,36.99772714229011,17.344379699436043,12.201579752562795,11.80273247225757,29.010162162012502,287.3703558681349,62.687465640943486,102.8391434136755,132.87600849476325,213.2969367200502,27.8440648422808,934.2705562084072
2020-08-10 14:27:00,35.990149914205915,16.379389787048687,11.644533803905269,10.588181663396607,30.17856313255857,284.89749042232535,61.78091958178204,101.92237268781379,131.6177139368002,212.1764893503768,27.625485559172677,924.801289839386
2020-08-10 14:28:00,36.52712230591352,16.776104655852276,11.572423350104366,11.605911414042687,31.7401107610404,284.5105369745138,62.78811199528807,102.54174874578146,132.45219539487158,213.18614020529668,28.24375861102556,931.9441644137303
2020-08-10 14:29:00,36.62661348750537,16.045119899348983,12.271009089957678,11.465922345230814,31.379385418374934,283.36879902318776,62.89998932733711,101.01527995199864,132.62654751540074,212.29747568551792,28.276527344538426,928.2726690883984
2020-08-10 14:30:00,36.77056770026083,17.345295121730782,11.817778207970008,11.141146889318106,30.326846331735435,282.4996939388832,63.27064340169309,100.45212897895456,133.27951546693777,211.50171686332303,28.267363313860827,926.6726962146677
2020-08-10 14:31:00,36.85284695219253,17.03484154861049,11.187379798518196,11.345235710311167,31.45263242487784,282.0366094130962,61.51765238643829,100.55639059527056,134.1738405298405,211.40620946345462,27.75552291283011,925.3191617354404
2020-08-10 14:32:00,37.57458440955517,16.060687472767654,12.258291142631615,11.523941492390115,31.470501263633782,283.85251474643366,62.01835340510187,101.62052070269677,135.39593633338882,213.47654059459012,27.840395923950425,933.09226748714
2020-08-10 14:33:00,37.702448787119884,17.196763064496327,12.420539419490824,11.245682783766387,30.316182698060985,285.5220569392572,65.7306203345134,103.4875181272561,135.43598325151513,214.7889880520376,27.064967511954922,940.9117509694687
2020-08-10 14:34:00,36.952211439053436,15.68194616735077,12.332525271181964,12.014422557579366,31.404065036232844,284.4706076166254,63.59385981676333,102.55064862208259,133.9059824348866,213.6548891713839,27.18537341495996,933.7465315481003
2020-08-10 14:35:00,36.90517781112557,16.848508544266647,11.68296768972661,11.47701692140712,29.433831740601157,284.7049502190585,63.97367538966733,102.68531602218927,133.32796916361374,211.72770293223357,27.514621761955066,930.2817381958445
2020-08-10 14:36:00,37.59562709018021,16.052655115639364,11.991578893346588,11.548915916325296,31.11640091281097,283.86770299115835,68.03202928979452,101.65163066547348,132.14895149419252,209.9007415503372,27.62952816456329,931.5357620838221
2020-08-10 14:37:00,38.54355760309108,15.69164819151108,11.231487471585321,12.283088620733647,30.74480231922889,282.3041012233396,65.33694359711751,99.34368221806086,131.6358834361449,206.7061080942643,27.740306416439747,921.5616091915167
2020-08-10 14:38:00,39.52585803607801,16.331360038030482,11.535311936965785,11.749531902345993,30.54495486099669,281.97097420247485,64.46029927942156,98.39720728838749,131.23923859449664,204.94897114092856,27.86758613215097,918.5712934122772
2020-08-10 14:39:00,40.33659356972142,15.966007161005964,11.642953033306071,12.186950472320108,32.34212312300379,284.01582963596826,65.18181056057232,100.27650864909245,131.01651022923357,206.89168627556683,27.94233427228426,927.7993069820748
2020-08-10 14:40:00,41.06921315184496,17.069621062446267,12.566492291532205,11.904958626509336,29.836383848357414,284.52036810947743,64.20919481560847,100.57975034398744,130.8683806772213,207.9142895574635,27.394492394254907,927.9331448787033
2020-08-10 14:41:00,40.725085775399855,18.012047778824595,12.917718830658929,11.36312634046309,31.642341111309285,284.00101746610363,63.99128819185892,99.94036575246376,130.24300280831557,207.3870623665604,27.373663808680977,927.5967202306388
2020-08-10 14:42:00,39.813700301930965,17.391412888889484,12.320136899953795,10.672162500917876,31.61017409657819,282.4467053733196,63.771976744055465,99.6790125099907,129.35264171999464,208.76689975913325,27.427605257182503,923.2524280519464
