Time,frontend,checkoutservice,emailservice,shippingservice,adservice,currencyservice,cartservice,productcatalogservice,paymentservice,recommendationservice,Total
2020-11-26 08:37:19,1778.5626535626534,241.66666666666663,3.4,3.432835820895522,7.351063829787236,9.992265004695051,22.721729490022174,3.2675742390933173,2.6470588235294112,30.418526739413,2103.460374176756
2020-11-26 08:37:20,1778.5626535626534,241.66666666666663,3.4,3.432835820895522,7.351063829787236,9.992265004695051,22.721729490022174,3.2675742390933173,2.6470588235294112,30.418526739413,2103.460374176756
2020-11-26 08:37:21,1778.5626535626534,241.66666666666663,3.4,3.432835820895522,7.351063829787236,9.992265004695051,22.721729490022174,3.2228274996556068,2.6470588235294112,30.418526739413,2103.415627437318
2020-11-26 08:37:22,2237.3348017621147,241.66666666666663,3.4,3.432835820895522,7.351063829787236,9.992265004695051,22.721729490022174,3.2228274996556068,2.6470588235294112,30.418526739413,2562.187775636779
2020-11-26 08:37:23,2237.3348017621147,241.66666666666663,3.4,3.432835820895522,7.351063829787236,9.992265004695051,22.721729490022174,3.2995711610809453,2.6470588235294112,30.418526739413,2562.264519298204
2020-11-26 08:37:24,2237.3348017621147,241.66666666666663,3.4,3.432835820895522,7.351063829787236,9.992265004695051,22.721729490022174,3.314743146457791,2.6470588235294112,30.418526739413,2562.279691283581
2020-11-26 08:37:25,2237.3348017621147,241.66666666666663,3.4,3.432835820895522,7.351063829787236,9.992265004695051,24.583333333333336,3.314743146457791,2.6470588235294112,30.418526739413,2564.141295126892
2020-11-26 08:37:26,2237.3348017621147,241.66666666666663,3.96,3.432835820895522,7.351063829787236,9.992265004695051,24.583333333333336,3.288252966790933,2.6470588235294112,30.418526739413,2564.674804947225
2020-11-26 08:37:27,2237.3348017621147,241.66666666666663,3.96,3.432835820895522,7.351063829787236,9.337954110898664,24.583333333333336,3.2788980741160283,2.6470588235294112,30.418526739413,2564.0111391607543
2020-11-26 08:37:28,2237.3348017621147,241.66666666666663,3.96,3.432835820895522,7.351063829787236,9.337954110898664,24.583333333333336,3.2788980741160283,2.6470588235294112,30.418526739413,2564.0111391607543
2020-11-26 08:37:29,2237.3348017621147,241.66666666666663,3.96,3.432835820895522,7.351063829787236,9.337954110898664,24.583333333333336,3.2788980741160283,2.6470588235294112,30.418526739413,2564.0111391607543
2020-11-26 08:37:30,2237.3348017621147,211.20689655172413,3.96,3.432835820895522,7.351063829787236,9.337954110898664,24.583333333333336,3.2619256063887585,2.6470588235294112,30.418526739413,2533.5343965780844
2020-11-26 08:37:31,2237.3348017621147,211.20689655172413,3.96,3.432835820895522,5.660377358490566,9.337954110898664,24.583333333333336,3.2016449744385866,2.6470588235294112,33.89648709953418,2535.261389834959
2020-11-26 08:37:32,2237.3348017621147,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.337954110898664,24.583333333333336,3.1537725901334874,2.6470588235294112,33.89648709953418,2534.4439469358804
2020-11-26 08:37:33,2237.3348017621147,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.337954110898664,24.583333333333336,3.1008806491535355,2.7021276595744683,37.73702308923788,2538.286659820649
2020-11-26 08:37:34,2237.3348017621147,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.780752672027962,24.583333333333336,3.1701827443883146,2.7021276595744683,37.56319051152364,2538.6249278993
2020-11-26 08:37:35,2237.3348017621147,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.780752672027962,24.583333333333336,3.1701827443883146,2.7021276595744683,37.56319051152364,2538.6249278993
2020-11-26 08:37:36,2237.3348017621147,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.780752672027962,24.583333333333336,3.197007094251665,2.7021276595744683,37.56319051152364,2538.651752249163
2020-11-26 08:37:37,2189.2430278884462,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.780752672027962,24.583333333333336,3.197007094251665,2.7021276595744683,37.56319051152364,2490.559978375495
2020-11-26 08:37:38,2189.2430278884462,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.780752672027962,24.583333333333336,3.119929148065264,2.7021276595744683,37.56319051152364,2490.4829004293083
2020-11-26 08:37:39,2189.2430278884462,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.780752672027962,24.583333333333336,3.1324229838275452,2.7021276595744683,37.56319051152364,2490.495394265071
2020-11-26 08:37:40,2189.2430278884462,211.20689655172413,3.96,2.6632653061224483,5.660377358490566,9.780752672027962,21.776504297994272,3.1324229838275452,2.7021276595744683,37.56319051152364,2487.6885652297315
2020-11-26 08:37:41,2189.2430278884462,211.20689655172413,4.0,2.6632653061224483,5.660377358490566,9.780752672027962,21.776504297994272,3.159790484460688,2.7021276595744683,37.56319051152364,2487.755932730365
2020-11-26 08:37:42,2189.2430278884462,211.20689655172413,4.0,2.6632653061224483,5.660377358490566,11.69050055937464,21.776504297994272,3.194978653304516,2.7021276595744683,37.56319051152364,2489.7008687865555
2020-11-26 08:37:43,2189.2430278884462,211.20689655172413,4.0,2.6632653061224483,5.660377358490566,11.69050055937464,21.776504297994272,3.194978653304516,2.7021276595744683,37.56319051152364,2489.7008687865555
2020-11-26 08:37:44,2189.2430278884462,211.20689655172413,4.0,2.6632653061224483,5.660377358490566,11.69050055937464,21.776504297994272,3.194978653304516,2.7021276595744683,37.56319051152364,2489.7008687865555
2020-11-26 08:37:45,2189.2430278884462,242.10526315789474,4.0,2.6632653061224483,5.660377358490566,11.69050055937464,21.776504297994272,3.2058537300867687,2.7021276595744683,37.56319051152364,2520.610110469508
2020-11-26 08:37:46,2189.2430278884462,242.10526315789474,4.0,2.6632653061224483,7.018779342723006,11.69050055937464,21.776504297994272,3.220283825190773,2.7021276595744683,35.07114717292791,2519.4908992102482
2020-11-26 08:37:47,2189.2430278884462,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.69050055937464,21.776504297994272,3.253069047631467,2.7021276595744683,35.07114717292791,2519.421600561166
2020-11-26 08:37:48,2189.2430278884462,242.10526315789474,4.0,2.5611814345991557,7.018779342723006,11.69050055937464,21.776504297994272,3.2951670321856383,2.625,36.26257470488618,2520.577998418104
