Time,frontend,shippingservice,productcatalogservice,adservice,checkoutservice,currencyservice,cartservice,emailservice,paymentservice,recommendationservice,Total
2020-11-28 07:50:51,90.09433962264151,2.333333333333333,2.76,4.843137254901961,190.0,2.7671957671957674,6.978021978021977,4.0,2.6,14.038461538461537,320.4144894945562
2020-11-28 07:50:52,90.09433962264151,2.333333333333333,2.76,4.843137254901961,190.0,2.7671957671957674,6.978021978021977,4.0,2.6,14.038461538461537,320.4144894945562
2020-11-28 07:50:53,90.09433962264151,2.333333333333333,2.76,4.843137254901961,190.0,2.7671957671957674,6.978021978021977,4.0,2.6,14.038461538461537,320.4144894945562
2020-11-28 07:50:54,90.09433962264151,2.2777777777777777,2.76,4.843137254901961,190.0,2.881904761904762,6.978021978021977,4.0,2.6,14.038461538461537,320.47364293370964
2020-11-28 07:50:55,90.09433962264151,2.2777777777777777,2.610719322990127,4.843137254901961,190.0,2.881904761904762,6.978021978021977,4.0,3.0,14.038461538461537,320.7243622566997
2020-11-28 07:50:56,90.09433962264151,2.2777777777777777,2.610719322990127,4.843137254901961,190.0,2.881904761904762,7.394957983193277,4.0,3.0,14.038461538461537,321.14129826187093
2020-11-28 07:50:57,90.09433962264151,2.2777777777777777,2.610719322990127,4.843137254901961,190.0,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,319.34164269355864
2020-11-28 07:50:58,90.09433962264151,2.2777777777777777,2.610719322990127,4.843137254901961,190.0,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,319.34164269355864
2020-11-28 07:50:59,89.453125,2.2777777777777777,2.610719322990127,4.843137254901961,190.0,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,318.7004280709172
2020-11-28 07:51:00,89.453125,2.2777777777777777,2.610719322990127,4.843137254901961,190.0,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,318.7004280709172
2020-11-28 07:51:01,89.453125,2.2777777777777777,2.610719322990127,4.843137254901961,190.0,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,318.7004280709172
2020-11-28 07:51:02,89.453125,2.2777777777777777,2.610719322990127,4.843137254901961,193.75,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,322.4504280709172
2020-11-28 07:51:03,89.453125,2.2777777777777777,2.610719322990127,4.843137254901961,193.75,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,322.4504280709172
2020-11-28 07:51:04,89.453125,2.2777777777777777,2.610719322990127,4.843137254901961,193.75,2.881904761904762,7.394957983193277,4.0,3.0,12.238805970149254,322.4504280709172
2020-11-28 07:51:05,89.453125,2.2777777777777777,2.610719322990127,4.843137254901961,193.75,2.881904761904762,7.394957983193277,3.2222222222222223,3.0,12.238805970149254,321.6726502931394
2020-11-28 07:51:06,89.453125,2.2777777777777777,2.610719322990127,4.945205479452055,193.75,2.881904761904762,7.394957983193277,3.2222222222222223,3.0,12.238805970149254,321.77471851768945
2020-11-28 07:51:07,89.453125,2.2777777777777777,2.610719322990127,4.945205479452055,193.75,2.881904761904762,7.394957983193277,3.2222222222222223,3.0,12.238805970149254,321.77471851768945
2020-11-28 07:51:08,89.453125,2.2777777777777777,2.610719322990127,4.945205479452055,193.75,2.881904761904762,7.394957983193277,3.2222222222222223,3.0,12.238805970149254,321.77471851768945
2020-11-28 07:51:09,89.453125,2.321428571428572,2.610719322990127,4.945205479452055,193.75,2.8529411764705883,7.394957983193277,3.2222222222222223,3.0,12.238805970149254,321.78940572590614
2020-11-28 07:51:10,89.453125,2.321428571428572,2.5631951466127405,4.945205479452055,193.75,2.8529411764705883,7.394957983193277,3.2222222222222223,3.0,12.238805970149254,321.74188154952867
2020-11-28 07:51:11,89.453125,2.321428571428572,2.5631951466127405,4.945205479452055,193.75,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,12.238805970149254,321.6196508390628
2020-11-28 07:51:12,89.453125,2.321428571428572,2.5631951466127405,4.945205479452055,193.75,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,323.8545290794397
2020-11-28 07:51:13,89.453125,2.321428571428572,2.5631951466127405,4.945205479452055,193.75,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,323.8545290794397
2020-11-28 07:51:14,125.69444444444444,2.321428571428572,2.5631951466127405,4.945205479452055,193.75,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,360.0958485238843
2020-11-28 07:51:15,125.69444444444444,2.321428571428572,2.5631951466127405,4.945205479452055,193.75,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,360.0958485238843
2020-11-28 07:51:16,125.69444444444444,2.321428571428572,2.5631951466127405,4.945205479452055,193.75,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,360.0958485238843
2020-11-28 07:51:17,125.69444444444444,2.321428571428572,2.5631951466127405,4.945205479452055,100.0,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,266.34584852388423
2020-11-28 07:51:18,125.69444444444444,2.321428571428572,2.5631951466127405,4.945205479452055,100.0,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,266.34584852388423
2020-11-28 07:51:19,125.69444444444444,2.321428571428572,2.5631951466127405,4.945205479452055,100.0,2.8529411764705883,7.272727272727272,3.2222222222222223,3.0,14.473684210526313,266.34584852388423
2020-11-28 07:51:20,125.69444444444444,2.321428571428572,2.5631951466127405,4.945205479452055,100.0,2.8529411764705883,7.272727272727272,3.0,3.0,14.473684210526313,266.123626301662
2020-11-28 07:51:21,125.69444444444444,2.321428571428572,2.5631951466127405,4.726315789473684,100.0,2.8529411764705883,7.272727272727272,3.0,3.0,14.473684210526313,265.90473661168363
2020-11-28 07:51:22,125.69444444444444,2.321428571428572,2.5631951466127405,4.726315789473684,100.0,2.8529411764705883,7.272727272727272,3.0,3.0,14.473684210526313,265.90473661168363
2020-11-28 07:51:23,125.69444444444444,2.321428571428572,2.5631951466127405,4.726315789473684,100.0,2.8529411764705883,7.272727272727272,3.0,3.0,14.473684210526313,265.90473661168363
2020-11-28 07:51:24,125.69444444444444,1.6938775510204083,2.5631951466127405,4.726315789473684,100.0,2.690962099125364,7.272727272727272,3.0,3.0,14.473684210526313,265.1152065139302
2020-11-28 07:51:25,125.69444444444444,1.6938775510204083,2.378036929057337,4.726315789473684,100.0,2.690962099125364,7.272727272727272,3.0,3.0,14.473684210526313,264.9300482963748
2020-11-28 07:51:26,125.69444444444444,1.6938775510204083,2.378036929057337,4.726315789473684,100.0,2.690962099125364,7.470059880239521,3.0,3.0,14.473684210526313,265.127380903887
2020-11-28 07:51:27,125.69444444444444,1.6938775510204083,2.378036929057337,4.726315789473684,100.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,263.1747050967221
2020-11-28 07:51:28,125.69444444444444,1.6938775510204083,2.378036929057337,4.726315789473684,100.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,263.1747050967221
2020-11-28 07:51:29,102.15827338129499,1.6938775510204083,2.378036929057337,4.726315789473684,100.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,239.63853403357263
2020-11-28 07:51:30,102.15827338129499,1.6938775510204083,2.378036929057337,4.726315789473684,100.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,239.63853403357263
2020-11-28 07:51:31,102.15827338129499,1.6938775510204083,2.378036929057337,4.726315789473684,100.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,239.63853403357263
2020-11-28 07:51:32,102.15827338129499,1.6938775510204083,2.378036929057337,4.726315789473684,190.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,329.6385340335726
2020-11-28 07:51:33,102.15827338129499,1.6938775510204083,2.378036929057337,4.726315789473684,190.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,329.6385340335726
2020-11-28 07:51:34,102.15827338129499,1.6938775510204083,2.378036929057337,4.726315789473684,190.0,2.690962099125364,7.470059880239521,3.0,3.0,12.521008403361346,329.6385340335726
2020-11-28 07:51:35,102.15827338129499,1.6938775510204083,2.378036929057337,4.726315789473684,190.0,2.690962099125364,7.470059880239521,3.6,3.0,12.521008403361346,330.2385340335726
2020-11-28 07:51:36,102.15827338129499,1.6938775510204083,2.378036929057337,4.716981132075472,190.0,2.690962099125364,7.470059880239521,3.6,3.0,12.521008403361346,330.22919937617445
2020-11-28 07:51:37,102.15827338129499,1.6938775510204083,2.378036929057337,4.716981132075472,190.0,2.690962099125364,7.470059880239521,3.6,3.0,12.521008403361346,330.22919937617445
2020-11-28 07:51:38,102.15827338129499,1.6938775510204083,2.378036929057337,4.716981132075472,190.0,2.690962099125364,7.470059880239521,3.6,3.0,12.521008403361346,330.22919937617445
2020-11-28 07:51:39,102.15827338129499,2.552631578947368,2.378036929057337,4.716981132075472,190.0,3.569920844327177,7.470059880239521,3.6,3.0,12.521008403361346,331.96691214930314
2020-11-28 07:51:40,102.15827338129499,2.552631578947368,2.769554247266611,4.716981132075472,190.0,3.569920844327177,7.470059880239521,3.6,2.6666666666666665,12.521008403361346,332.0250961341792
2020-11-28 07:51:41,102.15827338129499,2.552631578947368,2.769554247266611,4.716981132075472,190.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,12.521008403361346,332.69333412628015
2020-11-28 07:51:42,102.15827338129499,2.552631578947368,2.769554247266611,4.716981132075472,190.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,337.14785019844317
2020-11-28 07:51:43,102.15827338129499,2.552631578947368,2.769554247266611,4.716981132075472,190.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,337.14785019844317
2020-11-28 07:51:44,181.46551724137933,2.552631578947368,2.769554247266611,4.716981132075472,190.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,416.4550940585276
2020-11-28 07:51:45,181.46551724137933,2.552631578947368,2.769554247266611,4.716981132075472,190.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,416.4550940585276
2020-11-28 07:51:46,181.46551724137933,2.552631578947368,2.769554247266611,4.716981132075472,190.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,416.4550940585276
2020-11-28 07:51:47,181.46551724137933,2.552631578947368,2.769554247266611,4.716981132075472,175.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,401.4550940585276
2020-11-28 07:51:48,181.46551724137933,2.552631578947368,2.769554247266611,4.716981132075472,175.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,401.4550940585276
2020-11-28 07:51:49,181.46551724137933,2.552631578947368,2.769554247266611,4.716981132075472,175.0,3.569920844327177,8.138297872340425,3.6,2.6666666666666665,16.975524475524473,401.4550940585276
2020-11-28 07:51:50,181.46551724137933,2.552631578947368,2.769554247266611,4.716981132075472,175.0,3.569920844327177,8.138297872340425,3.1538461538461537,2.6666666666666665,16.975524475524473,401.00894021237366
2020-11-28 07:51:51,181.46551724137933,2.552631578947368,2.769554247266611,5.992063492063493,175.0,3.569920844327177,8.138297872340425,3.1538461538461537,2.6666666666666665,16.975524475524473,402.28402257236166
2020-11-28 07:51:52,181.46551724137933,2.552631578947368,2.769554247266611,5.992063492063493,175.0,3.569920844327177,8.138297872340425,3.1538461538461537,2.6666666666666665,16.975524475524473,402.28402257236166
2020-11-28 07:51:53,181.46551724137933,2.552631578947368,2.769554247266611,5.992063492063493,175.0,3.569920844327177,8.138297872340425,3.1538461538461537,2.6666666666666665,16.975524475524473,402.28402257236166
2020-11-28 07:51:54,181.46551724137933,1.9375,2.769554247266611,5.992063492063493,175.0,2.66711051930759,8.138297872340425,3.1538461538461537,2.6666666666666665,16.975524475524473,400.76608066839475
2020-11-28 07:51:55,181.46551724137933,1.9375,2.1467345207803223,5.992063492063493,175.0,2.66711051930759,8.138297872340425,3.1538461538461537,3.5000000000000004,16.975524475524473,400.9765942752418
2020-11-28 07:51:56,181.46551724137933,1.9375,2.1467345207803223,5.992063492063493,175.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.975524475524473,400.5466297362346
2020-11-28 07:51:57,181.46551724137933,1.9375,2.1467345207803223,5.992063492063493,175.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,400.5311052607102
2020-11-28 07:51:58,181.46551724137933,1.9375,2.1467345207803223,5.992063492063493,175.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,400.5311052607102
2020-11-28 07:51:59,164.03846153846152,1.9375,2.1467345207803223,5.992063492063493,175.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,383.10404955779234
2020-11-28 07:52:00,164.03846153846152,1.9375,2.1467345207803223,5.992063492063493,175.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,383.10404955779234
2020-11-28 07:52:01,164.03846153846152,1.9375,2.1467345207803223,5.992063492063493,175.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,383.10404955779234
2020-11-28 07:52:02,164.03846153846152,1.9375,2.1467345207803223,5.992063492063493,250.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,458.10404955779234
2020-11-28 07:52:03,164.03846153846152,1.9375,2.1467345207803223,5.992063492063493,250.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,458.10404955779234
2020-11-28 07:52:04,164.03846153846152,1.9375,2.1467345207803223,5.992063492063493,250.0,2.66711051930759,7.708333333333332,3.1538461538461537,3.5000000000000004,16.96,458.10404955779234
2020-11-28 07:52:05,164.03846153846152,1.9375,2.1467345207803223,5.992063492063493,250.0,2.66711051930759,7.708333333333332,3.0,3.5000000000000004,16.96,457.95020340394615
2020-11-28 07:52:06,164.03846153846152,1.9375,2.1467345207803223,4.737931034482758,250.0,2.66711051930759,7.708333333333332,3.0,3.5000000000000004,16.96,456.6960709463655
2020-11-28 07:52:07,164.03846153846152,1.9375,2.1467345207803223,4.737931034482758,250.0,2.66711051930759,7.708333333333332,3.0,3.5000000000000004,16.96,456.6960709463655
2020-11-28 07:52:08,164.03846153846152,1.9375,2.1467345207803223,4.737931034482758,250.0,2.66711051930759,7.708333333333332,3.0,3.5000000000000004,16.96,456.6960709463655
2020-11-28 07:52:09,164.03846153846152,2.3417721518987342,2.1467345207803223,4.737931034482758,250.0,3.3336809176225235,7.708333333333332,3.0,3.5000000000000004,16.96,457.7669134965792
2020-11-28 07:52:10,164.03846153846152,2.3417721518987342,2.7264480111653877,4.737931034482758,250.0,3.3336809176225235,7.708333333333332,3.0,2.636363636363636,16.96,457.48299062332796
2020-11-28 07:52:11,164.03846153846152,2.3417721518987342,2.7264480111653877,4.737931034482758,250.0,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,16.96,457.75011741269384
2020-11-28 07:52:12,164.03846153846152,2.3417721518987342,2.7264480111653877,4.737931034482758,250.0,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,461.43826556084207
2020-11-28 07:52:13,164.03846153846152,2.3417721518987342,2.7264480111653877,4.737931034482758,250.0,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,461.43826556084207
2020-11-28 07:52:14,224.82142857142856,2.3417721518987342,2.7264480111653877,4.737931034482758,250.0,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,522.2212325938091
2020-11-28 07:52:15,224.82142857142856,2.3417721518987342,2.7264480111653877,4.737931034482758,250.0,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,522.2212325938091
2020-11-28 07:52:16,224.82142857142856,2.3417721518987342,2.7264480111653877,4.737931034482758,250.0,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,522.2212325938091
2020-11-28 07:52:17,224.82142857142856,2.3417721518987342,2.7264480111653877,4.737931034482758,137.5,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.7212325938092
2020-11-28 07:52:18,224.82142857142856,2.3417721518987342,2.7264480111653877,4.737931034482758,137.5,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.7212325938092
2020-11-28 07:52:19,224.82142857142856,2.3417721518987342,2.7264480111653877,4.737931034482758,137.5,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.7212325938092
2020-11-28 07:52:20,224.82142857142856,2.3417721518987342,2.7264480111653877,4.737931034482758,137.5,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.7212325938092
2020-11-28 07:52:21,224.82142857142856,2.3417721518987342,2.7264480111653877,4.1049723756906085,137.5,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.088273935017
2020-11-28 07:52:22,224.82142857142856,2.3417721518987342,2.7264480111653877,4.1049723756906085,137.5,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.088273935017
2020-11-28 07:52:23,224.82142857142856,2.3417721518987342,2.7264480111653877,4.1049723756906085,137.5,3.3336809176225235,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.088273935017
2020-11-28 07:52:24,224.82142857142856,2.5698924731182795,2.7264480111653877,4.1049723756906085,137.5,3.3237250554323734,7.975460122699388,3.0,2.636363636363636,20.64814814814815,409.3064383940464
2020-11-28 07:52:25,224.82142857142856,2.5698924731182795,2.6191066997518613,4.1049723756906085,137.5,3.3237250554323734,7.975460122699388,3.0,2.5384615384615383,20.64814814814815,409.10119498473085
2020-11-28 07:52:26,224.82142857142856,2.5698924731182795,2.6191066997518613,4.1049723756906085,137.5,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,20.64814814814815,409.62840865882276
2020-11-28 07:52:27,224.82142857142856,2.5698924731182795,2.6191066997518613,4.1049723756906085,137.5,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,410.57641435682854
2020-11-28 07:52:28,224.82142857142856,2.5698924731182795,2.6191066997518613,4.1049723756906085,137.5,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,410.57641435682854
2020-11-28 07:52:29,232.45967741935482,2.5698924731182795,2.6191066997518613,4.1049723756906085,137.5,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,418.2146632047548
2020-11-28 07:52:30,232.45967741935482,2.5698924731182795,2.6191066997518613,4.1049723756906085,137.5,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,418.2146632047548
2020-11-28 07:52:31,232.45967741935482,2.5698924731182795,2.6191066997518613,4.1049723756906085,137.5,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,418.2146632047548
2020-11-28 07:52:32,232.45967741935482,2.5698924731182795,2.6191066997518613,4.1049723756906085,191.66666666666663,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,472.38132987142137
2020-11-28 07:52:33,232.45967741935482,2.5698924731182795,2.6191066997518613,4.1049723756906085,191.66666666666663,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,472.38132987142137
2020-11-28 07:52:34,232.45967741935482,2.5698924731182795,2.6191066997518613,4.1049723756906085,191.66666666666663,3.3237250554323734,8.502673796791445,3.0,2.5384615384615383,21.596153846153847,472.38132987142137
2020-11-28 07:52:35,232.45967741935482,2.5698924731182795,2.6191066997518613,4.1049723756906085,191.66666666666663,3.3237250554323734,8.502673796791445,3.2857142857142856,2.5384615384615383,21.596153846153847,472.6670441571357
2020-11-28 07:52:36,232.45967741935482,2.5698924731182795,2.6191066997518613,4.709302325581397,191.66666666666663,3.3237250554323734,8.502673796791445,3.2857142857142856,2.5384615384615383,21.596153846153847,473.27137410702653
2020-11-28 07:52:37,232.45967741935482,2.5698924731182795,2.6191066997518613,4.709302325581397,191.66666666666663,3.3237250554323734,8.502673796791445,3.2857142857142856,2.5384615384615383,21.596153846153847,473.27137410702653
2020-11-28 07:52:38,232.45967741935482,2.5698924731182795,2.6191066997518613,4.709302325581397,191.66666666666663,3.3237250554323734,8.502673796791445,3.2857142857142856,2.5384615384615383,21.596153846153847,473.27137410702653
2020-11-28 07:52:39,232.45967741935482,2.419354838709677,2.6191066997518613,4.709302325581397,191.66666666666663,4.052521008403361,8.502673796791445,3.2857142857142856,2.5384615384615383,21.596153846153847,473.84963242558894
2020-11-28 07:52:40,232.45967741935482,2.419354838709677,3.52937378954164,4.709302325581397,191.66666666666663,4.052521008403361,8.502673796791445,3.2857142857142856,3.833333333333333,21.596153846153847,476.0547713102504
2020-11-28 07:52:41,232.45967741935482,2.419354838709677,3.52937378954164,4.709302325581397,191.66666666666663,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,21.596153846153847,478.61056525539453
2020-11-28 07:52:42,232.45967741935482,2.419354838709677,3.52937378954164,4.709302325581397,191.66666666666663,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,484.44947634430565
2020-11-28 07:52:43,232.45967741935482,2.419354838709677,3.52937378954164,4.709302325581397,191.66666666666663,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,484.44947634430565
2020-11-28 07:52:44,449.6124031007752,2.419354838709677,3.52937378954164,4.709302325581397,191.66666666666663,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,701.602202025726
2020-11-28 07:52:45,449.6124031007752,2.419354838709677,3.52937378954164,4.709302325581397,191.66666666666663,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,701.602202025726
2020-11-28 07:52:46,449.6124031007752,2.419354838709677,3.52937378954164,4.709302325581397,191.66666666666663,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,701.602202025726
2020-11-28 07:52:47,449.6124031007752,2.419354838709677,3.52937378954164,4.709302325581397,233.3333333333333,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,743.2688686923926
2020-11-28 07:52:48,449.6124031007752,2.419354838709677,3.52937378954164,4.709302325581397,233.3333333333333,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,743.2688686923926
2020-11-28 07:52:49,449.6124031007752,2.419354838709677,3.52937378954164,4.709302325581397,233.3333333333333,4.052521008403361,11.058467741935482,3.2857142857142856,3.833333333333333,27.435064935064936,743.2688686923926
