Time,emailservice,paymentservice,shippingservice,cartservice,checkoutservice,adservice,frontend,currencyservice,recommendationservice,productcatalogservice,Total
2020-11-28 01:53:04,3.117647058823529,1.4999999999999998,1.0487804878048779,4.6746987951807215,65.0,2.225,71.5510968692377,2.4187171051166745,8.767605633802816,1.0587579865982701,161.3623039365646
2020-11-28 01:53:05,3.117647058823529,1.4999999999999998,1.0487804878048779,4.6746987951807215,65.0,2.225,71.5510968692377,2.387416044644022,8.767605633802816,1.0587579865982701,161.3310028760919
2020-11-28 01:53:06,3.117647058823529,1.4999999999999998,1.0487804878048779,4.6746987951807215,65.0,2.225,71.08365347479705,2.41859882396659,8.767605633802816,1.2727610568332903,161.10874533120892
2020-11-28 01:53:07,3.117647058823529,1.4999999999999998,1.0487804878048779,4.6746987951807215,65.0,2.225,71.08365347479705,2.43569565433798,8.102409638554217,1.2727610568332903,160.46064616633168
2020-11-28 01:53:08,3.117647058823529,1.4999999999999998,0.495,4.6746987951807215,65.0,2.036144578313253,71.08365347479705,2.4343725472411157,8.102409638554217,1.2727610568332903,159.71668714974317
2020-11-28 01:53:09,3.117647058823529,1.4999999999999998,0.495,4.6746987951807215,65.0,2.036144578313253,71.08365347479705,2.4343725472411157,8.102409638554217,1.2727610568332903,159.71668714974317
2020-11-28 01:53:10,3.117647058823529,1.4999999999999998,0.495,4.6746987951807215,65.0,2.036144578313253,67.97794048941239,2.424851997002083,8.102409638554217,1.2973663881957354,156.6260589454819
2020-11-28 01:53:11,3.117647058823529,2.25,0.495,4.6746987951807215,65.0,2.036144578313253,67.97794048941239,2.4408926235515307,8.102409638554217,1.3657023791534586,157.46043556298912
2020-11-28 01:53:12,3.117647058823529,2.25,0.495,4.315789473684212,65.0,2.036144578313253,67.97794048941239,2.4350208292044875,8.102409638554217,1.3657023791534586,157.09565444714553
2020-11-28 01:53:13,3.117647058823529,2.25,0.495,4.315789473684212,65.0,2.036144578313253,67.13531583461496,2.4350208292044875,8.102409638554217,1.3657023791534586,156.25302979234812
2020-11-28 01:53:14,3.117647058823529,2.25,0.495,4.315789473684212,65.0,2.036144578313253,67.13531583461496,2.4323888527489044,8.102409638554217,1.4430893682400714,156.32778480497916
2020-11-28 01:53:15,3.117647058823529,2.25,0.495,4.315789473684212,65.0,2.036144578313253,72.55436862021803,2.4323888527489044,8.102409638554217,1.4679602389954252,161.7717084613376
2020-11-28 01:53:16,3.117647058823529,2.25,0.495,4.315789473684212,65.0,2.036144578313253,72.55423788180674,2.4714909405053174,8.102409638554217,1.5313638486147618,161.87408342030204
2020-11-28 01:53:17,3.117647058823529,2.25,0.495,4.315789473684212,65.0,2.036144578313253,72.55423788180674,2.5256252949371354,8.102409638554217,1.5313638486147618,161.92821777473384
2020-11-28 01:53:18,3.117647058823529,2.25,0.495,4.315789473684212,87.5,2.036144578313253,72.55423788180674,2.5256252949371354,8.102409638554217,1.5670876276449055,184.463941553764
2020-11-28 01:53:19,3.0,2.25,0.495,4.315789473684212,87.5,2.036144578313253,72.94084951494601,2.5631000675693008,8.102409638554217,1.7291233680431517,184.93241664111017
2020-11-28 01:53:20,3.0,2.25,0.495,4.315789473684212,87.5,2.036144578313253,72.94084951494601,2.571165132584804,8.102409638554217,1.7291233680431517,184.94048170612567
2020-11-28 01:53:21,3.0,2.25,0.495,4.315789473684212,87.5,2.036144578313253,73.51153359038877,2.533727638339924,8.102409638554217,1.6240393847621863,185.36864430404256
2020-11-28 01:53:22,3.0,2.25,0.495,4.315789473684212,87.5,2.036144578313253,73.51153359038877,2.535792282664638,9.0234375,1.6240393847621863,186.29173680981305
2020-11-28 01:53:23,3.0,2.25,0.4758064516129032,4.315789473684212,87.5,1.8717948717948716,73.51153359038877,2.5442091542319023,9.0234375,1.6240393847621863,186.11661042647484
2020-11-28 01:53:24,3.0,2.25,0.4758064516129032,4.315789473684212,87.5,1.8717948717948716,73.51153359038877,2.5442091542319023,9.0234375,1.6240393847621863,186.11661042647484
2020-11-28 01:53:25,3.0,2.25,0.4758064516129032,4.315789473684212,87.5,1.8717948717948716,74.71256791062163,2.5417519670067046,9.0234375,1.6546098142327974,187.34575798895312
2020-11-28 01:53:26,3.0,1.7999999999999998,0.4758064516129032,4.315789473684212,87.5,1.8717948717948716,74.71256791062163,2.541989087729865,9.0234375,1.639703756889521,186.88108905233295
2020-11-28 01:53:27,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,87.5,1.8717948717948716,74.71256791062163,2.5513343408013207,9.0234375,1.639703756889521,187.7985254287352
2020-11-28 01:53:28,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,87.5,1.8717948717948716,74.9999224601833,2.5513343408013207,9.0234375,1.639703756889521,188.08587997829682
2020-11-28 01:53:29,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,87.5,1.8717948717948716,74.9999224601833,2.5009431765390535,9.0234375,1.6632554142213232,188.05904047136642
2020-11-28 01:53:30,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,87.5,1.8717948717948716,72.11530898732316,2.5009431765390535,9.0234375,1.686934307786597,185.19810589207142
2020-11-28 01:53:31,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,87.5,1.8717948717948716,71.75324675324674,2.489585438668488,9.0234375,1.6683566458114432,184.8061082581493
2020-11-28 01:53:32,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,87.5,1.8717948717948716,71.75324675324674,2.4895840074214246,9.0234375,1.6683566458114432,184.80610682690232
2020-11-28 01:53:33,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,83.33333333333334,1.8717948717948716,71.75324675324674,2.4895840074214246,9.0234375,1.806789082069764,180.77787259649395
2020-11-28 01:53:34,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,83.33333333333334,1.8717948717948716,72.89156626506023,2.4838523684395293,9.0234375,1.7171063321516624,181.82077771940743
2020-11-28 01:53:35,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,83.33333333333334,1.8717948717948716,72.89156626506023,2.495274965708054,9.0234375,1.7171063321516624,181.832200316676
2020-11-28 01:53:36,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,83.33333333333334,1.8717948717948716,72.56097560975608,2.523980290287838,9.0234375,1.7487651591552236,181.56197381295516
2020-11-28 01:53:37,3.0,1.7999999999999998,0.4758064516129032,5.223880597014925,83.33333333333334,1.8717948717948716,72.56097560975608,2.4940997946164667,8.771186440677969,1.7487651591552236,181.2798422579617
2020-11-28 01:53:38,3.0,1.7999999999999998,0.4226190476190477,5.223880597014925,83.33333333333334,2.5049504950495045,72.56097560975608,2.5019631363997816,8.771186440677969,1.7487651591552236,181.86767381900586
2020-11-28 01:53:39,3.0,1.7999999999999998,0.4226190476190477,5.223880597014925,83.33333333333334,2.5049504950495045,72.56097560975608,2.5019631363997816,8.771186440677969,1.7487651591552236,181.86767381900586
2020-11-28 01:53:40,3.0,1.7999999999999998,0.4226190476190477,5.223880597014925,83.33333333333334,2.5049504950495045,69.47674418604653,2.4999715562008324,8.771186440677969,1.6725095329414503,178.70519518888358
2020-11-28 01:53:41,3.0,2.1428571428571423,0.4226190476190477,5.223880597014925,83.33333333333334,2.5049504950495045,69.47674418604653,2.471052032281086,8.771186440677969,1.6708901294438911,179.01751340432344
2020-11-28 01:53:42,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,83.33333333333334,2.5049504950495045,69.47674418604653,2.4978971433765285,8.771186440677969,1.6708901294438911,178.43879852909095
2020-11-28 01:53:43,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,83.33333333333334,2.5049504950495045,70.05813953488372,2.4978971433765285,8.771186440677969,1.6708901294438911,179.02019387792816
2020-11-28 01:53:44,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,83.33333333333334,2.5049504950495045,70.05813953488372,2.5156262494584447,8.771186440677969,1.5026707845225835,178.86970363908875
2020-11-28 01:53:45,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,83.33333333333334,2.5049504950495045,71.51898734177216,2.5156262494584447,8.771186440677969,1.4358588488594797,180.2637395103141
2020-11-28 01:53:46,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,83.33333333333334,2.5049504950495045,72.1518987341772,2.4904197162176915,8.771186440677969,1.3446304770141002,180.780215997633
2020-11-28 01:53:47,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,83.33333333333334,2.5049504950495045,72.1518987341772,2.465791318300802,8.771186440677969,1.3446304770141002,180.7555875997161
2020-11-28 01:53:48,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,50.0,2.5049504950495045,72.1518987341772,2.465791318300802,8.771186440677969,1.103035882966177,147.18065967233485
2020-11-28 01:53:49,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,50.0,2.5049504950495045,62.49999999999999,2.4197736226721887,8.771186440677969,0.4935443860424126,136.87325174560527
2020-11-28 01:53:50,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,50.0,2.5049504950495045,62.49999999999999,2.4240994304995933,8.771186440677969,0.4935443860424126,136.8775775534327
2020-11-28 01:53:51,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,50.0,2.5049504950495045,62.49999999999999,2.3071796788816723,8.771186440677969,0.4852111423650891,136.75232455813745
2020-11-28 01:53:52,3.0,2.1428571428571423,0.4226190476190477,4.618320610687023,50.0,2.5049504950495045,62.49999999999999,2.286071561495832,8.018867924528301,0.4852111423650891,135.97889792460194
2020-11-28 01:53:53,3.0,2.1428571428571423,0.3921568627450981,4.618320610687023,50.0,2.0886075949367084,62.49999999999999,2.281825883789507,8.018867924528301,0.4852111423650891,135.52784716190888
2020-11-28 01:53:54,3.0,2.1428571428571423,0.3921568627450981,4.618320610687023,50.0,2.0886075949367084,62.49999999999999,2.281825883789507,8.018867924528301,0.4852111423650891,135.52784716190888
2020-11-28 01:53:55,3.0,2.1428571428571423,0.3921568627450981,4.618320610687023,50.0,2.0886075949367084,72.05834104538872,2.276026589118736,8.018867924528301,0.4782910373766897,145.0734688076384
2020-11-28 01:53:56,3.0,0.5,0.3921568627450981,4.618320610687023,50.0,2.0886075949367084,72.05834104538872,2.285722788507227,8.018867924528301,0.4746528771091729,143.43666970390225
2020-11-28 01:53:57,3.0,0.5,0.3921568627450981,5.480769230769232,50.0,2.0886075949367084,72.05834104538872,2.2816048450169952,8.018867924528301,0.4746528771091729,144.29500038049426
2020-11-28 01:53:58,3.0,0.5,0.3921568627450981,5.480769230769232,50.0,2.0886075949367084,71.07792966605494,2.2816048450169952,8.018867924528301,0.4746528771091729,143.31458900116044
2020-11-28 01:53:59,3.0,0.5,0.3921568627450981,5.480769230769232,50.0,2.0886075949367084,71.07792966605494,2.2910405791877344,8.018867924528301,0.477435309382004,143.32680716760402
2020-11-28 01:54:00,3.0,0.5,0.3921568627450981,5.480769230769232,50.0,2.0886075949367084,69.09121257884499,2.2910405791877344,8.018867924528301,0.4842128325051688,141.34686760351724
2020-11-28 01:54:01,3.0,0.5,0.3921568627450981,5.480769230769232,50.0,2.0886075949367084,69.09121257884499,2.3103565690618835,8.018867924528301,0.4858615128294839,141.3678322737157
