Time,currencyservice,shippingservice,frontend,emailservice,adservice,cartservice,productcatalogservice,checkoutservice,paymentservice,recommendationservice,Total
2020-12-15 22:50:59,4.0161750713606095,1.8899082568807344,421.4179067817129,3.3225806451612905,2.5294117647058822,7.063953488372094,1.77479137835936,185.22727272727275,3.263157894736842,242.07048458149785,872.5756425900603
2020-12-15 22:51:00,4.0161750713606095,1.8899082568807344,424.4183212643058,3.3225806451612905,2.597510373443983,7.063953488372094,1.77479137835936,185.22727272727275,3.0526315789473686,278.874269005848,912.2374137899519
2020-12-15 22:51:01,4.0161750713606095,1.8899082568807344,424.4183212643058,3.3225806451612905,2.597510373443983,7.063953488372094,1.77479137835936,185.22727272727275,3.0526315789473686,278.874269005848,912.2374137899519
2020-12-15 22:51:02,4.0161750713606095,1.8899082568807344,424.4183212643058,3.3225806451612905,2.597510373443983,7.063953488372094,1.817618025764272,185.22727272727275,3.0526315789473686,278.874269005848,912.2802404373567
2020-12-15 22:51:03,4.0161750713606095,1.8899082568807344,424.4183212643058,3.6315789473684217,2.597510373443983,7.063953488372094,1.817618025764272,185.22727272727275,3.0526315789473686,278.874269005848,912.589238739564
2020-12-15 22:51:04,4.0161750713606095,1.8899082568807344,424.4183212643058,3.6315789473684217,2.597510373443983,6.978527607361963,1.817618025764272,169.82758620689654,3.0526315789473686,278.874269005848,897.1041263381778
2020-12-15 22:51:05,4.008321096426823,1.8899082568807344,425.28752448111777,3.6315789473684217,2.597510373443983,6.978527607361963,1.817618025764272,169.82758620689654,3.0526315789473686,278.874269005848,897.9654755800558
2020-12-15 22:51:06,4.008321096426823,1.8899082568807344,412.00013244741814,3.6315789473684217,2.597510373443983,6.978527607361963,1.817618025764272,169.82758620689654,3.0526315789473686,278.874269005848,884.6780835463562
2020-12-15 22:51:07,4.008321096426823,2.185770750988142,412.00013244741814,3.6315789473684217,2.597510373443983,6.978527607361963,1.7298418300556655,169.82758620689654,3.0526315789473686,278.874269005848,884.8861698447549
2020-12-15 22:51:08,4.008321096426823,2.185770750988142,412.00013244741814,3.6315789473684217,2.597510373443983,6.978527607361963,1.7298418300556655,169.82758620689654,3.0526315789473686,278.874269005848,884.8861698447549
2020-12-15 22:51:09,4.008321096426823,2.185770750988142,435.74285944181787,3.6315789473684217,2.597510373443983,6.978527607361963,1.7298418300556655,169.82758620689654,3.0526315789473686,278.874269005848,908.6288968391548
2020-12-15 22:51:10,4.008321096426823,2.185770750988142,431.52914906975644,3.6315789473684217,2.597510373443983,6.978527607361963,1.7298418300556655,169.82758620689654,3.0526315789473686,278.874269005848,904.4151864670937
2020-12-15 22:51:11,4.008321096426823,2.185770750988142,431.52914906975644,3.6315789473684217,2.597510373443983,6.978527607361963,1.7298418300556655,169.82758620689654,3.0526315789473686,278.874269005848,904.4151864670937
2020-12-15 22:51:12,4.008321096426823,2.185770750988142,431.52914906975644,3.6315789473684217,2.597510373443983,6.978527607361963,1.7298418300556655,169.82758620689654,3.0526315789473686,278.874269005848,904.4151864670937
2020-12-15 22:51:13,4.008321096426823,2.185770750988142,431.52914906975644,3.6315789473684217,2.597510373443983,6.978527607361963,1.6972640772515395,169.82758620689654,3.0526315789473686,278.874269005848,904.3826087142893
2020-12-15 22:51:14,4.008321096426823,2.185770750988142,439.30498943660575,3.6315789473684217,2.597510373443983,6.978527607361963,1.6972640772515395,169.82758620689654,3.0526315789473686,278.874269005848,912.1584490811383
2020-12-15 22:51:15,4.008321096426823,2.185770750988142,445.35821123182745,3.6315789473684217,3.0242424242424244,6.978527607361963,1.6972640772515395,169.82758620689654,2.8536585365853657,440.08875739644964,1079.6539182753984
2020-12-15 22:51:16,4.008321096426823,2.185770750988142,445.35821123182745,3.6315789473684217,3.0242424242424244,6.978527607361963,1.6972640772515395,169.82758620689654,2.8536585365853657,440.08875739644964,1079.6539182753984
2020-12-15 22:51:17,4.008321096426823,2.185770750988142,445.35821123182745,3.6315789473684217,3.0242424242424244,6.978527607361963,1.8059740190834799,169.82758620689654,2.8536585365853657,440.08875739644964,1079.7626282172305
2020-12-15 22:51:18,4.008321096426823,2.185770750988142,445.35821123182745,3.6857142857142855,3.0242424242424244,6.978527607361963,1.8059740190834799,169.82758620689654,2.8536585365853657,440.08875739644964,1079.8167635555762
2020-12-15 22:51:19,4.008321096426823,2.185770750988142,445.35821123182745,3.6857142857142855,3.0242424242424244,9.339762611275962,1.8059740190834799,312.5,2.8536585365853657,440.08875739644964,1224.8504123525936
2020-12-15 22:51:20,4.087547580206634,2.185770750988142,482.97538462933886,3.6857142857142855,3.0242424242424244,9.339762611275962,1.8059740190834799,312.5,2.8536585365853657,440.08875739644964,1262.5468122338848
2020-12-15 22:51:21,4.087547580206634,2.185770750988142,548.4395527838221,3.6857142857142855,3.0242424242424244,9.339762611275962,1.8059740190834799,312.5,2.8536585365853657,440.08875739644964,1328.0109803883681
2020-12-15 22:51:22,4.087547580206634,1.783410138248848,548.4395527838221,3.6857142857142855,3.0242424242424244,9.339762611275962,1.9032456702826024,312.5,2.8536585365853657,440.08875739644964,1327.7058914268275
2020-12-15 22:51:23,4.087547580206634,1.783410138248848,548.4395527838221,3.6857142857142855,3.0242424242424244,9.339762611275962,1.9032456702826024,312.5,2.8536585365853657,440.08875739644964,1327.7058914268275
2020-12-15 22:51:24,4.087547580206634,1.783410138248848,665.3531620727773,3.6857142857142855,3.0242424242424244,9.339762611275962,1.9032456702826024,312.5,2.8536585365853657,440.08875739644964,1444.619500715783
2020-12-15 22:51:25,4.087547580206634,1.783410138248848,677.6931219453294,3.6857142857142855,3.0242424242424244,9.339762611275962,1.9032456702826024,312.5,2.8536585365853657,440.08875739644964,1456.9594605883353
2020-12-15 22:51:26,4.087547580206634,1.783410138248848,677.6931219453294,3.6857142857142855,3.0242424242424244,9.339762611275962,1.9032456702826024,312.5,2.8536585365853657,440.08875739644964,1456.9594605883353
2020-12-15 22:51:27,4.087547580206634,1.783410138248848,677.6931219453294,3.6857142857142855,3.0242424242424244,9.339762611275962,1.9032456702826024,312.5,2.8536585365853657,440.08875739644964,1456.9594605883353
2020-12-15 22:51:28,4.087547580206634,1.783410138248848,677.6931219453294,3.6857142857142855,3.0242424242424244,9.339762611275962,1.730307849827852,312.5,2.8536585365853657,440.08875739644964,1456.7865227678806
2020-12-15 22:51:29,4.087547580206634,1.783410138248848,702.6570167180174,3.6857142857142855,3.0242424242424244,9.339762611275962,1.730307849827852,312.5,2.8536585365853657,440.08875739644964,1481.7504175405686
2020-12-15 22:51:30,4.087547580206634,1.783410138248848,706.8773411211388,3.6857142857142855,2.3103448275862077,9.339762611275962,1.730307849827852,312.5,2.6296296296296293,681.7460317460317,1726.69008978966
2020-12-15 22:51:31,4.087547580206634,1.783410138248848,706.8773411211388,3.6857142857142855,2.3103448275862077,9.339762611275962,1.730307849827852,312.5,2.6296296296296293,681.7460317460317,1726.69008978966
2020-12-15 22:51:32,4.087547580206634,1.783410138248848,706.8773411211388,3.6857142857142855,2.3103448275862077,9.339762611275962,1.5387897353294968,312.5,2.6296296296296293,681.7460317460317,1726.4985716751614
2020-12-15 22:51:33,4.087547580206634,1.783410138248848,706.8773411211388,3.727272727272727,2.3103448275862077,9.339762611275962,1.5387897353294968,312.5,2.6296296296296293,681.7460317460317,1726.5401301167199
2020-12-15 22:51:34,4.087547580206634,1.783410138248848,706.8773411211388,3.727272727272727,2.3103448275862077,8.95498392282958,1.5387897353294968,191.07142857142856,2.6296296296296293,681.7460317460317,1604.726779999702
2020-12-15 22:51:35,4.156302521008404,1.783410138248848,751.2953515005769,3.727272727272727,2.3103448275862077,8.95498392282958,1.5387897353294968,191.07142857142856,2.6296296296296293,681.7460317460317,1649.2135453199426
2020-12-15 22:51:36,4.156302521008404,1.783410138248848,793.086834406131,3.727272727272727,2.3103448275862077,8.95498392282958,1.5387897353294968,191.07142857142856,2.6296296296296293,681.7460317460317,1691.0050282254965
2020-12-15 22:51:37,4.156302521008404,2.0653266331658298,793.086834406131,3.727272727272727,2.3103448275862077,8.95498392282958,1.4813847784707026,191.07142857142856,2.6296296296296293,681.7460317460317,1691.2295397635544
2020-12-15 22:51:38,4.156302521008404,2.0653266331658298,793.086834406131,3.727272727272727,2.3103448275862077,8.95498392282958,1.4813847784707026,191.07142857142856,2.6296296296296293,681.7460317460317,1691.2295397635544
2020-12-15 22:51:39,4.156302521008404,2.0653266331658298,963.2595557390421,3.727272727272727,2.3103448275862077,8.95498392282958,1.4813847784707026,191.07142857142856,2.6296296296296293,681.7460317460317,1861.402261096465
2020-12-15 22:51:40,4.156302521008404,2.0653266331658298,982.0630253061839,3.727272727272727,2.3103448275862077,8.95498392282958,1.4813847784707026,191.07142857142856,2.6296296296296293,681.7460317460317,1880.2057306636075
2020-12-15 22:51:41,4.156302521008404,2.0653266331658298,982.0630253061839,3.727272727272727,2.3103448275862077,8.95498392282958,1.4813847784707026,191.07142857142856,2.6296296296296293,681.7460317460317,1880.2057306636075
2020-12-15 22:51:42,4.156302521008404,2.0653266331658298,982.0630253061839,3.727272727272727,2.3103448275862077,8.95498392282958,1.4813847784707026,191.07142857142856,2.6296296296296293,681.7460317460317,1880.2057306636075
2020-12-15 22:51:43,4.156302521008404,2.0653266331658298,982.0630253061839,3.727272727272727,2.3103448275862077,8.95498392282958,1.5824719253912245,191.07142857142856,2.6296296296296293,681.7460317460317,1880.306817810528
2020-12-15 22:51:44,4.156302521008404,2.0653266331658298,964.5956448229667,3.727272727272727,2.3103448275862077,8.95498392282958,1.5824719253912245,191.07142857142856,2.6296296296296293,681.7460317460317,1862.8394373273104
2020-12-15 22:51:45,4.156302521008404,2.0653266331658298,986.2968715446883,3.727272727272727,2.93939393939394,8.95498392282958,1.5824719253912245,191.07142857142856,3.72,683.7944664031621,1888.3085181883407
2020-12-15 22:51:46,4.156302521008404,2.0653266331658298,986.2968715446883,3.727272727272727,2.93939393939394,8.95498392282958,1.5824719253912245,191.07142857142856,3.72,683.7944664031621,1888.3085181883407
2020-12-15 22:51:47,4.156302521008404,2.0653266331658298,986.2968715446883,3.727272727272727,2.93939393939394,8.95498392282958,1.7434522943026065,191.07142857142856,3.72,683.7944664031621,1888.4694985572519
2020-12-15 22:51:48,4.156302521008404,2.0653266331658298,986.2968715446883,3.6486486486486487,2.93939393939394,8.95498392282958,1.7434522943026065,191.07142857142856,3.72,683.7944664031621,1888.390874478628
2020-12-15 22:51:49,4.156302521008404,2.0653266331658298,986.2968715446883,3.6486486486486487,2.93939393939394,8.40909090909091,1.7434522943026065,186.02941176470586,3.72,683.7944664031621,1882.8029646581667
2020-12-15 22:51:50,3.939842209072978,2.0653266331658298,754.1553768551784,3.6486486486486487,2.93939393939394,8.40909090909091,1.7434522943026065,186.02941176470586,3.72,683.7944664031621,1650.4450096567211
2020-12-15 22:51:51,3.939842209072978,2.0653266331658298,594.067331241368,3.6486486486486487,2.93939393939394,8.40909090909091,1.7434522943026065,186.02941176470586,3.72,683.7944664031621,1490.3569640429112
2020-12-15 22:51:52,3.939842209072978,2.0438247011952186,594.067331241368,3.6486486486486487,2.93939393939394,8.40909090909091,1.7312123835509787,186.02941176470586,3.72,683.7944664031621,1490.3232222001886
2020-12-15 22:51:53,3.939842209072978,2.0438247011952186,594.067331241368,3.6486486486486487,2.93939393939394,8.40909090909091,1.7312123835509787,186.02941176470586,3.72,683.7944664031621,1490.3232222001886
2020-12-15 22:51:54,3.939842209072978,2.0438247011952186,306.98385411283374,3.6486486486486487,2.93939393939394,8.40909090909091,1.7312123835509787,186.02941176470586,3.72,683.7944664031621,1203.2397450716544
2020-12-15 22:51:55,3.939842209072978,2.0438247011952186,299.08595388124695,3.6486486486486487,2.93939393939394,8.40909090909091,1.7312123835509787,186.02941176470586,3.72,683.7944664031621,1195.3418448400676
2020-12-15 22:51:56,3.939842209072978,2.0438247011952186,299.08595388124695,3.6486486486486487,2.93939393939394,8.40909090909091,1.7312123835509787,186.02941176470586,3.72,683.7944664031621,1195.3418448400676
2020-12-15 22:51:57,3.939842209072978,2.0438247011952186,299.08595388124695,3.6486486486486487,2.93939393939394,8.40909090909091,1.7312123835509787,186.02941176470586,3.72,683.7944664031621,1195.3418448400676
