Time,frontend,shippingservice,cartservice,adservice,paymentservice,currencyservice,productcatalogservice,recommendationservice,emailservice,checkoutservice,Total
2020-11-22 08:08:04,138.6842105263158,2.510204081632653,8.416666666666668,6.15,3.0,3.4862745098039216,2.5694444444444438,14.1015625,3.2222222222222223,150.0,332.1405849510857
2020-11-22 08:08:05,138.6842105263158,2.510204081632653,8.416666666666668,6.15,3.0,3.4862745098039216,2.5694444444444438,14.1015625,3.2222222222222223,150.0,332.1405849510857
2020-11-22 08:08:06,138.6842105263158,2.510204081632653,8.416666666666668,6.15,3.0,3.4862745098039216,2.5694444444444438,18.63924050632912,3.2222222222222223,150.0,336.67826295741486
2020-11-22 08:08:07,138.6842105263158,2.510204081632653,8.416666666666668,6.15,3.0,3.4862745098039216,2.5694444444444438,18.63924050632912,3.2222222222222223,291.66666666666663,478.3449296240815
2020-11-22 08:08:08,138.6842105263158,2.510204081632653,8.416666666666668,6.15,3.0,3.4862745098039216,2.5694444444444438,18.63924050632912,3.2222222222222223,291.66666666666663,478.3449296240815
2020-11-22 08:08:09,138.6842105263158,2.510204081632653,8.416666666666668,6.15,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.2222222222222223,291.66666666666663,478.5462959904479
2020-11-22 08:08:10,138.6842105263158,2.510204081632653,8.416666666666668,6.15,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.2222222222222223,291.66666666666663,478.5462959904479
2020-11-22 08:08:11,138.6842105263158,2.510204081632653,8.416666666666668,6.842105263157897,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.2222222222222223,291.66666666666663,479.2384012536057
2020-11-22 08:08:12,138.6842105263158,2.510204081632653,8.416666666666668,6.842105263157897,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.2222222222222223,291.66666666666663,479.2384012536057
2020-11-22 08:08:13,138.6842105263158,2.510204081632653,8.416666666666668,6.842105263157897,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.2222222222222223,291.66666666666663,479.2384012536057
2020-11-22 08:08:14,138.6842105263158,2.510204081632653,15.965909090909092,6.842105263157897,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.2222222222222223,291.66666666666663,486.7876436778482
2020-11-22 08:08:15,650.8620689655173,2.510204081632653,15.965909090909092,6.842105263157897,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.2222222222222223,291.66666666666663,998.9655021170497
2020-11-22 08:08:16,650.8620689655173,2.510204081632653,15.965909090909092,6.842105263157897,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.8571428571428568,291.66666666666663,999.6004227519703
2020-11-22 08:08:17,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,3.4862745098039216,2.7708108108108105,18.63924050632912,3.8571428571428568,291.66666666666663,999.7764931801418
2020-11-22 08:08:18,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,2.7708108108108105,18.63924050632912,3.8571428571428568,291.66666666666663,1002.2658284264354
2020-11-22 08:08:19,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,2.7708108108108105,18.63924050632912,3.8571428571428568,291.66666666666663,1002.2658284264354
2020-11-22 08:08:20,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,2.7708108108108105,18.63924050632912,3.8571428571428568,291.66666666666663,1002.2658284264354
2020-11-22 08:08:21,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,2.7708108108108105,41.25,3.8571428571428568,291.66666666666663,1024.8765879201062
2020-11-22 08:08:22,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,2.7708108108108105,41.25,3.8571428571428568,225.0,958.2099212534397
2020-11-22 08:08:23,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,2.7708108108108105,41.25,3.8571428571428568,225.0,958.2099212534397
2020-11-22 08:08:24,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,3.1377912867274573,41.25,3.8571428571428568,225.0,958.5769017293562
2020-11-22 08:08:25,650.8620689655173,2.686274509803921,15.965909090909092,6.842105263157897,3.0,5.975609756097561,3.1377912867274573,41.25,3.8571428571428568,225.0,958.5769017293562
2020-11-22 08:08:26,650.8620689655173,2.686274509803921,15.965909090909092,8.541666666666666,3.0,5.975609756097561,3.1377912867274573,41.25,3.8571428571428568,225.0,960.2764631328647
2020-11-22 08:08:27,650.8620689655173,2.686274509803921,15.965909090909092,8.541666666666666,3.0,5.975609756097561,3.1377912867274573,41.25,3.8571428571428568,225.0,960.2764631328647
2020-11-22 08:08:28,650.8620689655173,2.686274509803921,15.965909090909092,8.541666666666666,3.0,5.975609756097561,3.1377912867274573,41.25,3.8571428571428568,225.0,960.2764631328647
2020-11-22 08:08:29,650.8620689655173,2.686274509803921,10.334821428571429,8.541666666666666,3.0,5.975609756097561,3.1377912867274573,41.25,3.8571428571428568,225.0,954.6453754705271
2020-11-22 08:08:30,225.2577319587629,2.686274509803921,10.334821428571429,8.541666666666666,3.0,5.975609756097561,3.1377912867274573,41.25,3.8571428571428568,225.0,529.0410384637728
2020-11-22 08:08:31,225.2577319587629,2.686274509803921,10.334821428571429,8.541666666666666,3.0,5.975609756097561,3.1377912867274573,41.25,3.8,225.0,528.9838956066299
2020-11-22 08:08:32,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,5.975609756097561,3.1377912867274573,41.25,3.8,225.0,528.7976210968261
2020-11-22 08:08:33,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,3.1377912867274573,41.25,3.8,225.0,527.2809291763998
2020-11-22 08:08:34,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,3.1377912867274573,41.25,3.8,225.0,527.2809291763998
2020-11-22 08:08:35,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,3.1377912867274573,41.25,3.8,225.0,527.2809291763998
2020-11-22 08:08:36,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,3.1377912867274573,18.260135135135133,3.8,225.0,504.29106431153485
2020-11-22 08:08:37,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,3.1377912867274573,18.260135135135133,3.8,216.66666666666669,495.9577309782016
2020-11-22 08:08:38,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,3.1377912867274573,18.260135135135133,3.8,216.66666666666669,495.9577309782016
2020-11-22 08:08:39,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,2.5642540620384047,18.260135135135133,3.8,216.66666666666669,495.38419375351265
2020-11-22 08:08:40,225.2577319587629,2.5,10.334821428571429,8.541666666666666,3.0,4.458917835671342,2.5642540620384047,18.260135135135133,3.8,216.66666666666669,495.38419375351265
2020-11-22 08:08:41,225.2577319587629,2.5,10.334821428571429,6.891891891891892,3.210526315789473,4.458917835671342,2.5642540620384047,18.260135135135133,3.8,216.66666666666669,493.94494529452726
2020-11-22 08:08:42,225.2577319587629,2.5,10.334821428571429,6.891891891891892,3.210526315789473,4.458917835671342,2.5642540620384047,18.260135135135133,3.8,216.66666666666669,493.94494529452726
2020-11-22 08:08:43,225.2577319587629,2.5,10.334821428571429,6.891891891891892,3.210526315789473,4.458917835671342,2.5642540620384047,18.260135135135133,3.8,216.66666666666669,493.94494529452726
2020-11-22 08:08:44,225.2577319587629,2.5,9.093959731543624,6.891891891891892,3.210526315789473,4.458917835671342,2.5642540620384047,18.260135135135133,3.8,216.66666666666669,492.70408359749945
2020-11-22 08:08:45,241.9902912621359,2.5,9.093959731543624,6.891891891891892,3.210526315789473,4.458917835671342,2.5642540620384047,18.260135135135133,3.8,216.66666666666669,509.43664290087247
2020-11-22 08:08:46,241.9902912621359,2.5,9.093959731543624,6.891891891891892,3.210526315789473,4.458917835671342,2.5642540620384047,18.260135135135133,3.4285714285714284,216.66666666666669,509.0652143294439
2020-11-22 08:08:47,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,4.458917835671342,2.5642540620384047,18.260135135135133,3.4285714285714284,216.66666666666669,508.9967932768123
2020-11-22 08:08:48,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.5642540620384047,18.260135135135133,3.4285714285714284,216.66666666666669,508.0997928845498
2020-11-22 08:08:49,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.5642540620384047,18.260135135135133,3.4285714285714284,216.66666666666669,508.0997928845498
2020-11-22 08:08:50,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.5642540620384047,18.260135135135133,3.4285714285714284,216.66666666666669,508.0997928845498
2020-11-22 08:08:51,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.5642540620384047,15.726351351351349,3.4285714285714284,216.66666666666669,505.566009100766
2020-11-22 08:08:52,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.5642540620384047,15.726351351351349,3.4285714285714284,165.625,454.52434243409937
2020-11-22 08:08:53,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.5642540620384047,15.726351351351349,3.4285714285714284,165.625,454.52434243409937
2020-11-22 08:08:54,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.457746478873239,15.726351351351349,3.4285714285714284,165.625,454.4178348509341
2020-11-22 08:08:55,241.9902912621359,2.431578947368421,9.093959731543624,6.891891891891892,3.210526315789473,3.561917443408788,2.457746478873239,15.726351351351349,3.4285714285714284,165.625,454.4178348509341
2020-11-22 08:08:56,241.9902912621359,2.431578947368421,9.093959731543624,4.5151515151515165,3.1538461538461537,3.561917443408788,2.457746478873239,15.726351351351349,3.4285714285714284,165.625,451.9844143122505
2020-11-22 08:08:57,241.9902912621359,2.431578947368421,9.093959731543624,4.5151515151515165,3.1538461538461537,3.561917443408788,2.457746478873239,15.726351351351349,3.4285714285714284,165.625,451.9844143122505
2020-11-22 08:08:58,241.9902912621359,2.431578947368421,9.093959731543624,4.5151515151515165,3.1538461538461537,3.561917443408788,2.457746478873239,15.726351351351349,3.4285714285714284,165.625,451.9844143122505
2020-11-22 08:08:59,241.9902912621359,2.431578947368421,8.940397350993377,4.5151515151515165,3.1538461538461537,3.561917443408788,2.457746478873239,15.726351351351349,3.4285714285714284,165.625,451.83085193170024
2020-11-22 08:09:00,232.4817518248176,2.431578947368421,8.940397350993377,4.5151515151515165,3.1538461538461537,3.561917443408788,2.457746478873239,15.726351351351349,3.4285714285714284,165.625,442.3223124943817
2020-11-22 08:09:01,232.4817518248176,2.431578947368421,8.940397350993377,4.5151515151515165,3.1538461538461537,3.561917443408788,2.457746478873239,15.726351351351349,3.0,165.625,441.8937410658104
2020-11-22 08:09:02,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,3.561917443408788,2.457746478873239,15.726351351351349,3.0,165.625,442.05252356422517
2020-11-22 08:09:03,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.457746478873239,15.726351351351349,3.0,165.625,442.5044310056089
2020-11-22 08:09:04,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.457746478873239,15.726351351351349,3.0,165.625,442.5044310056089
2020-11-22 08:09:05,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.457746478873239,15.726351351351349,3.0,165.625,442.5044310056089
2020-11-22 08:09:06,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.457746478873239,21.13461538461538,3.0,165.625,447.912695038873
2020-11-22 08:09:07,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.457746478873239,21.13461538461538,3.0,175.0,457.287695038873
2020-11-22 08:09:08,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.457746478873239,21.13461538461538,3.0,175.0,457.287695038873
2020-11-22 08:09:09,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.623697916666666,21.13461538461538,3.0,175.0,457.4536464766664
2020-11-22 08:09:10,232.4817518248176,2.5903614457831328,8.940397350993377,4.5151515151515165,3.1538461538461537,4.013824884792626,2.623697916666666,21.13461538461538,3.0,175.0,457.4536464766664
2020-11-22 08:09:11,232.4817518248176,2.5903614457831328,8.940397350993377,6.53125,3.0,4.013824884792626,2.623697916666666,21.13461538461538,3.0,175.0,459.3158988076688
2020-11-22 08:09:12,232.4817518248176,2.5903614457831328,8.940397350993377,6.53125,3.0,4.013824884792626,2.623697916666666,21.13461538461538,3.0,175.0,459.3158988076688
2020-11-22 08:09:13,232.4817518248176,2.5903614457831328,8.940397350993377,6.53125,3.0,4.013824884792626,2.623697916666666,21.13461538461538,3.0,175.0,459.3158988076688
2020-11-22 08:09:14,232.4817518248176,2.5903614457831328,9.356287425149699,6.53125,3.0,4.013824884792626,2.623697916666666,21.13461538461538,3.0,175.0,459.7317888818251
2020-11-22 08:09:15,259.3167701863354,2.5903614457831328,9.356287425149699,6.53125,3.0,4.013824884792626,2.623697916666666,21.13461538461538,3.0,175.0,486.5668072433429
2020-11-22 08:09:16,259.3167701863354,2.5903614457831328,9.356287425149699,6.53125,3.0,4.013824884792626,2.623697916666666,21.13461538461538,4.090909090909091,175.0,487.65771633425186
2020-11-22 08:09:17,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.013824884792626,2.623697916666666,21.13461538461538,4.090909090909091,175.0,487.408531359057
2020-11-22 08:09:18,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.623697916666666,21.13461538461538,4.090909090909091,175.0,488.1676322384565
2020-11-22 08:09:19,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.623697916666666,21.13461538461538,4.090909090909091,175.0,488.1676322384565
2020-11-22 08:09:20,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.623697916666666,21.13461538461538,4.090909090909091,175.0,488.1676322384565
2020-11-22 08:09:21,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.623697916666666,23.055555555555557,4.090909090909091,175.0,490.08857240939665
2020-11-22 08:09:22,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.623697916666666,23.055555555555557,4.090909090909091,168.1818181818182,483.2703905912149
2020-11-22 08:09:23,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.623697916666666,23.055555555555557,4.090909090909091,168.1818181818182,483.2703905912149
2020-11-22 08:09:24,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.992227979274612,23.055555555555557,4.090909090909091,168.1818181818182,483.6389206538229
2020-11-22 08:09:25,259.3167701863354,2.3411764705882354,9.356287425149699,6.53125,3.0,4.77292576419214,2.992227979274612,23.055555555555557,4.090909090909091,168.1818181818182,483.6389206538229
2020-11-22 08:09:26,259.3167701863354,2.3411764705882354,9.356287425149699,5.398936170212765,3.615384615384616,4.77292576419214,2.992227979274612,23.055555555555557,4.090909090909091,168.1818181818182,483.1219914394202
2020-11-22 08:09:27,259.3167701863354,2.3411764705882354,9.356287425149699,5.398936170212765,3.615384615384616,4.77292576419214,2.992227979274612,23.055555555555557,4.090909090909091,168.1818181818182,483.1219914394202
2020-11-22 08:09:28,259.3167701863354,2.3411764705882354,9.356287425149699,5.398936170212765,3.615384615384616,4.77292576419214,2.992227979274612,23.055555555555557,4.090909090909091,168.1818181818182,483.1219914394202
2020-11-22 08:09:29,259.3167701863354,2.3411764705882354,13.78125,5.398936170212765,3.615384615384616,4.77292576419214,2.992227979274612,23.055555555555557,4.090909090909091,168.1818181818182,487.54695401427057
2020-11-22 08:09:30,486.34453781512605,2.3411764705882354,13.78125,5.398936170212765,3.615384615384616,4.77292576419214,2.992227979274612,23.055555555555557,4.090909090909091,168.1818181818182,714.5747216430614
2020-11-22 08:09:31,486.34453781512605,2.3411764705882354,13.78125,5.398936170212765,3.615384615384616,4.77292576419214,2.992227979274612,23.055555555555557,4.2,168.1818181818182,714.6838125521523
2020-11-22 08:09:32,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,4.77292576419214,2.992227979274612,23.055555555555557,4.2,168.1818181818182,714.7740086305838
2020-11-22 08:09:33,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,2.992227979274612,23.055555555555557,4.2,168.1818181818182,716.3920603100005
2020-11-22 08:09:34,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,2.992227979274612,23.055555555555557,4.2,168.1818181818182,716.3920603100005
2020-11-22 08:09:35,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,2.992227979274612,23.055555555555557,4.2,168.1818181818182,716.3920603100005
2020-11-22 08:09:36,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,2.992227979274612,25.625,4.2,168.1818181818182,718.9615047544447
2020-11-22 08:09:37,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,2.992227979274612,25.625,4.2,193.75,744.5296865726268
2020-11-22 08:09:38,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,2.992227979274612,25.625,4.2,193.75,744.5296865726268
2020-11-22 08:09:39,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,3.7641296156744533,25.625,4.2,193.75,745.3015882090266
2020-11-22 08:09:40,486.34453781512605,2.431372549019608,13.78125,5.398936170212765,3.615384615384616,6.390977443609022,3.7641296156744533,25.625,4.2,193.75,745.3015882090266
2020-11-22 08:09:41,486.34453781512605,2.431372549019608,13.78125,5.281249999999999,3.4705882352941178,6.390977443609022,3.7641296156744533,25.625,4.2,193.75,745.0391056587233
2020-11-22 08:09:42,486.34453781512605,2.431372549019608,13.78125,5.281249999999999,3.4705882352941178,6.390977443609022,3.7641296156744533,25.625,4.2,193.75,745.0391056587233
2020-11-22 08:09:43,486.34453781512605,2.431372549019608,13.78125,5.281249999999999,3.4705882352941178,6.390977443609022,3.7641296156744533,25.625,4.2,193.75,745.0391056587233
2020-11-22 08:09:44,486.34453781512605,2.431372549019608,16.317567567567572,5.281249999999999,3.4705882352941178,6.390977443609022,3.7641296156744533,25.625,4.2,193.75,747.5754232262907
2020-11-22 08:09:45,576.271186440678,2.431372549019608,16.317567567567572,5.281249999999999,3.4705882352941178,6.390977443609022,3.7641296156744533,25.625,4.2,193.75,837.5020718518429
2020-11-22 08:09:46,576.271186440678,2.431372549019608,16.317567567567572,5.281249999999999,3.4705882352941178,6.390977443609022,3.7641296156744533,25.625,3.4444444444444446,193.75,836.7465162962873
2020-11-22 08:09:47,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,6.390977443609022,3.7641296156744533,25.625,3.4444444444444446,193.75,836.9033790413852
2020-11-22 08:09:48,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.7641296156744533,25.625,3.4444444444444446,193.75,837.5725188998291
2020-11-22 08:09:49,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.7641296156744533,25.625,3.4444444444444446,193.75,837.5725188998291
2020-11-22 08:09:50,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.7641296156744533,25.625,3.4444444444444446,193.75,837.5725188998291
2020-11-22 08:09:51,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.7641296156744533,27.389705882352942,3.4444444444444446,193.75,839.337224782182
2020-11-22 08:09:52,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.7641296156744533,27.389705882352942,3.4444444444444446,143.75,789.337224782182
2020-11-22 08:09:53,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.7641296156744533,27.389705882352942,3.4444444444444446,143.75,789.337224782182
2020-11-22 08:09:54,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.5829596412556053,27.389705882352942,3.4444444444444446,143.75,789.1560548077632
2020-11-22 08:09:55,576.271186440678,2.5882352941176467,16.317567567567572,5.281249999999999,3.4705882352941178,7.060117302052785,3.5829596412556053,27.389705882352942,3.4444444444444446,143.75,789.1560548077632
2020-11-22 08:09:56,576.271186440678,2.5882352941176467,16.317567567567572,7.093749999999997,3.2857142857142856,7.060117302052785,3.5829596412556053,27.389705882352942,3.4444444444444446,143.75,790.7836808581834
2020-11-22 08:09:57,576.271186440678,2.5882352941176467,16.317567567567572,7.093749999999997,3.2857142857142856,7.060117302052785,3.5829596412556053,27.389705882352942,3.4444444444444446,143.75,790.7836808581834
2020-11-22 08:09:58,576.271186440678,2.5882352941176467,16.317567567567572,7.093749999999997,3.2857142857142856,7.060117302052785,3.5829596412556053,27.389705882352942,3.4444444444444446,143.75,790.7836808581834
2020-11-22 08:09:59,576.271186440678,2.5882352941176467,15.478056426332287,7.093749999999997,3.2857142857142856,7.060117302052785,3.5829596412556053,27.389705882352942,3.4444444444444446,143.75,789.9441697169481
2020-11-22 08:10:00,663.8198757763977,2.5882352941176467,15.478056426332287,7.093749999999997,3.2857142857142856,7.060117302052785,3.5829596412556053,27.389705882352942,3.4444444444444446,143.75,877.4928590526675
2020-11-22 08:10:01,663.8198757763977,2.5882352941176467,15.478056426332287,7.093749999999997,3.2857142857142856,7.060117302052785,3.5829596412556053,27.389705882352942,3.3636363636363638,143.75,877.4120509718595
2020-11-22 08:10:02,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,7.060117302052785,3.5829596412556053,27.389705882352942,3.3636363636363638,143.75,877.3752175469008
2020-11-22 08:10:03,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,8.217213114754099,3.5829596412556053,27.389705882352942,3.3636363636363638,143.75,878.5323133596021
2020-11-22 08:10:04,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,8.217213114754099,3.5829596412556053,27.389705882352942,3.3636363636363638,143.75,878.5323133596021
2020-11-22 08:10:05,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,8.217213114754099,3.5829596412556053,27.389705882352942,3.3636363636363638,143.75,878.5323133596021
2020-11-22 08:10:06,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,8.217213114754099,3.5829596412556053,42.361111111111114,3.3636363636363638,143.75,893.5037185883602
2020-11-22 08:10:07,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,8.217213114754099,3.5829596412556053,42.361111111111114,3.3636363636363638,235.0,984.7537185883602
2020-11-22 08:10:08,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,8.217213114754099,3.5829596412556053,42.361111111111114,3.3636363636363638,235.0,984.7537185883602
2020-11-22 08:10:09,663.8198757763977,2.551401869158879,15.478056426332287,7.093749999999997,3.2857142857142856,8.217213114754099,4.0364077669902905,42.361111111111114,3.3636363636363638,235.0,985.2071667140947
