Time,cartservice,shippingservice,currencyservice,adservice,emailservice,productcatalogservice,checkoutservice,paymentservice,recommendationservice,frontend,Total
2020-11-04 21:28:00,17.705882352941178,3.6883116883116878,7.090030603433862,4.801724137931036,4.2222222222222205,4.463761671854158,500.0,3.2307692307692313,33.050847457627114,1665.5722326454031,2243.8257820104936
2020-11-04 21:29:00,16.257961783439487,3.45,7.800991501416432,5.3928571428571415,3.7692307692307687,4.621646623496762,200.0,2.928571428571429,24.054878825459014,1593.3908045977012,1861.666942672172
2020-11-04 21:30:00,13.586956521739133,3.383561643835616,6.0491996908427,5.27972027972028,3.421052631578948,4.019448946515398,233.92857142857144,2.9375000000000004,21.489812733483184,1516.4772727272727,1810.5730966035596
2020-11-04 21:31:00,17.55952380952381,3.945205479452055,6.652542372881356,5.306122448979592,3.888888888888889,4.315307457479285,223.2142857142857,2.7391304347826084,30.046345518811652,1710.302457466919,2007.9698095920041
2020-11-04 21:32:00,15.840707964601775,3.2297297297297294,6.615100633892548,5.562499999999999,3.666666666666667,4.313964386129335,222.72727272727275,2.6363636363636367,24.026475916474034,1806.133056133056,2094.7518377941865
2020-11-04 21:33:00,13.508771929824562,3.4000000000000004,6.45,4.897872340425531,3.8571428571428568,4.438231469440833,214.70588235294116,2.555555555555556,23.762018954953298,1644.1532258064515,1921.7287012667352
2020-11-04 21:34:00,29.28571428571429,3.2758620689655173,6.000656167979003,5.160550458715597,6.071428571428571,4.2386218630370065,366.07142857142856,2.84,32.4404761904762,1691.071428571429,2146.4561667491735
2020-11-04 21:35:00,12.528089887640448,3.44927536231884,7.347485266656784,5.058593750000001,4.142857142857143,4.582394735708838,386.3636363636363,2.7777777777777786,23.487124463519315,1621.1832061068699,2070.9204408569863
2020-11-04 21:36:00,21.74065420560748,3.1726618705035974,6.255227772995977,4.7407407407407405,3.5384615384615383,4.360842844600526,421.87500000000006,2.3684210526315788,31.53058299962582,1515.5502392344495,2015.132832259617
2020-11-04 21:37:00,17.07641196013289,3.991869918699187,6.127129750982963,6.0681818181818175,3.48,4.181415143372524,210.7142857142857,2.565217391304348,22.1378450700671,1499.5029821073556,1775.8453388743826
2020-11-04 21:38:00,13.841463414634145,3.415094339622642,7.477443609022557,6.04895104895105,4.333333333333333,4.329113924050633,295.45454545454544,3.0,22.7992277992278,1666.9505962521291,2027.649769175517
2020-11-04 21:39:00,19.142561983471076,3.597014925373134,7.025309962068393,5.029411764705882,3.6666666666666665,4.520992366412214,186.53846153846158,3.0909090909090913,36.57813967772732,1729.2993630573246,1998.48883103312
2020-11-04 21:40:00,13.950381679389313,3.391608391608392,6.261792452830187,4.52808988764045,3.1818181818181817,4.0117739403453685,238.46153846153848,2.6842105263157894,21.536057426864105,1446.6560509554138,1744.663321903764
2020-11-04 21:41:00,15.247524752475245,3.3597122302158278,8.132295719844358,4.183391003460208,3.16,4.4596437105762226,212.5,2.7391304347826084,24.616846364446825,1776.9138755980862,2055.312419813888
2020-11-04 21:42:00,16.29032258064516,3.0419580419580416,8.239507035120894,6.234177215189874,4.200000000000001,4.22636815920398,307.6923076923077,3.3571428571428568,24.37244467805148,1627.0903010033444,2004.7445292629645
2020-11-04 21:43:00,12.574999999999998,3.3484848484848486,6.641725352112676,4.915611814345993,3.31578947368421,4.54521510096576,260.4166666666667,2.7777777777777777,22.90697674418605,1598.4848484848487,1919.9280962630728
2020-11-04 21:44:00,15.353697749196145,3.02247191011236,6.780936454849499,4.296442687747035,4.0,3.8773903262092233,272.72727272727275,2.888888888888889,22.66666666666667,1322.0035778175313,1657.6173452284738
2020-11-04 21:45:00,19.508064516129032,3.3714285714285714,6.846092503987241,4.708502024291498,4.866666666666667,4.165244429717346,291.66666666666663,2.769230769230769,24.204081632653054,1639.43161634103,2001.5375941218012
2020-11-04 21:46:00,15.927419354838712,3.3439490445859867,5.500730994152047,4.326241134751773,3.695652173913044,4.493294247800809,207.81250000000003,2.9166666666666665,22.169540005687946,1728.181818181818,1998.367811804215
2020-11-04 21:47:00,15.47112462006079,3.5028571428571427,6.5014792899408285,4.8111587982832615,3.6,4.4605845881310895,295.45454545454544,3.117647058823529,27.003816793893126,1585.526315789474,1949.4495295360086
2020-11-04 21:48:00,22.172131147540988,3.1282051282051286,6.917922948073702,4.541125541125542,3.9090909090909087,4.297670405522002,300.0,2.9000000000000004,24.33628318584071,1488.8132295719845,1861.0156588373832
2020-11-04 21:49:00,17.14765100671141,4.018867924528302,7.644927536231883,6.9230769230769225,3.8235294117647056,4.4990774907749085,250.0,2.6666666666666665,24.19023275265344,1561.0236220472439,1881.937651759652
2020-11-04 21:50:00,15.580204778156993,3.1904761904761907,6.804964539007092,4.788990825688074,3.518518518518518,3.948386426013669,250.0,2.7142857142857144,23.09615384615385,1393.847487001733,1707.4894678400333
2020-11-04 21:51:00,19.659810126582283,3.165517241379311,7.260522496371553,5.333333333333334,3.2857142857142856,4.544528134692068,395.83333333333337,2.9375,24.457831325301214,1773.6686390532543,2240.146729329962
2020-11-04 21:52:00,13.291139240506327,3.5103448275862066,7.305936073059359,6.017857142857142,4.0,4.67289216506059,357.1428571428571,3.0,22.97752808988764,1618.1592039800998,2040.0777586619145
2020-11-04 21:53:00,13.226415094339625,3.583941605839416,6.1476725521669335,4.828571428571428,3.869565217391304,4.162541813550631,220.0,2.8,21.78149606299213,1586.206896551724,1866.6071003265756
2020-11-04 21:54:00,13.300970873786405,3.3941605839416065,7.358401873491124,5.177304964539007,3.1904761904761907,4.359454855195911,250.0,2.4117647058823533,23.924238127011343,1526.8485915492954,1839.9653637236195
2020-11-04 21:55:00,15.769230769230768,3.7478260869565214,8.583616999655073,5.8991228070175445,3.6666666666666665,4.20017793594306,270.8333333333333,2.4,31.007751937984505,1588.7850467289718,1934.8927732657594
2020-11-04 21:56:00,16.76829268292683,3.553191489361702,7.130973727080893,5.204402515723269,4.411764705882354,4.627635711081202,258.92857142857144,2.9000000000000004,24.08653799220989,1663.3986928104578,1991.0100630632955
2020-11-04 21:57:00,18.324468085106385,3.5323741007194247,7.782714054927304,4.509433962264152,3.5454545454545454,4.522842639593907,205.88235294117646,2.333333333333333,29.293893129770986,1598.3899821109126,1878.1168489032586
2020-11-04 21:58:00,16.277533039647576,3.2519685039370074,6.387764343531648,5.891472868217055,4.0,4.328291814946619,390.62500000000006,2.545454545454545,25.423540366628213,1743.1569343065696,2201.8879597889318
2020-11-04 21:59:00,12.672413793103447,3.1621621621621623,4.704655406081786,5.1869158878504695,3.611111111111111,3.661979152526029,229.54545454545456,3.0,19.552325329989298,1441.542288557214,1726.6393059454929
2020-11-04 22:00:00,15.742187499999998,3.702702702702703,4.9854371012744645,5.345394736842106,3.3870967741935485,4.1754874651810585,215.90909090909088,3.0000000000000004,22.718631178707234,1577.7945619335346,1856.7605903015265
2020-11-04 22:01:00,12.436708860759495,3.0413793103448272,7.227337110481588,3.660436137071651,3.5454545454545454,4.066776586974443,296.875,2.1428571428571432,22.848605577689238,1536.9747899159665,1892.8193451875995
2020-11-04 22:02:00,13.1875,3.4054054054054057,7.554229934924079,4.679653679653682,4.238095238095238,4.406143344709898,238.15789473684208,2.0,22.606045801916427,1572.7896341463415,1873.0246022878885
2020-11-04 22:03:00,15.203583061889251,3.8057553956834536,7.607925577568852,5.135135135135137,4.5555555555555545,4.2079772079772075,220.0,3.083333333333333,23.68070890448305,1554.0435458786935,1841.3235200503195
2020-11-04 22:04:00,15.36842105263158,3.569230769230769,8.448879551820728,5.35377358490566,3.8571428571428568,4.967503692762187,225.00000000000003,2.8260869565217392,34.772727272727266,2290.322580645161,2594.4863463829042
2020-11-04 22:05:00,12.465034965034963,3.75,7.529810876609424,4.739534883720929,4.5,4.2920277296360485,519.2307692307694,3.0000000000000004,23.292468175523524,1789.8089171974525,2372.6085630587468
2020-11-04 22:06:00,13.837719298245617,3.219512195121951,6.172661870503597,4.292181069958849,3.56,3.9543536632144223,212.5,3.0800000000000005,23.856019609792924,1555.1181102362204,1829.5905579430575
2020-11-04 22:07:00,15.308098591549294,3.60655737704918,5.860604803534452,6.475409836065574,3.461538461538461,4.017765495459931,250.0,2.904761904761905,20.9,1531.3014827018123,1843.8362191717708
2020-11-04 22:08:00,9.33852140077821,3.013698630136987,7.205675137262522,5.946969696969696,3.72,4.188571428571429,222.72727272727272,2.647058823529412,29.501740613560447,1684.2350746268655,1972.524583084947
2020-11-04 22:09:00,14.564220183486238,2.954285714285714,7.3987341772151884,4.686567164179106,3.5263157894736845,4.5583941605839415,269.23076923076917,2.416666666666667,23.18576392335948,1802.3255813953488,2134.847298405368
2020-11-04 22:10:00,16.42,3.4520547945205484,5.880360896253199,5.120967741935481,3.533333333333333,4.223880597014926,312.5,3.5555555555555562,21.4543329204082,1512.5811688311687,1888.7216546701898
2020-11-04 22:11:00,15.729166666666668,3.935779816513762,7.568775790921595,6.339869281045753,3.4,4.695984703632887,216.25,2.545454545454545,38.222186963099716,1725.0489236790606,2023.7361414463958
2020-11-04 22:12:00,15.775401069518717,3.3443708609271523,6.532023289665212,6.003521126760563,3.8571428571428568,4.189216085430932,281.25,2.565217391304348,24.935654236772514,1537.4794069192749,1885.9319538367972
2020-11-04 22:13:00,13.463740458015268,3.044776119402985,5.3093565708873065,4.848214285714286,4.333333333333334,4.092500000000001,191.66666666666663,2.769230769230769,21.73461411205827,1741.7733089579526,1993.0357412732608
2020-11-04 22:14:00,20.83011583011583,3.992,6.332236842105262,6.242236024844722,4.416666666666667,4.200479233226837,278.84615384615387,2.931034482758621,29.380341880341888,1543.3917197452229,1900.5629845514368
2020-11-04 22:15:00,13.186900958466456,3.1925925925925926,6.6678420310296165,4.708661417322835,4.0,4.269247128881327,284.0909090909091,2.875,23.390665632063694,1547.8896103896107,1894.271429240876
2020-11-04 22:16:00,15.472383720930234,3.3950617283950617,5.476941015811975,4.565891472868216,4.0,4.127286585365853,343.75,3.0000000000000004,21.599614085865888,1618.75,2024.1371786092373
2020-11-04 22:17:00,15.502049180327873,3.6206896551724137,6.334622941092122,5.933333333333334,3.727272727272727,4.297107800175286,346.15384615384613,2.666666666666667,22.51224947335263,1654.1737649063034,2064.9216028375427
2020-11-04 22:18:00,19.31985294117647,3.6165413533834574,6.885185185185184,6.53225806451613,3.8695652173913038,4.395594713656388,305.5555555555556,2.8999999999999995,26.57479960371072,1854.166666666667,2233.8160193012422
2020-11-04 22:19:00,14.399606299212602,3.8166666666666655,7.8001579778830985,5.198863636363637,3.727272727272728,4.543925233644861,266.6666666666667,2.545454545454546,24.265957446808514,2097.0149253731342,2429.979496573108
2020-11-04 22:20:00,16.446731234866824,3.2836879432624113,6.264473353756157,3.881481481481481,3.615384615384615,4.305867665418226,284.0909090909091,2.875,23.73400047591429,1648.3274647887326,1996.8250006497256
2020-11-04 22:21:00,16.690231362467866,3.65,7.589883595598327,5.135135135135137,3.608695652173913,4.667397981570863,291.6666666666667,3.1904761904761907,23.30078125,1783.3686440677966,2142.8679119018852
2020-11-04 22:22:00,14.095394736842106,3.5396825396825404,7.3865350781942025,5.768156424581005,3.1818181818181817,4.836115326251899,402.77777777777777,2.785714285714286,25.002084792688212,1903.096330275229,2372.46960941878
2020-11-04 22:23:00,14.83778625954199,3.445859872611465,7.452578400070598,5.1157407407407405,3.842105263157895,4.5984131989701575,205.88235294117646,2.058823529411765,23.027833290618485,1663.86925795053,1934.1307514468294
2020-11-04 22:24:00,16.962025316455698,3.1604938271604937,6.875091595593396,4.466666666666667,4.368421052631579,4.384753363228699,325.0,3.1818181818181817,27.85688549569855,1806.8459657701715,2203.1021212694245
2020-11-04 22:25:00,19.188311688311686,3.488888888888889,8.025756382169876,6.834239130434782,6.0,4.6901131333005415,453.125,3.3000000000000003,24.84177215189873,1722.0039292730844,2251.498010648089
2020-11-04 22:26:00,16.0,3.1014492753623197,6.954887218045112,4.971428571428572,4.0,4.374893977947413,352.27272727272725,2.764705882352941,23.155516169229465,1562.5,1980.0956083670928
2020-11-04 22:27:00,45.47413793103448,3.214765100671141,8.13944530046225,6.290983606557377,3.9,4.3939666816749225,337.5,3.3809523809523814,33.33333333333333,1879.9076212471127,2325.535205581799
2020-11-04 22:28:00,17.886266094420602,3.098765432098766,7.282957082560254,4.538461538461539,3.363636363636364,4.433491175204477,236.76470588235298,2.8666666666666663,23.388566392185627,1709.2696629213485,2012.893179548936
2020-11-04 22:29:00,17.308394160583944,4.081967213114754,7.480598990875865,5.774647887323946,3.9565217391304346,4.580517770952172,289.0625,2.565217391304349,24.966517857142854,1647.508038585209,2007.2849215956371
2020-11-04 22:30:00,12.982456140350877,3.3021582733812953,6.4780763790664775,4.811965811965811,3.947368421052632,4.404026845637583,278.84615384615387,2.5,23.83561643835617,1738.28125,2079.3890721559646
2020-11-04 22:31:00,13.34158415841584,3.345864661654136,4.881315156375301,6.136363636363638,3.545454545454545,3.896657702650788,273.4375,2.8000000000000003,23.07142857142857,1510.7361963190185,1845.1923647513613
2020-11-04 22:32:00,13.846153846153848,3.4812030075187974,7.233231707317072,5.828125,3.7,4.5498861047836,208.75,3.0000000000000004,23.576044114622487,1658.6363636363635,1932.6010074167596
2020-11-04 22:33:00,15.567484662576685,3.7445255474452552,7.687500000000003,5.5,3.5454545454545463,4.215653621981682,221.875,3.0,22.92682926829268,1848.3870967741934,2136.4495444199447
2020-11-04 22:34:00,14.570707070707073,3.372413793103448,5.907180965083599,5.302013422818792,3.7692307692307687,4.40382560722608,202.27272727272725,2.8095238095238098,24.078927047062784,1477.891156462585,1744.3777062200684
2020-11-04 22:35:00,12.403314917127073,3.317880794701987,6.482638888888888,5.1428571428571415,3.571428571428572,4.332766161702216,225.00000000000003,2.4285714285714293,24.59357212456727,1720.1986754966888,2007.4717055265332
2020-11-04 22:36:00,22.216494845360824,3.1666666666666665,6.6112716763005785,4.400749063670411,4.130434782608695,4.269893355209188,300.0,2.6153846153846154,23.179102841697244,1725.4335260115604,2096.0235238584587
2020-11-04 22:37:00,14.833984375000002,2.9480519480519485,6.937212863705972,4.900990099009901,3.5000000000000004,4.477519969285826,222.36842105263162,3.0000000000000004,22.833253706453732,1676.5249537892792,1962.3243878034186
2020-11-04 22:38:00,14.978991596638654,3.765217391304348,6.8841761827079955,6.048951048951047,3.32,4.269137381236638,203.57142857142856,2.3846153846153846,24.421891456206346,1653.501628664495,1923.146037677584
2020-11-04 22:39:00,12.579185520361992,3.2189781021897805,6.611111111111112,5.1923076923076925,3.842105263157895,4.477022058823528,386.3636363636364,3.2307692307692313,21.0004620798039,1934.177215189873,2380.6927926120347
2020-11-04 22:40:00,9.683544303797467,3.5657894736842106,6.425970873786408,4.1678321678321675,4.142857142857142,4.213197969543147,222.72727272727275,3.1818181818181817,21.87586301742844,1720.108695652174,2000.0928415101941
2020-11-04 22:41:00,16.3265306122449,3.5106382978723403,7.107623318385649,5.166666666666668,3.6363636363636367,4.088364654138344,261.3636363636364,3.1538461538461537,21.962406483969296,1509.4827586206898,1835.798834807813
2020-11-04 22:42:00,17.17171717171717,3.75,7.822463768115941,6.126126126126128,3.9411764705882346,4.821410451547439,267.8571428571429,2.6666666666666665,27.272493113056818,1907.1753986332571,2248.6045952582185
2020-11-04 22:43:00,16.058823529411768,3.6901408450704234,7.373853211009173,5.8403361344537865,3.272727272727273,4.740075614366731,326.92307692307685,3.333333333333333,24.875,1760.3960396039602,2156.503406467409
2020-11-04 22:44:00,12.789473684210524,3.208333333333333,7.713024331443826,5.875,4.333333333333334,4.32963476652797,235.0,2.6842105263157894,23.274647887323948,1930.628272251309,2229.835930113797
2020-11-04 22:45:00,18.376623376623375,3.834782608695652,6.739800891737723,5.2898550724637685,3.6666666666666665,4.4616407982261626,234.21052631578945,2.4285714285714293,23.935351191731698,1688.4124087591242,1991.3562271096296
2020-11-04 22:46:00,14.071428571428571,3.5379310344827584,6.751430195022253,4.372262773722627,4.238095238095238,4.2988606485539,358.33333333333326,3.1538461538461537,22.701149425287355,1460.1967799642218,1881.6551173379942
2020-11-04 22:47:00,13.571428571428573,3.4895104895104896,6.376554174067497,6.2765957446808525,3.782608695652174,4.42096344857971,261.3636363636364,3.2307692307692313,24.702530649238433,1941.4225941422594,2268.6371915098225
2020-11-04 22:48:00,15.807392996108948,3.1408450704225337,6.627358490566037,4.574144486692015,3.692307692307693,3.9119047619047618,326.92307692307685,2.703703703703704,22.66517312391929,1543.3673469387757,1933.4132541874772
2020-11-04 22:49:00,11.955252918287936,3.1032258064516127,5.0595274441909215,4.959349593495935,3.461538461538461,4.095761381475667,226.5625,3.0000000000000004,21.30597014925373,1696.808510638298,1980.3116363929919
2020-11-04 22:50:00,13.98340248962656,2.946308724832215,6.325638350455445,5.97560975609756,4.368421052631579,4.150197628458498,305.5555555555555,2.692307692307692,23.386630987917787,1572.7272727272727,1942.1113449651557
2020-11-04 22:51:00,15.162889518413598,3.3358778625954204,7.0371720116618075,4.783783783783784,3.888888888888889,4.178234790059983,220.0,3.3809523809523814,21.276874590060565,1406.507413509061,1689.5520873354776
2020-11-04 22:52:00,12.146840148698885,3.30188679245283,6.531339031339028,4.603174603174604,3.5,4.431800183260481,242.10526315789474,3.1379310344827585,23.14102564102564,1807.3529411764707,2110.2522017687993
2020-11-04 22:53:00,14.494773519163767,3.420289855072464,7.099264705882352,5.956521739130436,3.210526315789473,4.223854796888504,203.84615384615387,2.636363636363636,22.382431144628633,1620.0,1887.2701795590729
2020-11-04 22:54:00,14.729965156794426,3.446428571428572,8.155680224403929,7.172131147540983,3.9090909090909087,4.731917046029337,333.33333333333337,3.2500000000000004,24.4238893581818,1601.7441860465121,2004.8966217933155
2020-11-04 22:55:00,19.140625,3.2894736842105265,6.0910652920962205,5.35234899328859,3.421052631578948,4.536665109761793,318.1818181818182,3.0869565217391304,24.27087368332356,1606.4981949458484,1993.8690740436653
2020-11-04 22:56:00,22.62323943661972,3.3829787234042548,7.413849069720852,4.908045977011495,3.875,4.370485956308515,525.0,2.6842105263157894,40.898058252427184,1488.0319148936167,2103.1877828354245
2020-11-04 22:57:00,10.241935483870963,3.397350993377484,6.598746081504703,7.424812030075188,3.666666666666667,4.332749734822094,390.625,2.923076923076924,22.574818259290513,1613.6363636363635,2065.421519809048
2020-11-04 22:58:00,14.423076923076923,3.2589928057553963,6.451502075654572,4.94,3.5263157894736845,4.000845308537617,232.6923076923077,2.6,24.07071374338299,1642.5,1938.4637543381891
2020-11-04 22:59:00,10.550458715596333,3.9230769230769242,7.3125,5.114379084967321,3.761904761904762,4.4567901234567895,198.0769230769231,2.7647058823529407,21.51622262992063,1939.1592920353985,2196.636253233597
2020-11-04 23:00:00,13.975644699140402,3.340740740740741,6.481438082879762,4.8125,3.16,4.357627118644069,273.4375,2.0,21.143617021276604,1681.1797752808986,2013.8888429435806
2020-11-04 23:01:00,15.89090909090909,3.0853658536585367,6.116149161690704,4.331034482758621,3.9,4.4276008492569,245.31250000000003,3.0,24.932735426008968,1589.1980360065465,1900.1943308708294
2020-11-04 23:02:00,13.805555555555555,3.4740740740740734,7.2877449574430075,6.467741935483872,4.333333333333333,4.424088601753576,231.25,2.6190476190476195,29.203539823008853,1564.8148148148148,1867.6799407145147
2020-11-04 23:03:00,43.80952380952381,3.620253164556962,8.202247191011235,6.59274193548387,3.7777777777777786,4.566940550990818,458.33333333333337,4.142857142857142,49.064776875574296,1719.945355191257,2302.0558069723666
2020-11-04 23:04:00,13.927364864864865,3.2769230769230764,6.127527216174183,5.911016949152543,3.4,4.436341161928307,263.8888888888889,2.8571428571428568,21.339966405031053,1528.440366972477,1853.6055383925827
2020-11-04 23:05:00,15.669291338582676,3.5737704918032787,8.53969754253308,5.3308823529411775,3.8695652173913038,4.522851919561244,298.6111111111111,2.4782608695652177,36.02298990611652,1868.5897435897434,2247.2081643393485
2020-11-04 23:06:00,15.432432432432432,3.7027027027027017,7.528899413984108,4.847619047619048,3.6,4.642725563714944,223.5294117647059,3.2222222222222223,24.867170737219038,1776.3671875,2067.7403713846006
2020-11-04 23:07:00,13.501577287066247,3.3235294117647056,6.688341410481483,4.53968253968254,3.173913043478261,4.249673202614377,185.7142857142857,2.625,22.918250950570346,1795.693277310924,2042.427530870868
2020-11-04 23:08:00,19.487179487179485,3.1034482758620685,8.457692307692309,4.559183673469388,4.368421052631579,4.38387379491674,339.2857142857143,3.416666666666667,29.00039093041439,1654.616724738676,2070.6792952132228
2020-11-04 23:09:00,13.277972027972028,3.5035971223021583,6.210019658681651,4.850622406639005,4.6,4.162015826738859,281.25,3.0,21.82225696114585,1557.7272727272727,1900.4037567307519
2020-11-04 23:10:00,11.674757281553399,3.1973684210526314,7.713754646840148,4.662551440329218,3.11764705882353,4.962303664921468,475.0,2.833333333333333,41.36363636363636,1750.0,2304.52535221049
2020-11-04 23:11:00,12.623839009287927,2.963414634146341,6.662162162162162,5.422077922077921,3.64,4.194938710952947,210.29411764705884,2.5200000000000005,23.950613888354653,1531.347962382445,1803.6191263564856
2020-11-04 23:12:00,14.752906976744184,3.3741935483870966,7.826215895610912,4.509293680297398,3.4347826086956523,4.375053579082726,212.5,2.9130434782608687,22.22991156041652,1474.514563106796,1750.4299644342914
2020-11-04 23:13:00,19.705882352941178,3.6666666666666674,6.081236366239697,4.734848484848485,4.333333333333333,4.025795941456898,275.00000000000006,2.454545454545455,23.252118644067803,1365.6914893617022,1708.9459166058016
2020-11-04 23:14:00,11.952662721893489,2.6666666666666665,6.488375115394206,5.061475409836066,3.5454545454545463,4.203784871113964,228.57142857142856,2.636363636363636,24.21300271476019,1961.2403100775196,2250.5795243304306
2020-11-04 23:15:00,13.218503937007876,3.21656050955414,7.425558326085276,5.802919708029196,3.666666666666667,4.531503443263451,250.0,3.083333333333333,24.9,1585.3658536585367,1901.2108995824765
2020-11-04 23:16:00,13.622881355932204,3.52,6.984186746987952,5.051020408163267,5.0,4.277251159462649,388.88888888888886,2.8,23.727603857122997,1633.363471971067,2087.2353043876246
2020-11-04 23:17:00,14.730392156862747,3.2413793103448283,7.950310559006209,6.2135922330097095,3.333333333333333,4.520482966796034,241.66666666666669,3.071428571428572,23.03503037900512,1613.6363636363642,1921.3989798128173
2020-11-04 23:18:00,10.977198697068404,3.65625,6.39300134589502,4.515873015873015,3.333333333333333,3.9883111648528815,348.21428571428567,2.7272727272727275,23.184523809523807,1520.7100591715975,1927.7001089797025
