Time,shippingservice,currencyservice,productcatalogservice,checkoutservice,emailservice,adservice,cartservice,paymentservice,recommendationservice,frontend,Total
2020-12-13 19:02:59,0.3928571428571429,2.3467257117383653,0.4763857199567968,47.91666666666667,3.0,2.6301369863013706,4.656108597285066,2.0,13.25657894736842,109.12923628205624,185.80469605423008
2020-12-13 19:03:00,0.3928571428571429,2.3451028319659715,0.4768109756167857,150.0,3.0,2.6301369863013706,4.656108597285066,2.666666666666667,13.25657894736842,109.12923628205624,288.55349843011766
2020-12-13 19:03:01,0.3928571428571429,2.3525832737509145,0.4748931392581761,150.0,3.0,2.6301369863013706,4.656108597285066,2.666666666666667,13.25657894736842,106.63587596491556,286.0657007184033
2020-12-13 19:03:02,0.3928571428571429,2.2796151070057658,0.4813287831046853,150.0,3.0,2.6301369863013706,4.656108597285066,2.666666666666667,13.25657894736842,106.63587596491556,285.9991681955046
2020-12-13 19:03:03,0.3928571428571429,2.250816518663191,0.4721041534064391,150.0,3.0,2.6301369863013706,4.656108597285066,2.666666666666667,13.25657894736842,106.02553454652914,285.35080355907746
2020-12-13 19:03:04,0.3928571428571429,2.250816518663191,0.4648062441039389,150.0,3.0,2.6301369863013706,4.656108597285066,2.666666666666667,13.25657894736842,104.72851517199356,284.0464862752394
2020-12-13 19:03:05,0.3928571428571429,2.250816518663191,0.4648062441039389,150.0,3.0,2.6301369863013706,4.656108597285066,2.666666666666667,13.25657894736842,104.72851517199356,284.0464862752394
2020-12-13 19:03:06,0.3928571428571429,2.240655704616192,0.4648062441039389,150.0,3.0,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,104.72851517199356,279.3905006855639
2020-12-13 19:03:07,0.3928571428571429,2.240655704616192,0.4648062441039389,150.0,3.0,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,104.72851517199356,279.3905006855639
2020-12-13 19:03:08,1.7540983606557377,2.196815450445224,0.466353194015596,150.0,3.0,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,81.8547293540243,257.8356627811339
2020-12-13 19:03:09,1.7540983606557377,2.1926847542275363,0.4604074527862591,150.0,3.0,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,81.8547293540243,257.82558634368684
2020-12-13 19:03:10,1.7540983606557377,2.209971052206357,0.4582325548406344,150.0,3.2857142857142856,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,81.8547293540243,258.1264120294344
2020-12-13 19:03:11,1.7540983606557377,2.2454749320452496,0.4575801870345441,150.0,3.2857142857142856,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,81.74610379341557,258.05263798085844
2020-12-13 19:03:12,1.7540983606557377,2.2454749320452496,0.4575801870345441,150.0,3.2857142857142856,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,81.74610379341557,258.05263798085844
2020-12-13 19:03:13,1.7540983606557377,2.22587613525267,0.4616041625279481,150.0,3.2857142857142856,2.2086330935251803,4.656108597285066,2.666666666666667,9.032258064516126,81.34928996649163,257.64024933263534
2020-12-13 19:03:14,1.7540983606557377,2.22587613525267,0.4659383552175712,150.0,3.2857142857142856,2.2086330935251803,4.518867924528302,2.666666666666667,9.032258064516126,81.34928996649163,257.5073428525682
2020-12-13 19:03:15,1.7540983606557377,2.276063099342552,0.4621984898977423,250.0,3.2857142857142856,2.2086330935251803,4.518867924528302,0.5,9.032258064516126,81.34928996649163,355.38712328467153
2020-12-13 19:03:16,1.7540983606557377,2.287019445401892,0.4677473394046721,250.0,3.2857142857142856,2.2086330935251803,4.518867924528302,0.5,9.032258064516126,81.54780867353638,355.60214718728264
2020-12-13 19:03:17,1.7540983606557377,2.2992101395992743,0.4611392897013542,250.0,3.2857142857142856,2.2086330935251803,4.518867924528302,0.5,9.032258064516126,81.54780867353638,355.6077298317767
2020-12-13 19:03:18,1.7540983606557377,2.320506743275301,0.467611160050057,250.0,3.2857142857142856,2.2086330935251803,4.518867924528302,0.5,9.032258064516126,81.45180295952233,355.53949259178734
2020-12-13 19:03:19,1.7540983606557377,2.320506743275301,0.4664649354075297,250.0,3.2857142857142856,2.2086330935251803,4.518867924528302,0.5,9.032258064516126,80.35724371487089,354.4437871224933
2020-12-13 19:03:20,1.7540983606557377,2.320506743275301,0.4664649354075297,250.0,3.2857142857142856,2.2086330935251803,4.518867924528302,0.5,9.032258064516126,80.35724371487089,354.4437871224933
2020-12-13 19:03:21,1.7540983606557377,2.3076123959971566,0.4664649354075297,250.0,3.2857142857142856,2.244755244755245,4.518867924528302,0.5,8.183962264150942,80.35724371487089,353.61871912608007
2020-12-13 19:03:22,1.7540983606557377,2.3076123959971566,0.4664649354075297,250.0,3.2857142857142856,2.244755244755245,4.518867924528302,0.5,8.183962264150942,80.35724371487089,353.61871912608007
2020-12-13 19:03:23,1.8196721311475408,2.3196471255790048,0.4610775032610506,250.0,3.2857142857142856,2.244755244755245,4.518867924528302,0.5,8.183962264150942,66.17624609444556,339.50994257358195
2020-12-13 19:03:24,1.8196721311475408,2.2967949847494693,0.4628253464556607,250.0,3.2857142857142856,2.244755244755245,4.518867924528302,0.5,8.183962264150942,66.17624609444556,339.488838275947
2020-12-13 19:03:25,1.8196721311475408,2.3007279355097774,0.4601033825049966,250.0,3.0,2.244755244755245,4.518867924528302,0.5,8.183962264150942,66.17624609444556,339.2043349770424
2020-12-13 19:03:26,1.8196721311475408,2.307061074769838,0.4596208256515084,250.0,3.0,2.244755244755245,4.518867924528302,0.5,8.183962264150942,66.17674037805321,339.21067984305665
2020-12-13 19:03:27,1.8196721311475408,2.307061074769838,0.4596208256515084,250.0,3.0,2.244755244755245,4.518867924528302,0.5,8.183962264150942,66.17674037805321,339.21067984305665
2020-12-13 19:03:28,1.8196721311475408,2.327823324962144,0.4495808848039767,250.0,3.0,2.244755244755245,4.518867924528302,0.5,8.183962264150942,66.52565392524919,339.5703156995973
2020-12-13 19:03:29,1.8196721311475408,2.327823324962144,0.4472244525151071,250.0,3.0,2.244755244755245,3.95,0.5,8.183962264150942,66.52565392524919,338.99909134278016
2020-12-13 19:03:30,1.8196721311475408,2.2612523583475763,0.4505791070440606,109.375,3.0,2.244755244755245,3.95,2.6666666666666665,8.183962264150942,66.52565392524919,200.47754169736118
2020-12-13 19:03:31,1.8196721311475408,2.2350926566121028,0.4549877030635777,109.375,3.0,2.244755244755245,3.95,2.6666666666666665,8.183962264150942,66.02601460988035,199.9561512762764
2020-12-13 19:03:32,1.8196721311475408,2.1979707808395954,0.4598854584431894,109.375,3.0,2.244755244755245,3.95,2.6666666666666665,8.183962264150942,66.02601460988035,199.92392715588352
2020-12-13 19:03:33,1.8196721311475408,2.1372752610119616,0.4563530943261607,109.375,3.0,2.244755244755245,3.95,2.6666666666666665,8.183962264150942,66.04205525707013,199.87573991912862
2020-12-13 19:03:34,1.8196721311475408,2.1372752610119616,0.4504902721073121,109.375,3.0,2.244755244755245,3.95,2.6666666666666665,8.183962264150942,66.02611504623843,199.85393688607812
2020-12-13 19:03:35,1.8196721311475408,2.1372752610119616,0.4504902721073121,109.375,3.0,2.244755244755245,3.95,2.6666666666666665,8.183962264150942,66.02611504623843,199.85393688607812
2020-12-13 19:03:36,1.8196721311475408,2.112610341001745,0.4504902721073121,109.375,3.0,2.3846153846153846,3.95,2.6666666666666665,9.15625,66.02611504623843,200.94141984177708
2020-12-13 19:03:37,1.8196721311475408,2.112610341001745,0.4504902721073121,109.375,3.0,2.3846153846153846,3.95,2.6666666666666665,9.15625,66.02611504623843,200.94141984177708
2020-12-13 19:03:38,1.5555555555555558,2.09722646095912,0.4485923537033963,109.375,3.0,2.3846153846153846,3.95,2.6666666666666665,9.15625,68.64450363737686,203.278410058877
2020-12-13 19:03:39,1.5555555555555558,2.124696130684181,0.44409564546469255,109.375,3.0,2.3846153846153846,3.95,2.6666666666666665,9.15625,68.64450363737686,203.30138302036326
2020-12-13 19:03:40,1.5555555555555558,2.1125865142058062,0.4458635716843468,109.375,3.25,2.3846153846153846,3.95,2.6666666666666665,9.15625,68.64450363737686,203.54104133010463
2020-12-13 19:03:41,1.5555555555555558,2.1398626980973736,0.4462038897345314,109.375,3.25,2.3846153846153846,3.95,2.6666666666666665,9.15625,68.53474892106439,203.4589031157339
2020-12-13 19:03:42,1.5555555555555558,2.1398626980973736,0.4462038897345314,109.375,3.25,2.3846153846153846,3.95,2.6666666666666665,9.15625,68.53474892106439,203.4589031157339
2020-12-13 19:03:43,1.5555555555555558,2.1443784495951865,0.4529896580008102,109.375,3.25,2.3846153846153846,3.95,2.6666666666666665,9.15625,68.31924295281765,203.25469866725132
2020-12-13 19:03:44,1.5555555555555558,2.1443784495951865,0.4529630806528152,109.375,3.25,2.3846153846153846,4.155172413793103,2.6666666666666665,9.15625,68.31924295281765,203.45984450369642
2020-12-13 19:03:45,1.5555555555555558,2.202097694242287,0.4497589918491979,87.5,3.25,2.3846153846153846,4.155172413793103,2.4285714285714293,9.15625,68.31924295281765,181.40126442144455
2020-12-13 19:03:46,1.5555555555555558,2.208400893350176,0.4422146509223418,87.5,3.25,2.3846153846153846,4.155172413793103,2.4285714285714293,9.15625,68.80380679087963,181.8845871176877
2020-12-13 19:03:47,1.5555555555555558,2.307703448530833,0.4408541363533068,87.5,3.25,2.3846153846153846,4.155172413793103,2.4285714285714293,9.15625,68.80380679087963,181.9825291582993
2020-12-13 19:03:48,1.5555555555555558,2.334147130570813,0.4434624984382118,87.5,3.25,2.3846153846153846,4.155172413793103,2.4285714285714293,9.15625,69.29859696133278,182.50637137287728
