Time,shippingservice,cartservice,paymentservice,currencyservice,checkoutservice,productcatalogservice,frontend,recommendationservice,adservice,emailservice,Total
2020-11-10 09:57:50,2.0,4.412844036697249,3.0,2.8872017353579174,100.0,2.439077861484644,83.95061728395059,9.727272727272727,2.522388059701493,3.4,214.33940170446462
2020-11-10 09:57:51,2.0,4.412844036697249,3.0,2.8872017353579174,100.0,2.439077861484644,83.95061728395059,9.727272727272727,2.522388059701493,3.4,214.33940170446462
2020-11-10 09:57:52,2.0,4.412844036697249,3.0,2.8872017353579174,87.5,2.439077861484644,83.95061728395059,9.727272727272727,2.522388059701493,3.333333333333333,201.77273503779801
2020-11-10 09:57:53,2.0,4.412844036697249,3.0,2.8872017353579174,87.5,2.439077861484644,83.95061728395059,9.727272727272727,2.522388059701493,3.333333333333333,201.77273503779801
2020-11-10 09:57:54,2.0,4.412844036697249,3.0,2.8872017353579174,87.5,2.439077861484644,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,199.29373219013573
2020-11-10 09:57:55,2.0,4.412844036697249,3.0,2.8872017353579174,87.5,2.1873166278521623,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,199.04197095650326
2020-11-10 09:57:56,2.0,4.412844036697249,3.0,2.888888888888889,87.5,2.1873166278521623,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,199.04365811003424
2020-11-10 09:57:57,2.0,4.412844036697249,3.0,2.888888888888889,87.5,2.1873166278521623,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,199.04365811003424
2020-11-10 09:57:58,2.0,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1873166278521623,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,197.96396972365682
2020-11-10 09:57:59,2.0,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1873166278521623,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,197.96396972365682
2020-11-10 09:58:00,2.0,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1378553255589354,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,197.9145084213636
2020-11-10 09:58:01,2.0,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1378553255589354,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,197.9145084213636
2020-11-10 09:58:02,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1378553255589354,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,196.39178114863628
2020-11-10 09:58:03,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1378553255589354,80.79710144927536,10.401785714285714,2.522388059701493,3.333333333333333,196.39178114863628
2020-11-10 09:58:04,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1378553255589354,80.79710144927536,10.401785714285714,1.6875,3.333333333333333,195.55689308893483
2020-11-10 09:58:05,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1378553255589354,80.79710144927536,10.401785714285714,1.6875,3.333333333333333,195.55689308893483
2020-11-10 09:58:06,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,87.5,2.1378553255589354,80.79710144927536,10.401785714285714,1.6875,3.333333333333333,195.55689308893483
2020-11-10 09:58:07,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,80.0,2.1378553255589354,80.79710144927536,10.401785714285714,1.6875,3.4444444444444438,188.16800420004589
2020-11-10 09:58:08,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,80.0,2.1378553255589354,80.79710144927536,10.401785714285714,1.6875,3.4444444444444438,188.16800420004589
2020-11-10 09:58:09,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,80.0,2.1378553255589354,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,185.2879755972789
2020-11-10 09:58:10,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.853174603174603,80.0,2.3642849514224906,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,185.51440522314246
2020-11-10 09:58:11,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.897119341563786,80.0,2.3642849514224906,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,185.55834996153163
2020-11-10 09:58:12,0.4772727272727272,3.9402985074626864,2.4285714285714284,2.897119341563786,80.0,2.3642849514224906,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,185.55834996153163
2020-11-10 09:58:13,0.4772727272727272,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.3642849514224906,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,186.2726570395605
2020-11-10 09:58:14,0.4772727272727272,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.3642849514224906,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,186.2726570395605
2020-11-10 09:58:15,0.4772727272727272,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.1813574986814537,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,186.08972958681943
2020-11-10 09:58:16,0.4772727272727272,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.1813574986814537,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,186.08972958681943
2020-11-10 09:58:17,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.1813574986814537,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,187.29995685954674
2020-11-10 09:58:18,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.1813574986814537,78.0769230769231,10.241935483870972,1.6875,3.4444444444444438,187.29995685954674
2020-11-10 09:58:19,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.1813574986814537,78.0769230769231,10.241935483870972,2.3947368421052637,3.4444444444444438,188.007193701652
2020-11-10 09:58:20,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.1813574986814537,78.0769230769231,10.241935483870972,2.3947368421052637,3.4444444444444438,188.007193701652
2020-11-10 09:58:21,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,80.0,2.1813574986814537,78.0769230769231,10.241935483870972,2.3947368421052637,3.4444444444444438,188.007193701652
2020-11-10 09:58:22,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,193.75,2.1813574986814537,78.0769230769231,10.241935483870972,2.3947368421052637,3.0,301.31274925720754
2020-11-10 09:58:23,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,193.75,2.1813574986814537,78.0769230769231,10.241935483870972,2.3947368421052637,3.0,301.31274925720754
2020-11-10 09:58:24,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,193.75,2.1813574986814537,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,302.24963782285016
2020-11-10 09:58:25,1.6875,4.218181818181819,3.0000000000000004,2.7621145374449343,193.75,1.9318511989292069,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,302.000131523098
2020-11-10 09:58:26,1.6875,4.218181818181819,3.0000000000000004,2.576530612244898,193.75,1.9318511989292069,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,301.814547597898
2020-11-10 09:58:27,1.6875,4.218181818181819,3.0000000000000004,2.576530612244898,193.75,1.9318511989292069,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,301.814547597898
2020-11-10 09:58:28,1.6875,4.098039215686274,3.0,2.6443148688046643,193.75,1.9318511989292069,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,301.7621892519622
2020-11-10 09:58:29,1.6875,4.098039215686274,3.0,2.6443148688046643,193.75,1.9318511989292069,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,301.7621892519622
2020-11-10 09:58:30,1.6875,4.098039215686274,3.0,2.6443148688046643,193.75,1.9378612547336829,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,301.7681993077667
2020-11-10 09:58:31,1.6875,4.098039215686274,3.0,2.6443148688046643,193.75,1.9378612547336829,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,301.7681993077667
2020-11-10 09:58:32,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,193.75,1.9378612547336829,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,300.5628421649095
2020-11-10 09:58:33,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,193.75,1.9378612547336829,80.17241379310343,9.083333333333332,2.3947368421052637,3.0,300.5628421649095
2020-11-10 09:58:34,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,193.75,1.9378612547336829,80.17241379310343,9.083333333333332,2.0357142857142856,3.0,300.2038196085185
2020-11-10 09:58:35,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,193.75,1.9378612547336829,80.17241379310343,9.083333333333332,2.0357142857142856,3.0,300.2038196085185
2020-11-10 09:58:36,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,193.75,1.9378612547336829,80.17241379310343,9.083333333333332,2.0357142857142856,3.0,300.2038196085185
2020-11-10 09:58:37,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,87.49999999999999,1.9378612547336829,80.17241379310343,9.083333333333332,2.0357142857142856,3.5,194.45381960851847
2020-11-10 09:58:38,0.4821428571428571,4.098039215686274,3.0,2.6443148688046643,87.49999999999999,1.9378612547336829,80.17241379310343,9.083333333333332,2.0357142857142856,3.5,194.45381960851847
