Time,checkoutservice,recommendationservice,productcatalogservice,shippingservice,emailservice,paymentservice,adservice,cartservice,currencyservice,frontend,Total
2020-12-19 21:28:11,,15.0,3.0,3.0,,,4.0,6.250000000000001,3.0,83.33333333333333,117.58333333333331
2020-12-19 21:28:12,,15.0,3.0,3.0,,,4.0,6.250000000000001,3.0,83.33333333333333,117.58333333333331
2020-12-19 21:28:13,,15.0,3.0588235294117654,3.0,,,4.0,6.250000000000001,2.8,83.33333333333333,117.4421568627451
2020-12-19 21:28:14,,15.0,3.0588235294117654,3.0,,,4.0,6.250000000000001,2.8,83.33333333333333,117.4421568627451
2020-12-19 21:28:15,,15.0,3.0588235294117654,3.0,,,4.0,6.250000000000001,2.8,83.33333333333333,117.4421568627451
2020-12-19 21:28:16,,15.0,3.0588235294117654,3.0,,,4.0,6.250000000000001,2.8,83.33333333333333,117.4421568627451
2020-12-19 21:28:17,,15.0,3.0588235294117654,3.0,,,4.0,7.5,2.8,83.33333333333333,118.6921568627451
2020-12-19 21:28:18,,15.0,3.0588235294117654,3.0,,,4.0,7.5,2.8,83.33333333333333,118.6921568627451
2020-12-19 21:28:19,,15.625,3.0588235294117654,3.0,,,4.0,7.5,2.8,83.33333333333333,119.3171568627451
2020-12-19 21:28:20,,15.625,3.0588235294117654,3.0,,,4.0,7.5,2.8,83.33333333333333,119.3171568627451
2020-12-19 21:28:21,,15.625,3.0588235294117654,3.0,,,8.75,7.5,2.8,83.33333333333333,124.0671568627451
2020-12-19 21:28:22,,15.625,3.0588235294117654,3.0,,,8.75,7.5,2.8,83.33333333333333,124.0671568627451
2020-12-19 21:28:23,,15.625,3.0588235294117654,3.0,,,8.75,7.5,2.8,83.33333333333333,124.0671568627451
2020-12-19 21:28:24,,15.625,3.0588235294117654,3.0,,,8.75,7.5,2.8,83.33333333333333,124.0671568627451
2020-12-19 21:28:25,,15.625,3.0588235294117654,3.0,,,8.75,7.5,2.8,83.33333333333333,124.0671568627451
2020-12-19 21:28:26,,15.625,3.0588235294117654,3.0,,,8.75,7.5,2.8,83.33333333333333,124.0671568627451
2020-12-19 21:28:27,,15.625,3.0588235294117654,3.0,,,8.75,7.5,2.8,83.33333333333333,124.0671568627451
2020-12-19 21:28:28,,15.625,2.9259259259259265,3.0,,,8.75,7.5,3.0,83.33333333333333,124.13425925925924
2020-12-19 21:28:29,,15.625,2.9259259259259265,3.0,,,8.75,7.5,3.0,83.33333333333333,124.13425925925924
2020-12-19 21:28:30,,15.625,2.9259259259259265,3.0,,,8.75,7.5,3.0,83.33333333333333,124.13425925925924
2020-12-19 21:28:31,,15.625,2.9259259259259265,3.0,,,8.75,7.5,3.0,83.33333333333333,124.13425925925924
2020-12-19 21:28:32,,15.625,2.9259259259259265,3.0,,,8.75,6.666666666666666,3.0,83.33333333333333,123.30092592592592
2020-12-19 21:28:33,,15.625,2.9259259259259265,3.0,,,8.75,6.666666666666666,3.0,83.33333333333333,123.30092592592592
2020-12-19 21:28:34,,10.0,2.9259259259259265,3.0,,,8.75,6.666666666666666,3.0,83.33333333333333,117.67592592592592
2020-12-19 21:28:35,,10.0,2.9259259259259265,3.0,,,8.75,6.666666666666666,3.0,83.33333333333333,117.67592592592592
2020-12-19 21:28:36,,10.0,2.9259259259259265,3.0,,,5.0,6.666666666666666,3.0,83.33333333333333,113.92592592592592
2020-12-19 21:28:37,,10.0,2.9259259259259265,3.0,,,5.0,6.666666666666666,3.0,83.33333333333333,113.92592592592592
2020-12-19 21:28:38,,10.0,2.9259259259259265,3.0,,,5.0,6.666666666666666,3.0,83.33333333333333,113.92592592592592
2020-12-19 21:28:39,,10.0,2.9259259259259265,,,,5.0,6.666666666666666,3.0,50.0,77.5925925925926
2020-12-19 21:28:40,,10.0,2.9259259259259265,,,,5.0,6.666666666666666,3.0,50.0,77.5925925925926
2020-12-19 21:28:41,,10.0,2.9259259259259265,,,,5.0,6.666666666666666,3.0,50.0,77.5925925925926
2020-12-19 21:28:42,,10.0,2.9259259259259265,,,,5.0,6.666666666666666,3.0,50.0,77.5925925925926
2020-12-19 21:28:43,,10.0,3.0,,,,5.0,6.666666666666666,3.0,50.0,77.66666666666666
