Time,frontend,currencyservice,cartservice,adservice,emailservice,paymentservice,recommendationservice,checkoutservice,shippingservice,productcatalogservice,Total
2020-12-17 23:17:16,177.63645503179032,3.143354210160056,8.056640625,2.6510638297872338,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.17741935483871,2.224693766386053,455.4595895654952
2020-12-17 23:17:17,177.63645503179032,3.143354210160056,8.056640625,2.6510638297872338,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.17741935483871,2.224693766386053,455.4595895654952
2020-12-17 23:17:18,184.5108855600762,3.143354210160056,8.056640625,2.6510638297872338,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.17741935483871,2.224693766386053,462.33402009378113
2020-12-17 23:17:19,184.5108855600762,3.143354210160056,8.997584541062801,2.6510638297872338,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.1782945736434107,2.224693766386053,463.2758392286486
2020-12-17 23:17:20,184.5108855600762,3.143354210160056,8.997584541062801,2.6153846153846154,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.1782945736434107,2.224693766386053,463.240160014246
2020-12-17 23:17:21,184.5108855600762,3.143354210160056,8.997584541062801,2.6153846153846154,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.1782945736434107,2.224693766386053,463.240160014246
2020-12-17 23:17:22,184.5108855600762,3.143354210160056,8.997584541062801,2.6153846153846154,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.1782945736434107,2.224693766386053,463.240160014246
2020-12-17 23:17:23,184.5108855600762,3.143354210160056,8.997584541062801,2.6153846153846154,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.1782945736434107,2.224693766386053,463.240160014246
2020-12-17 23:17:24,184.5108855600762,2.9703703703703708,8.997584541062801,2.6153846153846154,3.363636363636364,3.0000000000000004,20.51401869158878,232.6923076923077,2.1782945736434107,2.224693766386053,463.06717617445634
2020-12-17 23:17:25,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,3.0000000000000004,19.34426229508197,232.6923076923077,2.1782945736434107,2.224693766386053,445.69305675620797
2020-12-17 23:17:26,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,3.0000000000000004,19.34426229508197,232.6923076923077,2.1782945736434107,2.0745598547298933,445.5429228445519
2020-12-17 23:17:27,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,3.0000000000000004,19.34426229508197,154.54545454545453,2.1782945736434107,2.0745598547298933,367.3960696976988
2020-12-17 23:17:28,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,3.0000000000000004,19.34426229508197,154.54545454545453,2.1782945736434107,2.0745598547298933,367.3960696976988
2020-12-17 23:17:29,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,3.0000000000000004,19.34426229508197,154.54545454545453,2.1782945736434107,2.1512011304757417,367.4727109734446
2020-12-17 23:17:30,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,3.0000000000000004,19.34426229508197,154.54545454545453,2.1782945736434107,2.1512011304757417,367.4727109734446
2020-12-17 23:17:31,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,3.0000000000000004,19.34426229508197,154.54545454545453,2.1782945736434107,2.1512011304757417,367.4727109734446
2020-12-17 23:17:32,168.47968271149497,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.1782945736434107,2.1512011304757417,367.3477109734446
2020-12-17 23:17:33,151.96003306079862,2.9703703703703708,8.997584541062801,2.6153846153846154,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.1782945736434107,2.1512011304757417,350.82806132274817
2020-12-17 23:17:34,151.96003306079862,2.9703703703703708,7.925531914893617,2.6153846153846154,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.2436974789915967,2.1512011304757417,349.82141160192725
2020-12-17 23:17:35,151.96003306079862,2.9703703703703708,7.925531914893617,2.7530864197530858,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.2436974789915967,2.1512011304757417,349.9591134062957
2020-12-17 23:17:36,151.96003306079862,2.9703703703703708,7.925531914893617,2.7530864197530858,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.2436974789915967,2.1512011304757417,349.9591134062957
2020-12-17 23:17:37,151.96003306079862,2.9703703703703708,7.925531914893617,2.7530864197530858,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.2436974789915967,2.1512011304757417,349.9591134062957
2020-12-17 23:17:38,151.96003306079862,2.9703703703703708,7.925531914893617,2.7530864197530858,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.2436974789915967,2.1512011304757417,349.9591134062957
2020-12-17 23:17:39,151.96003306079862,2.5851648351648358,7.925531914893617,2.7530864197530858,3.1904761904761907,2.875,19.34426229508197,154.54545454545453,2.2436974789915967,2.1512011304757417,349.57390787109017
2020-12-17 23:17:40,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.875,9.837837837837835,154.54545454545453,2.2436974789915967,2.1512011304757417,292.05133539605134
2020-12-17 23:17:41,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.875,9.837837837837835,154.54545454545453,2.2436974789915967,2.200731786982542,292.10086605255816
2020-12-17 23:17:42,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.875,9.837837837837835,193.75,2.2436974789915967,2.200731786982542,331.3054115071037
2020-12-17 23:17:43,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.875,9.837837837837835,193.75,2.2436974789915967,2.200731786982542,331.3054115071037
2020-12-17 23:17:44,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.875,9.837837837837835,193.75,2.2436974789915967,2.0296149340820118,331.1342946542032
2020-12-17 23:17:45,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.875,9.837837837837835,193.75,2.2436974789915967,2.0296149340820118,331.1342946542032
2020-12-17 23:17:46,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.875,9.837837837837835,193.75,2.2436974789915967,2.0296149340820118,331.1342946542032
2020-12-17 23:17:47,103.63436123348019,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.916666666666667,9.837837837837835,193.75,2.2436974789915967,2.0296149340820118,331.1759613208698
2020-12-17 23:17:48,112.44541484716156,2.5851648351648358,7.925531914893617,2.7530864197530858,3.5,2.916666666666667,9.837837837837835,193.75,2.2436974789915967,2.0296149340820118,339.9870149345512
2020-12-17 23:17:49,112.44541484716156,2.5851648351648358,8.354430379746836,2.7530864197530858,3.5,2.916666666666667,9.837837837837835,193.75,1.8235294117647056,2.0296149340820118,339.99574533217753
2020-12-17 23:17:50,112.44541484716156,2.5851648351648358,8.354430379746836,2.904059040590406,3.5,2.916666666666667,9.837837837837835,193.75,1.8235294117647056,2.0296149340820118,340.14671795301484
2020-12-17 23:17:51,112.44541484716156,2.5851648351648358,8.354430379746836,2.904059040590406,3.5,2.916666666666667,9.837837837837835,193.75,1.8235294117647056,2.0296149340820118,340.14671795301484
2020-12-17 23:17:52,112.44541484716156,2.5851648351648358,8.354430379746836,2.904059040590406,3.5,2.916666666666667,9.837837837837835,193.75,1.8235294117647056,2.0296149340820118,340.14671795301484
2020-12-17 23:17:53,112.44541484716156,2.5851648351648358,8.354430379746836,2.904059040590406,3.5,2.916666666666667,9.837837837837835,193.75,1.8235294117647056,2.0296149340820118,340.14671795301484
2020-12-17 23:17:54,112.44541484716156,2.9053763440860214,8.354430379746836,2.904059040590406,3.5,2.916666666666667,9.837837837837835,193.75,1.8235294117647056,2.0296149340820118,340.46692946193605
2020-12-17 23:17:55,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,2.916666666666667,16.283783783783782,193.75,1.8235294117647056,2.0296149340820118,434.54939333382964
2020-12-17 23:17:56,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,2.916666666666667,16.283783783783782,193.75,1.8235294117647056,2.104667544636092,434.6244459443837
2020-12-17 23:17:57,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,2.916666666666667,16.283783783783782,133.33333333333331,1.8235294117647056,2.104667544636092,374.2077792777169
2020-12-17 23:17:58,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,2.916666666666667,16.283783783783782,133.33333333333331,1.8235294117647056,2.104667544636092,374.2077792777169
2020-12-17 23:17:59,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,2.916666666666667,16.283783783783782,133.33333333333331,1.8235294117647056,2.2570048516792545,374.3601165847602
2020-12-17 23:18:00,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,2.916666666666667,16.283783783783782,133.33333333333331,1.8235294117647056,2.2570048516792545,374.3601165847602
2020-12-17 23:18:01,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,2.916666666666667,16.283783783783782,133.33333333333331,1.8235294117647056,2.2570048516792545,374.3601165847602
2020-12-17 23:18:02,200.36764705882348,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,1.8235294117647056,2.2570048516792545,374.5267832514269
2020-12-17 23:18:03,194.70654097091668,2.9053763440860214,8.354430379746836,2.904059040590406,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,1.8235294117647056,2.2570048516792545,368.86567716352005
2020-12-17 23:18:04,194.70654097091668,2.9053763440860214,7.9640151515151505,2.904059040590406,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,2.1297709923664123,2.2570048516792545,368.78150351589005
2020-12-17 23:18:05,194.70654097091668,2.9053763440860214,7.9640151515151505,2.82716049382716,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,2.1297709923664123,2.2570048516792545,368.7046049691268
2020-12-17 23:18:06,194.70654097091668,2.9053763440860214,7.9640151515151505,2.82716049382716,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,2.1297709923664123,2.2570048516792545,368.7046049691268
2020-12-17 23:18:07,194.70654097091668,2.9053763440860214,7.9640151515151505,2.82716049382716,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,2.1297709923664123,2.2570048516792545,368.7046049691268
2020-12-17 23:18:08,194.70654097091668,2.9053763440860214,7.9640151515151505,2.82716049382716,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,2.1297709923664123,2.2570048516792545,368.7046049691268
2020-12-17 23:18:09,194.70654097091668,2.919177075679647,7.9640151515151505,2.82716049382716,3.2142857142857144,3.083333333333333,16.283783783783782,133.33333333333331,2.1297709923664123,2.2570048516792545,368.7184057007205
2020-12-17 23:18:10,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.083333333333333,15.423076923076925,133.33333333333331,2.1297709923664123,2.2570048516792545,342.43416944356363
2020-12-17 23:18:11,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.083333333333333,15.423076923076925,133.33333333333331,2.1297709923664123,2.2954795349435906,342.4726441268279
2020-12-17 23:18:12,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.083333333333333,15.423076923076925,175.0,2.1297709923664123,2.2954795349435906,384.1393107934945
2020-12-17 23:18:13,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.083333333333333,15.423076923076925,175.0,2.1297709923664123,2.2954795349435906,384.1393107934945
2020-12-17 23:18:14,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.083333333333333,15.423076923076925,175.0,2.1297709923664123,2.355935836322001,384.19976709487287
2020-12-17 23:18:15,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.083333333333333,15.423076923076925,175.0,2.1297709923664123,2.355935836322001,384.19976709487287
2020-12-17 23:18:16,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.083333333333333,15.423076923076925,175.0,2.1297709923664123,2.355935836322001,384.19976709487287
2020-12-17 23:18:17,169.3233842452741,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.1297709923664123,2.355935836322001,384.480070125176
2020-12-17 23:18:18,165.22840854750538,2.919177075679647,7.9640151515151505,2.82716049382716,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.1297709923664123,2.355935836322001,380.3850944274073
2020-12-17 23:18:19,165.22840854750538,2.919177075679647,8.087044534412955,2.82716049382716,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.078125,2.355935836322001,380.4564778179386
2020-12-17 23:18:20,165.22840854750538,2.919177075679647,8.087044534412955,3.7096774193548394,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.078125,2.355935836322001,381.33899474346634
2020-12-17 23:18:21,165.22840854750538,2.919177075679647,8.087044534412955,3.7096774193548394,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.078125,2.355935836322001,381.33899474346634
2020-12-17 23:18:22,165.22840854750538,2.919177075679647,8.087044534412955,3.7096774193548394,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.078125,2.355935836322001,381.33899474346634
2020-12-17 23:18:23,165.22840854750538,2.919177075679647,8.087044534412955,3.7096774193548394,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.078125,2.355935836322001,381.33899474346634
2020-12-17 23:18:24,165.22840854750538,3.162518301610542,8.087044534412955,3.7096774193548394,3.173913043478261,3.363636363636364,15.423076923076925,175.0,2.078125,2.355935836322001,381.5823359693972
2020-12-17 23:18:25,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,3.363636363636364,18.111413043478265,175.0,2.078125,2.355935836322001,375.93359111055946
2020-12-17 23:18:26,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,3.363636363636364,18.111413043478265,175.0,2.078125,2.3247411825333293,375.9023964567709
2020-12-17 23:18:27,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,3.363636363636364,18.111413043478265,166.66666666666666,2.078125,2.3247411825333293,367.5690631234377
2020-12-17 23:18:28,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,3.363636363636364,18.111413043478265,166.66666666666666,2.078125,2.3247411825333293,367.5690631234377
2020-12-17 23:18:29,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,3.363636363636364,18.111413043478265,166.66666666666666,2.078125,2.4901631903109513,367.7344851312152
2020-12-17 23:18:30,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,3.363636363636364,18.111413043478265,166.66666666666666,2.078125,2.4901631903109513,367.7344851312152
2020-12-17 23:18:31,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,3.363636363636364,18.111413043478265,166.66666666666666,2.078125,2.4901631903109513,367.7344851312152
2020-12-17 23:18:32,156.89132756826638,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.078125,2.4901631903109513,367.1603224517892
2020-12-17 23:18:33,164.390243902439,3.162518301610542,8.087044534412955,3.7096774193548394,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.078125,2.4901631903109513,374.659238785962
2020-12-17 23:18:34,164.390243902439,3.162518301610542,9.573991031390136,3.7096774193548394,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.098360655737705,2.4901631903109513,376.16642093867694
2020-12-17 23:18:35,164.390243902439,3.162518301610542,9.573991031390136,2.6484375,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.098360655737705,2.4901631903109513,375.10518101932206
2020-12-17 23:18:36,164.390243902439,3.162518301610542,9.573991031390136,2.6484375,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.098360655737705,2.4901631903109513,375.10518101932206
2020-12-17 23:18:37,164.390243902439,3.162518301610542,9.573991031390136,2.6484375,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.098360655737705,2.4901631903109513,375.10518101932206
2020-12-17 23:18:38,164.390243902439,3.162518301610542,9.573991031390136,2.6484375,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.098360655737705,2.4901631903109513,375.10518101932206
2020-12-17 23:18:39,164.390243902439,3.140540540540541,9.573991031390136,2.6484375,3.1739130434782608,2.7894736842105265,18.111413043478265,166.66666666666666,2.098360655737705,2.4901631903109513,375.083203258252
2020-12-17 23:18:40,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,2.7894736842105265,18.056930693069308,166.66666666666666,2.098360655737705,2.4901631903109513,404.27299919141365
2020-12-17 23:18:41,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,2.7894736842105265,18.056930693069308,166.66666666666666,2.098360655737705,2.506639568403429,404.28947556950624
2020-12-17 23:18:42,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,2.7894736842105265,18.056930693069308,337.50000000000006,2.098360655737705,2.506639568403429,575.1228089028397
2020-12-17 23:18:43,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,2.7894736842105265,18.056930693069308,337.50000000000006,2.098360655737705,2.506639568403429,575.1228089028397
2020-12-17 23:18:44,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,2.7894736842105265,18.056930693069308,337.50000000000006,2.098360655737705,2.3053538566875758,574.9215231911237
2020-12-17 23:18:45,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,2.7894736842105265,18.056930693069308,337.50000000000006,2.098360655737705,2.3053538566875758,574.9215231911237
2020-12-17 23:18:46,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,2.7894736842105265,18.056930693069308,337.50000000000006,2.098360655737705,2.3053538566875758,574.9215231911237
2020-12-17 23:18:47,193.66028708133967,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,2.098360655737705,2.3053538566875758,575.2858956607593
2020-12-17 23:18:48,190.6398104265403,3.140540540540541,9.573991031390136,2.6484375,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,2.098360655737705,2.3053538566875758,572.2654190059599
2020-12-17 23:18:49,190.6398104265403,3.140540540540541,8.062770562770563,2.6484375,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,1.907692307692308,2.3053538566875758,570.563530189295
2020-12-17 23:18:50,190.6398104265403,3.140540540540541,8.062770562770563,2.0316742081447963,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,1.907692307692308,2.3053538566875758,569.9467668974397
2020-12-17 23:18:51,190.6398104265403,3.140540540540541,8.062770562770563,2.0316742081447963,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,1.907692307692308,2.3053538566875758,569.9467668974397
2020-12-17 23:18:52,190.6398104265403,3.140540540540541,8.062770562770563,2.0316742081447963,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,1.907692307692308,2.3053538566875758,569.9467668974397
2020-12-17 23:18:53,190.6398104265403,3.140540540540541,8.062770562770563,2.0316742081447963,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,1.907692307692308,2.3053538566875758,569.9467668974397
2020-12-17 23:18:54,190.6398104265403,2.8658367911479945,8.062770562770563,2.0316742081447963,3.148148148148148,3.1538461538461537,18.056930693069308,337.50000000000006,1.907692307692308,2.3053538566875758,569.6720631480473
2020-12-17 23:18:55,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.1538461538461537,14.44078947368421,337.50000000000006,1.907692307692308,2.3053538566875758,549.2429633539737
2020-12-17 23:18:56,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.1538461538461537,14.44078947368421,337.50000000000006,1.907692307692308,2.1988947389471463,549.1365042362332
2020-12-17 23:18:57,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.1538461538461537,14.44078947368421,158.33333333333334,1.907692307692308,2.1988947389471463,369.9698375695665
2020-12-17 23:18:58,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.1538461538461537,14.44078947368421,158.33333333333334,1.907692307692308,2.1988947389471463,369.9698375695665
2020-12-17 23:18:59,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.1538461538461537,14.44078947368421,158.33333333333334,1.907692307692308,2.139834406623735,369.9107772372431
2020-12-17 23:19:00,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.1538461538461537,14.44078947368421,158.33333333333334,1.907692307692308,2.139834406623735,369.9107772372431
2020-12-17 23:19:01,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.1538461538461537,14.44078947368421,158.33333333333334,1.907692307692308,2.139834406623735,369.9107772372431
2020-12-17 23:19:02,173.875,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.907692307692308,2.139834406623735,369.90507923154513
2020-12-17 23:19:03,192.24598930481284,2.8658367911479945,8.062770562770563,2.0316742081447963,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.907692307692308,2.139834406623735,388.27606853635785
2020-12-17 23:19:04,192.24598930481284,2.8658367911479945,8.383838383838384,2.0316742081447963,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.9482758620689657,2.139834406623735,388.6377199118024
2020-12-17 23:19:05,192.24598930481284,2.8658367911479945,8.383838383838384,2.484162895927602,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.9482758620689657,2.139834406623735,389.0902085995852
2020-12-17 23:19:06,192.24598930481284,2.8658367911479945,8.383838383838384,2.484162895927602,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.9482758620689657,2.139834406623735,389.0902085995852
2020-12-17 23:19:07,192.24598930481284,2.8658367911479945,8.383838383838384,2.484162895927602,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.9482758620689657,2.139834406623735,389.0902085995852
2020-12-17 23:19:08,192.24598930481284,2.8658367911479945,8.383838383838384,2.484162895927602,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.9482758620689657,2.139834406623735,389.0902085995852
2020-12-17 23:19:09,192.24598930481284,2.895131086142322,8.383838383838384,2.484162895927602,3.1,3.148148148148148,14.44078947368421,158.33333333333334,1.9482758620689657,2.139834406623735,389.11950289457945
2020-12-17 23:19:10,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.148148148148148,16.683673469387756,158.33333333333334,1.9482758620689657,2.139834406623735,377.2567819373754
2020-12-17 23:19:11,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.148148148148148,16.683673469387756,158.33333333333334,1.9482758620689657,2.263141745999522,377.38008927675116
2020-12-17 23:19:12,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.148148148148148,16.683673469387756,212.5,1.9482758620689657,2.263141745999522,431.5467559434178
2020-12-17 23:19:13,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.148148148148148,16.683673469387756,212.5,1.9482758620689657,2.263141745999522,431.5467559434178
2020-12-17 23:19:14,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.148148148148148,16.683673469387756,212.5,1.9482758620689657,2.164880501981733,431.44849469940004
2020-12-17 23:19:15,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.148148148148148,16.683673469387756,212.5,1.9482758620689657,2.164880501981733,431.44849469940004
2020-12-17 23:19:16,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.148148148148148,16.683673469387756,212.5,1.9482758620689657,2.164880501981733,431.44849469940004
2020-12-17 23:19:17,177.90705101857182,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.727272727272727,16.683673469387756,212.5,1.9482758620689657,2.164880501981733,432.02761927852464
2020-12-17 23:19:18,156.33970162700345,2.895131086142322,8.383838383838384,2.484162895927602,3.333333333333333,3.727272727272727,16.683673469387756,212.5,1.9482758620689657,2.164880501981733,410.46026988695627
2020-12-17 23:19:19,156.33970162700345,2.895131086142322,12.64,2.484162895927602,3.333333333333333,3.727272727272727,16.683673469387756,212.5,2.0731707317073167,2.164880501981733,414.84132637275627
2020-12-17 23:19:20,156.33970162700345,2.895131086142322,12.64,2.184466019417476,3.333333333333333,3.727272727272727,16.683673469387756,212.5,2.0731707317073167,2.164880501981733,414.5416294962462
2020-12-17 23:19:21,156.33970162700345,2.895131086142322,12.64,2.184466019417476,3.333333333333333,3.727272727272727,16.683673469387756,212.5,2.0731707317073167,2.164880501981733,414.5416294962462
2020-12-17 23:19:22,156.33970162700345,2.895131086142322,12.64,2.184466019417476,3.333333333333333,3.727272727272727,16.683673469387756,212.5,2.0731707317073167,2.164880501981733,414.5416294962462
2020-12-17 23:19:23,156.33970162700345,2.895131086142322,12.64,2.184466019417476,3.333333333333333,3.727272727272727,16.683673469387756,212.5,2.0731707317073167,2.164880501981733,414.5416294962462
2020-12-17 23:19:24,156.33970162700345,3.176315789473684,12.64,2.184466019417476,3.333333333333333,3.727272727272727,16.683673469387756,212.5,2.0731707317073167,2.164880501981733,414.82281419957746
2020-12-17 23:19:25,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.727272727272727,23.90625,212.5,2.0731707317073167,2.164880501981733,310.44257840488393
2020-12-17 23:19:26,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.727272727272727,23.90625,212.5,2.0731707317073167,1.9615686943550716,310.2392665972573
2020-12-17 23:19:27,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.727272727272727,23.90625,8.5,2.0731707317073167,1.9615686943550716,106.23926659725731
2020-12-17 23:19:28,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.727272727272727,23.90625,8.5,2.0731707317073167,1.9615686943550716,106.23926659725731
2020-12-17 23:19:29,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.727272727272727,23.90625,8.5,2.0731707317073167,2.2297841612642406,106.50748206416651
2020-12-17 23:19:30,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.727272727272727,23.90625,8.5,2.0731707317073167,2.2297841612642406,106.50748206416651
2020-12-17 23:19:31,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.727272727272727,23.90625,8.5,2.0731707317073167,2.2297841612642406,106.50748206416651
2020-12-17 23:19:32,45.07022263503105,3.176315789473684,12.64,2.184466019417476,3.0,3.2222222222222214,23.90625,8.5,2.0731707317073167,2.2297841612642406,106.002431559116
2020-12-17 23:19:33,53.741655802260006,3.176315789473684,12.64,2.184466019417476,3.0,3.2222222222222214,23.90625,8.5,2.0731707317073167,2.2297841612642406,114.67386472634495
2020-12-17 23:19:34,53.741655802260006,3.176315789473684,8.355263157894736,2.184466019417476,3.0,3.2222222222222214,23.90625,8.5,2.2631578947368416,2.2297841612642406,110.57911504726921
2020-12-17 23:19:35,53.741655802260006,3.176315789473684,8.355263157894736,2.635416666666667,3.0,3.2222222222222214,23.90625,8.5,2.2631578947368416,2.2297841612642406,111.03006569451841
