Time,currencyservice,emailservice,checkoutservice,frontend,adservice,recommendationservice,productcatalogservice,paymentservice,cartservice,shippingservice,Total
2020-12-11 12:06:00,2.934603109888572,3.1739130434782608,100.0,174.76418159743798,2.7076648841354727,10.239491358001557,1.7245119305856835,2.875,7.878973105134474,0.4052511415525114,306.7035901702145
2020-12-11 12:06:01,3.0102520947170643,3.1739130434782608,160.71428571428572,174.5223705727208,2.7076648841354727,10.239491358001557,1.7245119305856835,2.875,7.878973105134474,0.4052511415525114,367.2517138446115
2020-12-11 12:06:02,3.0102520947170643,3.1739130434782608,160.71428571428572,177.11168499966868,2.7076648841354727,10.239491358001557,1.7245119305856835,2.875,7.878973105134474,0.4052511415525114,369.84102827155937
2020-12-11 12:06:03,3.0102520947170643,3.1739130434782608,160.71428571428572,173.38745499707215,2.7076648841354727,10.239491358001557,1.7245119305856835,2.875,7.878973105134474,0.4052511415525114,366.11679826896284
2020-12-11 12:06:04,3.0102520947170643,3.1739130434782608,160.71428571428572,170.73872131894797,2.7076648841354727,10.239491358001557,1.7245119305856835,2.875,7.878973105134474,1.871111111111112,364.9339245603973
2020-12-11 12:06:05,3.0102520947170643,3.1739130434782608,160.71428571428572,170.73872131894797,2.7076648841354727,10.239491358001557,1.6840688912809485,2.696969696969697,7.389705882352942,1.871111111111112,364.22618399528073
2020-12-11 12:06:06,3.0102520947170643,3.1739130434782608,160.71428571428572,167.17989678921245,2.7076648841354727,10.239491358001557,1.4157335630203864,2.696969696969697,7.389705882352942,1.871111111111112,360.39902413728464
2020-12-11 12:06:07,3.006407131633645,3.1739130434782608,160.71428571428572,162.28641797789138,2.7076648841354727,10.239491358001557,1.4157335630203864,2.696969696969697,7.389705882352942,1.871111111111112,355.5017003628801
2020-12-11 12:06:08,2.989855483786592,3.2285714285714286,160.71428571428572,134.71189198139186,2.7076648841354727,10.239491358001557,1.506214689265538,2.696969696969697,7.389705882352942,1.871111111111112,328.05576222987185
2020-12-11 12:06:09,2.989855483786592,3.2285714285714286,160.71428571428572,133.54319559813962,2.7076648841354727,10.239491358001557,1.506214689265538,2.696969696969697,7.389705882352942,1.871111111111112,326.8870658466196
2020-12-11 12:06:10,2.989855483786592,3.2285714285714286,160.71428571428572,132.5293748848645,2.7076648841354727,10.239491358001557,1.506214689265538,2.696969696969697,7.389705882352942,1.871111111111112,325.8732451333445
2020-12-11 12:06:11,2.989855483786592,3.2285714285714286,160.71428571428572,132.7629337239764,2.7076648841354727,10.239491358001557,1.506214689265538,2.696969696969697,7.389705882352942,1.871111111111112,326.10680397245636
2020-12-11 12:06:12,2.989855483786592,3.2285714285714286,160.71428571428572,132.7629337239764,2.7076648841354727,10.239491358001557,1.506214689265538,2.696969696969697,7.389705882352942,1.871111111111112,326.10680397245636
2020-12-11 12:06:13,2.989855483786592,3.2285714285714286,160.71428571428572,133.81336218945575,2.7076648841354727,10.239491358001557,1.506214689265538,2.696969696969697,7.389705882352942,1.871111111111112,327.1572324379358
2020-12-11 12:06:14,2.989855483786592,3.2285714285714286,160.71428571428572,133.81336218945575,2.737827715355805,9.527220069328157,1.506214689265538,2.696969696969697,7.389705882352942,1.871111111111112,326.47512398048275
2020-12-11 12:06:15,2.989855483786592,3.2285714285714286,160.71428571428572,132.90382984506843,2.737827715355805,9.454943574571123,1.6123238463664007,2.696969696969697,7.389705882352942,1.871111111111112,325.59942429843926
2020-12-11 12:06:16,2.9181494661921703,3.2285714285714286,94.04761904761904,130.52059796779963,2.737827715355805,9.454943574571123,1.6123238463664007,2.696969696969697,7.389705882352942,1.871111111111112,256.4778197369094
2020-12-11 12:06:17,2.9181494661921703,3.2285714285714286,94.04761904761904,130.12008251333089,2.737827715355805,9.454943574571123,1.6123238463664007,2.696969696969697,7.389705882352942,1.871111111111112,256.07730428244065
2020-12-11 12:06:18,2.9181494661921703,3.2285714285714286,94.04761904761904,129.56542913485063,2.737827715355805,9.454943574571123,1.6123238463664007,2.696969696969697,7.389705882352942,1.871111111111112,255.52265090396043
2020-12-11 12:06:19,2.9181494661921703,3.2285714285714286,94.04761904761904,133.31427057748607,2.737827715355805,9.454943574571123,1.6123238463664007,2.696969696969697,7.389705882352942,1.5096153846153857,258.9099966201001
2020-12-11 12:06:20,2.9181494661921703,3.2285714285714286,94.04761904761904,133.31427057748607,2.737827715355805,9.454943574571123,1.687568157033806,2.5,7.886710239651418,1.5096153846153857,259.28527559109625
2020-12-11 12:06:21,2.9181494661921703,3.2285714285714286,94.04761904761904,133.78891282724265,2.737827715355805,9.454943574571123,1.592849519743863,2.5,7.886710239651418,1.5096153846153857,259.6651992035629
2020-12-11 12:06:22,2.9970566593083148,3.2285714285714286,94.04761904761904,135.22953435851858,2.737827715355805,9.454943574571123,1.592849519743863,2.5,7.886710239651418,1.5096153846153857,261.1847279279549
2020-12-11 12:06:23,2.9509812743088606,3.1304347826086962,94.04761904761904,165.54452670212578,2.737827715355805,9.454943574571123,1.6097430406852244,2.5,7.886710239651418,1.5096153846153857,291.37240176154137
2020-12-11 12:06:24,2.9509812743088606,3.1304347826086962,94.04761904761904,166.01433906196706,2.737827715355805,9.454943574571123,1.6097430406852244,2.5,7.886710239651418,1.5096153846153857,291.84221412138265
2020-12-11 12:06:25,2.9509812743088606,3.1304347826086962,94.04761904761904,166.0388730908451,2.737827715355805,9.454943574571123,1.6097430406852244,2.5,7.886710239651418,1.5096153846153857,291.8667481502606
2020-12-11 12:06:26,2.9509812743088606,3.1304347826086962,94.04761904761904,166.2228253822014,2.737827715355805,9.454943574571123,1.6097430406852244,2.5,7.886710239651418,1.5096153846153857,292.05070044161704
2020-12-11 12:06:27,2.9509812743088606,3.1304347826086962,94.04761904761904,166.2228253822014,2.737827715355805,9.454943574571123,1.6097430406852244,2.5,7.886710239651418,1.5096153846153857,292.05070044161704
2020-12-11 12:06:28,2.9509812743088606,3.1304347826086962,94.04761904761904,164.5805397683886,2.737827715355805,9.454943574571123,1.6097430406852244,2.5,7.886710239651418,1.5096153846153857,290.40841482780417
2020-12-11 12:06:29,2.9509812743088606,3.1304347826086962,94.04761904761904,164.5805397683886,2.3027888446215137,9.210158340413848,1.6097430406852244,2.5,7.886710239651418,1.5096153846153857,289.72859072291266
2020-12-11 12:06:30,2.9509812743088606,3.1304347826086962,94.04761904761904,165.54518990145147,2.3027888446215137,8.64509479651197,1.5392156862745092,2.5,7.886710239651418,1.5096153846153857,290.0576499576629
