Time,redis-cart
2019-10-02 12:12:00,8.170420953896924
2019-10-02 12:13:00,7.533548348942436
2019-10-02 12:14:00,7.403648283456928
2019-10-02 12:15:00,7.556035794483121
2019-10-02 12:16:00,7.094593668365131
2019-10-02 12:17:00,8.270940405227368
2019-10-02 12:18:00,9.006036698317455
2019-10-02 12:19:00,9.090787570430852
2019-10-02 12:20:00,8.936833196708951
2019-10-02 12:21:00,8.171485896246239
2019-10-02 12:22:00,8.442764115098308
2019-10-02 12:23:00,7.413361190611475
2019-10-02 12:24:00,7.105287201835948
2019-10-02 12:25:00,6.558182883864561
2019-10-02 12:26:00,6.0116583964219314
2019-10-02 12:27:00,6.32477848635389
2019-10-02 12:28:00,5.788413530040891
2019-10-02 12:29:00,6.232090631998944
2019-10-02 12:30:00,6.216984397285425
2019-10-02 12:31:00,5.764176342416693
2019-10-02 12:32:00,5.903385161996941
2019-10-02 12:33:00,5.589077180985739
2019-10-02 12:34:00,5.93208155950381
2019-10-02 12:35:00,5.852967178372742
2019-10-02 12:36:00,6.927382490508209
2019-10-02 12:37:00,7.890136301716214
2019-10-02 12:38:00,8.389123025164817
2019-10-02 12:39:00,8.445007957925071
2019-10-02 12:40:00,8.74512825831472
2019-10-02 12:41:00,8.984728437316653
2019-10-02 12:42:00,8.849195350429454
2019-10-02 12:43:00,8.131320696861495
2019-10-02 12:44:00,7.992879050408356
2019-10-02 12:45:00,7.485168051755364
2019-10-02 12:46:00,7.486584109706491
2019-10-02 12:47:00,7.776913201744378
2019-10-02 12:48:00,8.07949383001416
2019-10-02 12:49:00,8.020375450723796
2019-10-02 12:50:00,7.916554499974519
2019-10-02 12:51:00,7.765197544647329
2019-10-02 12:52:00,8.076563561721745
2019-10-02 12:53:00,7.489508968609285
2019-10-02 12:54:00,7.294700083958219
2019-10-02 12:55:00,6.98763897916979
2019-10-02 12:56:00,6.374921024107525
2019-10-02 12:57:00,6.308605060306693
2019-10-02 12:58:00,6.0941158628607655
2019-10-02 12:59:00,6.00727098766297
2019-10-02 13:00:00,5.875701407161749
2019-10-02 13:01:00,5.883944887673447
2019-10-02 13:02:00,6.037967481468377
2019-10-02 13:03:00,5.9363473553296355
2019-10-02 13:04:00,6.190249202775516
2019-10-02 13:05:00,6.643067279159412
2019-10-02 13:06:00,7.0065658856207405
2019-10-02 13:07:00,7.276443323577011
2019-10-02 13:08:00,7.621951749042572
2019-10-02 13:09:00,7.655328773099817
2019-10-02 13:10:00,7.57476541495595
2019-10-02 13:11:00,7.639093732180612
2019-10-02 13:12:00,7.676410080371189
2019-10-02 13:13:00,7.194861851155827
2019-10-02 13:14:00,7.239626609203734
2019-10-02 13:15:00,7.528480970554684
2019-10-02 13:16:00,7.647221276659401
2019-10-02 13:17:00,8.262120361101978
2019-10-02 13:18:00,8.798049392452075
2019-10-02 13:19:00,8.675564057713155
2019-10-02 13:20:00,8.814607721561073
2019-10-02 13:21:00,8.826323830841144
2019-10-02 13:22:00,8.397417178995745
2019-10-02 13:23:00,7.901868596699694
2019-10-02 13:24:00,7.39800806548254
2019-10-02 13:25:00,6.81414607876867
2019-10-02 13:26:00,6.052981785305015
2019-10-02 13:27:00,5.385833085923845
2019-10-02 13:28:00,5.8777340624675825
2019-10-02 13:29:00,5.885537957432433
2019-10-02 13:30:00,6.012495989543929
2019-10-02 13:31:00,6.023663423994491
2019-10-02 13:32:00,5.521056543382802
2019-10-02 13:33:00,5.903164657266993
2019-10-02 13:34:00,5.98747961955054
2019-10-02 13:35:00,6.367362830615585
2019-10-02 13:36:00,6.591695630751452
2019-10-02 13:37:00,6.818763841191777
2019-10-02 13:38:00,7.646048748471725
2019-10-02 13:39:00,7.739553234506142
2019-10-02 13:40:00,7.933996967539462
2019-10-02 13:41:00,8.01532764337465
2019-10-02 13:42:00,8.103517159541008
2019-10-02 13:43:00,7.297328539538736
2019-10-02 13:44:00,7.272362830349277
2019-10-02 13:45:00,7.305090459912778
2019-10-02 13:46:00,7.6583569529155895
2019-10-02 13:47:00,7.888883507090841
2019-10-02 13:48:00,8.075574702535262
2019-10-02 13:49:00,8.030894923966372
2019-10-02 13:50:00,8.082091556838229
2019-10-02 13:51:00,7.048090657193632
2019-10-02 13:52:00,7.617161891096128
2019-10-02 13:53:00,7.468239863522168
2019-10-02 13:54:00,7.409064773680352
2019-10-02 13:55:00,7.511232616497215
2019-10-02 13:56:00,7.527781380537505
2019-10-02 13:57:00,8.221069721193494
2019-10-02 13:58:00,8.782283723502609
2019-10-02 13:59:00,8.672311824615438
2019-10-02 14:00:00,8.73977960527526
2019-10-02 14:01:00,8.592882115806864
2019-10-02 14:02:00,8.086305390819179
2019-10-02 14:03:00,7.854163524389625
2019-10-02 14:04:00,7.566204714491963
2019-10-02 14:05:00,7.603566116428891
2019-10-02 14:06:00,7.481694225875658
2019-10-02 14:07:00,7.254345529836139
2019-10-02 14:08:00,8.075515499190068
2019-10-02 14:09:00,7.961274107034061
2019-10-02 14:10:00,7.928645931107948
2019-10-02 14:11:00,7.734596825917706
2019-10-02 14:12:00,7.402791263096404
2019-10-02 14:13:00,7.590960188659237
2019-10-02 14:14:00,7.601412762048721
2019-10-02 14:15:00,7.627182824137235
2019-10-02 14:16:00,7.530811939007848
2019-10-02 14:17:00,7.049831737900154
2019-10-02 14:18:00,7.320055850298031
2019-10-02 14:19:00,7.508550746920948
2019-10-02 14:20:00,7.888267406497774
2019-10-02 14:21:00,8.053484742598672
2019-10-02 14:22:00,7.758761795704528
2019-10-02 14:23:00,7.805562118508134
2019-10-02 14:24:00,7.585099057040443
2019-10-02 14:25:00,7.312702465633703
2019-10-02 14:26:00,7.447829080071979
2019-10-02 14:27:00,7.075651853869536
2019-10-02 14:28:00,7.772331652900702
2019-10-02 14:29:00,7.862986068546378
2019-10-02 14:30:00,7.800201443506408
2019-10-02 14:31:00,7.527550826825098
2019-10-02 14:32:00,7.071338276544147
2019-10-02 14:33:00,7.063985599212725
2019-10-02 14:34:00,6.817550178298826
2019-10-02 14:35:00,7.172814850806795
2019-10-02 14:36:00,7.3684261979169365
2019-10-02 14:37:00,7.346773422979536
2019-10-02 14:38:00,8.556048959793792
2019-10-02 14:39:00,8.727200116911117
2019-10-02 14:40:00,8.739535214609255
2019-10-02 14:41:00,8.7624214149121
2019-10-02 14:42:00,8.052590763552038
2019-10-02 14:43:00,7.889081007267228
2019-10-02 14:44:00,7.622778264298961
2019-10-02 14:45:00,7.422051136807069
2019-10-02 14:46:00,7.39518375347763
2019-10-02 14:47:00,6.805300961940242
2019-10-02 14:48:00,8.132597606439768
2019-10-02 14:49:00,7.382502165343969
2019-10-02 14:50:00,8.11940286571941
2019-10-02 14:51:00,8.308279499687638
2019-10-02 14:52:00,7.676932447354515
2019-10-02 14:53:00,7.3259680208096745
2019-10-02 14:54:00,6.887154693174278
2019-10-02 14:55:00,6.547159420402031
2019-10-02 14:56:00,6.248393682147088
2019-10-02 14:57:00,5.717827363680541
2019-10-02 14:58:00,6.198722631008433
2019-10-02 14:59:00,6.1197634306833555
2019-10-02 15:00:00,5.84191993649897
2019-10-02 15:01:00,5.410207674964642
2019-10-02 15:02:00,5.246655291589177
2019-10-02 15:03:00,5.802841435676383
2019-10-02 15:04:00,6.209744523215441
2019-10-02 15:05:00,6.703446040469805
2019-10-02 15:06:00,7.119050078941286
2019-10-02 15:07:00,7.73584419997491
2019-10-02 15:08:00,7.679954682032988
2019-10-02 15:09:00,7.700994621043912
2019-10-02 15:10:00,7.670911025034737
2019-10-02 15:11:00,7.8278839666865965
2019-10-02 15:12:00,7.782522379295678
2019-10-02 15:13:00,6.886437586718158
2019-10-02 15:14:00,6.9685588044513045
2019-10-02 15:15:00,6.557127992561654
2019-10-02 15:16:00,6.165200684735105
2019-10-02 15:17:00,5.678638336757814
2019-10-02 15:18:00,5.993496626235705
2019-10-02 15:19:00,6.125156333253468
2019-10-02 15:20:00,6.036272015283084
2019-10-02 15:21:00,6.149160746876551
2019-10-02 15:22:00,6.146425464456172
2019-10-02 15:23:00,5.699518649404622
2019-10-02 15:24:00,6.027275152953793
2019-10-02 15:25:00,6.495036176297342
2019-10-02 15:26:00,7.1903713362314
2019-10-02 15:27:00,7.785627958420018
2019-10-02 15:28:00,8.718854626962079
2019-10-02 15:29:00,8.902479200434563
2019-10-02 15:30:00,8.829163015863072
2019-10-02 15:31:00,8.822196724126268
2019-10-02 15:32:00,8.880864432386153
2019-10-02 15:33:00,7.96561704736337
2019-10-02 15:34:00,7.771166701812692
2019-10-02 15:35:00,7.895781301300316
2019-10-02 15:36:00,7.908111956783309
2019-10-02 15:37:00,8.5996178399869
2019-10-02 15:38:00,9.409257067965129
2019-10-02 15:39:00,9.63233077316889
2019-10-02 15:40:00,8.697792330914627
2019-10-02 15:41:00,9.552292494148999
2019-10-02 15:42:00,9.317108230210465
2019-10-02 15:43:00,8.447878125001303
2019-10-02 15:44:00,7.639843401186958
2019-10-02 15:45:00,6.872268880084589
2019-10-02 15:46:00,6.318746336568024
2019-10-02 15:47:00,5.8737484772786335
2019-10-02 15:48:00,6.2012243109644665
2019-10-02 15:49:00,6.078702408446175
2019-10-02 15:50:00,6.078866700471171
2019-10-02 15:51:00,5.860815877698742
2019-10-02 15:52:00,5.838021740858148
2019-10-02 15:53:00,5.977539886789473
2019-10-02 15:54:00,5.953273916202505
2019-10-02 15:55:00,6.011995139320679
2019-10-02 15:56:00,6.022194896607212
2019-10-02 15:57:00,6.064408583739832
2019-10-02 15:58:00,6.2019606880334
2019-10-02 15:59:00,6.2339978505218685
2019-10-02 16:00:00,6.26751477796255
2019-10-02 16:01:00,6.238562613770262
2019-10-02 16:02:00,6.345938255721056
2019-10-02 16:03:00,6.190187469749512
2019-10-02 16:04:00,6.425399563477454
2019-10-02 16:05:00,6.888899666032913
2019-10-02 16:06:00,6.488690354755216
2019-10-02 16:07:00,7.541935969231142
2019-10-02 16:08:00,7.071457177417254
2019-10-02 16:09:00,7.65723733469017
2019-10-02 16:10:00,7.744044943779996
2019-10-02 16:11:00,7.744037958586671
2019-10-02 16:12:00,7.676327021309577
2019-10-02 16:13:00,6.561572531241601
2019-10-02 16:14:00,6.907430780954969
2019-10-02 16:15:00,6.697751621173417
2019-10-02 16:16:00,6.86558532259816
2019-10-02 16:17:00,7.415641873431511
2019-10-02 16:18:00,7.372566720007006
2019-10-02 16:19:00,8.035368493797463
2019-10-02 16:20:00,7.994785297387575
2019-10-02 16:21:00,8.02452711744327
2019-10-02 16:22:00,7.885047947008599
2019-10-02 16:23:00,7.084929881051962
2019-10-02 16:24:00,7.031414825903243
2019-10-02 16:25:00,7.138966285522459
2019-10-02 16:26:00,7.366399174271325
2019-10-02 16:27:00,7.745457289856231
2019-10-02 16:28:00,8.132806145172678
2019-10-02 16:29:00,8.087099337056118
2019-10-02 16:30:00,7.923297190736957
2019-10-02 16:31:00,7.624479620175683
2019-10-02 16:32:00,7.528843140917762
2019-10-02 16:33:00,6.581285221662036
2019-10-02 16:34:00,7.225738541714702
2019-10-02 16:35:00,7.4698811367743945
2019-10-02 16:36:00,7.857942983286015
2019-10-02 16:37:00,8.34826718134288
2019-10-02 16:38:00,8.514593622999007
2019-10-02 16:39:00,9.146921555887923
2019-10-02 16:40:00,9.160520785850691
2019-10-02 16:41:00,9.176872797169615
2019-10-02 16:42:00,9.18241306827124
2019-10-02 16:43:00,7.96111941028245
2019-10-02 16:44:00,7.834429518951136
2019-10-02 16:45:00,6.197011953809858
2019-10-02 16:46:00,6.339986487533026
2019-10-02 16:47:00,5.957295687106313
2019-10-02 16:48:00,5.427249780142898
2019-10-02 16:49:00,5.923684976487132
2019-10-02 16:50:00,5.924583154212386
2019-10-02 16:51:00,6.003066396616804
2019-10-02 16:52:00,5.988710607479123
2019-10-02 16:53:00,5.801084529298212
2019-10-02 16:54:00,6.261127779359878
2019-10-02 16:55:00,6.928542015059857
2019-10-02 16:56:00,7.457688590107312
2019-10-02 16:57:00,8.15797211072752
2019-10-02 16:58:00,7.439540700796209
2019-10-02 16:59:00,8.402774519903936
2019-10-02 17:00:00,8.412408128584776
2019-10-02 17:01:00,8.549923504021827
2019-10-02 17:02:00,8.781683585818824
2019-10-02 17:03:00,7.660313055704783
2019-10-02 17:04:00,7.858451004819557
2019-10-02 17:05:00,7.843710432444429
2019-10-02 17:06:00,8.071023798303507
2019-10-02 17:07:00,8.715779981379542
2019-10-02 17:08:00,8.849630181942505
2019-10-02 17:09:00,9.638671301433472
2019-10-02 17:10:00,9.465994395436137
2019-10-02 17:11:00,9.494796156221316
2019-10-02 17:12:00,9.309686224556815
2019-10-02 17:13:00,7.913008221896405
2019-10-02 17:14:00,8.163888990890676
2019-10-02 17:15:00,8.140580336387867
2019-10-02 17:16:00,8.237928172201082
2019-10-02 17:17:00,8.443657325189614
2019-10-02 17:18:00,8.160202438581337
2019-10-02 17:19:00,9.415516991337858
2019-10-02 17:20:00,9.851741063902029
2019-10-02 17:21:00,9.314187026035894
2019-10-02 17:22:00,10.156528204231954
2019-10-02 17:23:00,8.900513522626934
2019-10-02 17:24:00,8.470278778756699
2019-10-02 17:25:00,7.3854189428140415
2019-10-02 17:26:00,6.786609808695232
2019-10-02 17:27:00,6.434244166506449
2019-10-02 17:28:00,5.976377988980177
2019-10-02 17:29:00,6.190374761726664
2019-10-02 17:30:00,5.694170218099557
2019-10-02 17:31:00,6.058226742321475
2019-10-02 17:32:00,6.025609278727939
2019-10-02 17:33:00,5.776003975310523
2019-10-02 17:34:00,6.21397850286672
2019-10-02 17:35:00,5.617689845327833
2019-10-02 17:36:00,6.225897761434216
2019-10-02 17:37:00,6.313207998439318
2019-10-02 17:38:00,5.659200697919314
2019-10-02 17:39:00,5.765461657196342
2019-10-02 17:40:00,6.042589993619076
2019-10-02 17:41:00,6.010377005228665
2019-10-02 17:42:00,5.966861682002629
2019-10-02 17:43:00,5.239821089091373
2019-10-02 17:44:00,5.858230641036882
2019-10-02 17:45:00,6.207349331691586
2019-10-02 17:46:00,6.553523324511768
2019-10-02 17:47:00,7.2311696295567645
2019-10-02 17:48:00,7.5983608983367095
2019-10-02 17:49:00,7.752251214068841
2019-10-02 17:50:00,7.723275205596458
2019-10-02 17:51:00,7.651075840599053
2019-10-02 17:52:00,7.624277398529595
2019-10-02 17:53:00,7.152447475658556
2019-10-02 17:54:00,6.884675264885405
2019-10-02 17:55:00,7.009402931393367
2019-10-02 17:56:00,7.228956451351238
2019-10-02 17:57:00,7.789169928740703
2019-10-02 17:58:00,8.239177823657823
2019-10-02 17:59:00,8.745636856369538
2019-10-02 18:00:00,8.825633053315926
2019-10-02 18:01:00,8.723672911180518
2019-10-02 18:02:00,8.687794546456635
2019-10-02 18:03:00,8.096157382265437
2019-10-02 18:04:00,7.378215124894599
2019-10-02 18:05:00,6.686605878621912
2019-10-02 18:06:00,6.231935098234212
2019-10-02 18:07:00,6.069392043639424
2019-10-02 18:08:00,6.180312265442433
2019-10-02 18:09:00,6.124235345852633
2019-10-02 18:10:00,5.658921959820573
2019-10-02 18:11:00,6.007683066183547
2019-10-02 18:12:00,5.997847200366687
2019-10-02 18:13:00,5.8224654010954175
2019-10-02 18:14:00,6.0025039705812056
2019-10-02 18:15:00,6.467929190621094
2019-10-02 18:16:00,7.189035151830525
2019-10-02 18:17:00,7.882340811533238
2019-10-02 18:18:00,8.488185195908827
2019-10-02 18:19:00,8.682218199281282
2019-10-02 18:20:00,8.590933959259294
2019-10-02 18:21:00,8.61458164926946
2019-10-02 18:22:00,8.557859655507617
2019-10-02 18:23:00,7.914233055280816
2019-10-02 18:24:00,7.4352971067924605
2019-10-02 18:25:00,7.755433528017923
2019-10-02 18:26:00,7.898244248073401
2019-10-02 18:27:00,8.531355099311392
2019-10-02 18:28:00,9.443978073878418
2019-10-02 18:29:00,9.597103678795694
2019-10-02 18:30:00,9.60284930100364
2019-10-02 18:31:00,9.551290892256672
2019-10-02 18:32:00,9.224783056901117
2019-10-02 18:33:00,8.381418115426507
2019-10-02 18:34:00,7.960364742161856
2019-10-02 18:35:00,7.789933356664369
2019-10-02 18:36:00,7.402153065149556
2019-10-02 18:37:00,7.128724281739824
2019-10-02 18:38:00,7.671710607343245
2019-10-02 18:39:00,7.357328811010875
2019-10-02 18:40:00,7.581025795350741
2019-10-02 18:41:00,7.750670993338027
2019-10-02 18:42:00,8.00238929122263
2019-10-02 18:43:00,7.125082376250213
2019-10-02 18:44:00,7.386233981333849
2019-10-02 18:45:00,7.627134332563616
2019-10-02 18:46:00,7.930988995611333
2019-10-02 18:47:00,8.416432047673633
2019-10-02 18:48:00,8.521976338628084
2019-10-02 18:49:00,8.724462411098099
2019-10-02 18:50:00,9.485394527977235
2019-10-02 18:51:00,9.51464036073128
2019-10-02 18:52:00,9.556315601835284
2019-10-02 18:53:00,8.726493338574155
2019-10-02 18:54:00,8.164345521243177
2019-10-02 18:55:00,7.670783108972908
2019-10-02 18:56:00,7.3693637439435635
2019-10-02 18:57:00,7.483008520957404
2019-10-02 18:58:00,7.940883927842738
2019-10-02 18:59:00,7.564258281763019
2019-10-02 19:00:00,8.473633625279646
2019-10-02 19:01:00,8.507019610840542
2019-10-02 19:02:00,8.448346962356398
2019-10-02 19:03:00,7.90164029199995
2019-10-02 19:04:00,6.700570581417413
2019-10-02 19:05:00,7.439497696442087
2019-10-02 19:06:00,7.291835647552997
2019-10-02 19:07:00,7.6695617410529975
2019-10-02 19:08:00,8.07238774571446
2019-10-02 19:09:00,7.5412315243883095
2019-10-02 19:10:00,8.09432643201454
2019-10-02 19:11:00,8.099371482100487
2019-10-02 19:12:00,8.055839137891802
2019-10-02 19:13:00,7.618282413450146
2019-10-02 19:14:00,7.182315416506235
2019-10-02 19:15:00,6.988982071547654
2019-10-02 19:16:00,6.436512569782579
2019-10-02 19:17:00,6.1325301476345375
2019-10-02 19:18:00,6.193957528801455
2019-10-02 19:19:00,4.882041149772877
2019-10-02 19:20:00,5.64703187217888
2019-10-02 19:21:00,5.6699389779072895
2019-10-02 19:22:00,5.5898157846120675
2019-10-02 19:23:00,5.42906686429477
2019-10-02 19:24:00,5.294354954398521
2019-10-02 19:25:00,5.859933683141167
2019-10-02 19:26:00,5.979691868241932
2019-10-02 19:27:00,6.184365039006495
2019-10-02 19:28:00,6.359019459022985
2019-10-02 19:29:00,5.651470307406901
2019-10-02 19:30:00,6.1962751458183645
2019-10-02 19:31:00,6.027266496994957
2019-10-02 19:32:00,6.000495428225361
2019-10-02 19:33:00,5.851461553181017
2019-10-02 19:34:00,5.486219537450951
2019-10-02 19:35:00,6.263955586819109
2019-10-02 19:36:00,6.825783513094019
2019-10-02 19:37:00,7.329395982825735
2019-10-02 19:38:00,8.203783362337786
2019-10-02 19:39:00,8.108405553362706
2019-10-02 19:40:00,8.691616448459207
2019-10-02 19:41:00,8.852581392907378
2019-10-02 19:42:00,8.926456523796373
2019-10-02 19:43:00,8.202512679806615
2019-10-02 19:44:00,6.9582200131258904
2019-10-02 19:45:00,7.0662114407643415
2019-10-02 19:46:00,6.430525832373944
2019-10-02 19:47:00,5.98043644188962
2019-10-02 19:48:00,6.216299734062363
2019-10-02 19:49:00,5.536872600187777
2019-10-02 19:50:00,5.8936124922962465
2019-10-02 19:51:00,5.835059725405304
2019-10-02 19:52:00,5.775076350120119
2019-10-02 19:53:00,5.6302026656479045
2019-10-02 19:54:00,5.318676585505936
2019-10-02 19:55:00,6.35696987472475
2019-10-02 19:56:00,7.045863119645266
2019-10-02 19:57:00,7.524914645991459
2019-10-02 19:58:00,8.541931736221041
2019-10-02 19:59:00,8.158985102210861
2019-10-02 20:00:00,8.750945915752114
2019-10-02 20:01:00,8.873041438630382
2019-10-02 20:02:00,8.787117547474192
2019-10-02 20:03:00,8.095776865280516
2019-10-02 20:04:00,6.798833288898765
2019-10-02 20:05:00,6.805832739426065
2019-10-02 20:06:00,6.203150475848563
2019-10-02 20:07:00,5.917521954056298
2019-10-02 20:08:00,5.957911195543148
2019-10-02 20:09:00,4.915753430310453
2019-10-02 20:10:00,6.061919957902607
2019-10-02 20:11:00,6.095327087229077
2019-10-02 20:12:00,6.16219965905175
2019-10-02 20:13:00,5.944123405450964
2019-10-02 20:14:00,6.002045049211194
2019-10-02 20:15:00,5.797418914812403
2019-10-02 20:16:00,5.818219846436626
2019-10-02 20:17:00,6.0360222451988905
2019-10-02 20:18:00,6.030960492651219
2019-10-02 20:19:00,6.16088779529798
2019-10-02 20:20:00,6.135304725595458
2019-10-02 20:21:00,6.210691356753881
2019-10-02 20:22:00,6.031099228773987
2019-10-02 20:23:00,5.860116169927163
2019-10-02 20:24:00,5.942171949929704
2019-10-02 20:25:00,6.485741878806938
2019-10-02 20:26:00,7.155612363231148
2019-10-02 20:27:00,7.565507738858716
2019-10-02 20:28:00,8.212221592724294
2019-10-02 20:29:00,8.19372348070742
2019-10-02 20:30:00,8.345452623722208
2019-10-02 20:31:00,8.326369614114233
2019-10-02 20:32:00,8.639292126562607
2019-10-02 20:33:00,8.018483976879699
2019-10-02 20:34:00,7.390527849779759
2019-10-02 20:35:00,6.940200149422323
2019-10-02 20:36:00,6.25926738428856
2019-10-02 20:37:00,5.93240721320496
2019-10-02 20:38:00,6.181854893729516
2019-10-02 20:39:00,6.176857395014604
2019-10-02 20:40:00,6.221418414387597
2019-10-02 20:41:00,6.226106608773589
2019-10-02 20:42:00,6.2469546741993724
2019-10-02 20:43:00,5.829988768612972
