Time,CPU_All,Total
2020-11-10 19:26:33,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:34,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:35,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:36,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:37,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:38,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:39,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:40,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:41,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:42,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:43,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:44,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:45,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:46,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:47,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:48,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:49,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:50,0.11764483805855237,0.11764483805855237
2020-11-10 19:26:51,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:52,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:53,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:54,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:55,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:56,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:57,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:58,0.11358732624676794,0.11358732624676794
2020-11-10 19:26:59,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:00,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:01,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:02,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:03,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:04,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:05,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:06,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:07,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:08,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:09,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:10,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:11,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:12,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:13,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:14,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:15,0.11358732624676794,0.11358732624676794
2020-11-10 19:27:16,0.11358732624676794,0.11358732624676794
