Time,emailservice,adservice,shippingservice,frontend,currencyservice,checkoutservice,cartservice,recommendationservice,paymentservice,productcatalogservice,Total
2020-11-28 19:45:34,3.210526315789473,4.724137931034481,3.333333333333333,3283.5591133004928,13.853686635944705,317.3076923076923,19.659598214285715,34.74542886650073,2.804878048780488,9.782537606278614,3692.980932560133
2020-11-28 19:45:35,3.210526315789473,6.051282051282053,3.333333333333333,3283.5591133004928,13.853686635944705,317.3076923076923,15.772251308900525,34.74542886650073,2.804878048780488,9.511976047904193,3690.1501682166213
2020-11-28 19:45:36,3.210526315789473,6.051282051282053,3.333333333333333,2251.4970059880234,13.853686635944705,317.3076923076923,15.772251308900525,34.74542886650073,2.804878048780488,9.511976047904193,2658.0880609041515
2020-11-28 19:45:37,3.210526315789473,6.051282051282053,3.333333333333333,2251.4970059880234,13.853686635944705,208.6206896551724,15.772251308900525,33.11563482437475,2.804878048780488,9.511976047904193,2547.7712642095057
2020-11-28 19:45:38,3.1860465116279064,6.051282051282053,3.333333333333333,2251.4970059880234,13.853686635944705,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2545.613742155004
2020-11-28 19:45:39,3.1860465116279064,6.051282051282053,3.333333333333333,2251.4970059880234,13.853686635944705,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2545.613742155004
2020-11-28 19:45:40,3.1860465116279064,6.051282051282053,3.333333333333333,2251.4970059880234,13.853686635944705,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2545.613742155004
2020-11-28 19:45:41,3.1860465116279064,6.051282051282053,3.333333333333333,2251.4970059880234,13.853686635944705,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2545.613742155004
2020-11-28 19:45:42,3.1860465116279064,6.051282051282053,3.4408602150537635,2251.4970059880234,12.731781408498057,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2544.599363809277
2020-11-28 19:45:43,3.1860465116279064,6.051282051282053,3.4408602150537635,2251.4970059880234,15.852160791761925,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2547.719743192541
2020-11-28 19:45:44,3.1860465116279064,6.051282051282053,3.4408602150537635,2251.4970059880234,15.852160791761925,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2547.719743192541
2020-11-28 19:45:45,3.1860465116279064,6.051282051282053,3.4408602150537635,2251.4970059880234,15.852160791761925,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2547.719743192541
2020-11-28 19:45:46,3.1860465116279064,6.051282051282053,3.4408602150537635,2251.4970059880234,15.852160791761925,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2547.719743192541
2020-11-28 19:45:47,3.1860465116279064,6.051282051282053,3.4408602150537635,2254.491017964072,15.852160791761925,208.6206896551724,15.772251308900525,31.033349785373396,2.804878048780488,9.4612188365651,2550.7137551685896
2020-11-28 19:45:48,3.1860465116279064,6.051282051282053,3.4408602150537635,2254.491017964072,15.852160791761925,208.6206896551724,15.772251308900525,28.328334677121344,2.804878048780488,9.4612188365651,2548.008740060337
2020-11-28 19:45:49,3.1860465116279064,6.051282051282053,3.4408602150537635,2254.491017964072,15.852160791761925,208.6206896551724,15.772251308900525,27.92558107018162,3.5128205128205123,9.4612188365651,2548.3139289174383
2020-11-28 19:45:50,3.1860465116279064,5.0638297872340425,3.4408602150537635,2254.491017964072,15.852160791761925,208.6206896551724,22.754777070063696,27.92558107018162,3.5128205128205123,8.686842105263159,2553.534625683251
