Time,productcatalogservice,adservice,cartservice,checkoutservice,emailservice,paymentservice,recommendationservice,frontend,currencyservice,shippingservice,Total
2020-12-14 15:16:30,3.2919718465423315,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.621621621621622,22.707649742210737,1750.8788484136307,7.594264214094005,3.1319796954314714,2016.810494334889
2020-12-14 15:16:31,3.2919718465423315,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.621621621621622,22.707649742210737,1750.8788484136307,7.765698015590244,3.1319796954314714,2016.9819281363848
2020-12-14 15:16:32,3.336412520326191,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.621621621621622,21.880753222194052,1750.8788484136307,7.765698015590244,3.1319796954314714,2016.199472290153
2020-12-14 15:16:33,3.336412520326191,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.533333333333333,21.880753222194052,1750.8788484136307,7.765698015590244,3.1319796954314714,2016.111184001864
2020-12-14 15:16:34,3.336412520326191,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.533333333333333,21.880753222194052,1750.8788484136307,7.765698015590244,3.1319796954314714,2016.111184001864
2020-12-14 15:16:35,3.3931902711350106,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.533333333333333,21.880753222194052,1750.8788484136307,7.765698015590244,3.1319796954314714,2016.1679617526727
2020-12-14 15:16:36,3.3733269564470496,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.533333333333333,21.880753222194052,1750.8788484136307,7.883242860767032,3.1319796954314714,2016.2656432831616
2020-12-14 15:16:37,3.382345560896197,4.536585365853659,18.564814814814817,200.0,3.4827586206896552,2.533333333333333,21.654884456125263,1750.8788484136307,7.883242860767032,3.1319796954314714,2016.0487931215423
2020-12-14 15:16:38,3.3704399099061546,4.437037037037037,18.564814814814817,200.0,3.4827586206896552,2.533333333333333,21.654884456125263,1750.8788484136307,7.883242860767032,2.775401069518717,2015.5807605158227
2020-12-14 15:16:39,3.3914893601199694,4.437037037037037,18.08064516129032,200.0,3.4827586206896552,2.533333333333333,21.052767816952613,1750.8788484136307,7.883242860767032,2.775401069518717,2014.5155236733394
2020-12-14 15:16:40,3.3627286136901784,4.437037037037037,18.08064516129032,200.0,3.4827586206896552,2.533333333333333,21.052767816952613,1750.8788484136307,8.279865124481452,2.775401069518717,2014.883385190624
2020-12-14 15:16:41,3.3627286136901784,4.437037037037037,18.08064516129032,200.0,3.4827586206896552,2.533333333333333,21.052767816952613,1750.8788484136307,8.279865124481452,2.775401069518717,2014.883385190624
2020-12-14 15:16:42,3.376344252375133,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.533333333333333,21.294191262659933,1749.1145710928315,8.279865124481452,2.775401069518717,2002.819959762099
2020-12-14 15:16:43,3.376344252375133,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.533333333333333,21.294191262659933,1870.9726507713885,8.279865124481452,2.775401069518717,2124.678039440656
2020-12-14 15:16:44,3.308327172293843,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.533333333333333,21.294191262659933,1870.9726507713885,8.279865124481452,2.775401069518717,2124.610022360575
2020-12-14 15:16:45,3.2742640977899087,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.533333333333333,21.294191262659933,1870.9726507713885,8.279865124481452,2.775401069518717,2124.575959286071
2020-12-14 15:16:46,3.2742640977899087,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.533333333333333,21.294191262659933,1870.9726507713885,8.11830978426103,2.775401069518717,2124.4144039458497
2020-12-14 15:16:47,3.242025928615905,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.533333333333333,21.416335183704994,1870.9726507713885,8.11830978426103,2.775401069518717,2124.504309697721
2020-12-14 15:16:48,3.242025928615905,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.4,21.416335183704994,1870.9726507713885,8.11830978426103,2.775401069518717,2124.3709763643883
2020-12-14 15:16:49,3.242025928615905,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.4,21.416335183704994,1870.9726507713885,8.11830978426103,2.775401069518717,2124.3709763643883
2020-12-14 15:16:50,3.165224846141369,4.437037037037037,18.08064516129032,189.2857142857143,3.6428571428571432,2.4,21.416335183704994,1870.9726507713885,8.11830978426103,2.775401069518717,2124.2941752819133
