Time,currencyservice,emailservice,recommendationservice,productcatalogservice,frontend,shippingservice,cartservice,checkoutservice,adservice,paymentservice,Total
2020-12-15 14:45:20,3.2872628726287263,3.2857142857142856,10.767025568844677,1.654636591478697,97.2222222222222,2.114503816793893,7.291666666666668,190.0,2.5714285714285707,2.8666666666666667,321.06112726244436
2020-12-15 14:45:21,3.2872628726287263,3.2857142857142856,10.767025568844677,1.654636591478697,97.2222222222222,2.114503816793893,7.291666666666668,190.0,2.5714285714285707,2.8666666666666667,321.06112726244436
2020-12-15 14:45:22,3.2872628726287263,3.2857142857142856,10.767025568844677,1.654636591478697,97.2222222222222,2.114503816793893,7.291666666666668,190.0,2.5714285714285707,2.8666666666666667,321.06112726244436
2020-12-15 14:45:23,3.2872628726287263,3.2857142857142856,10.767025568844677,1.654636591478697,98.84868421052632,2.114503816793893,7.291666666666668,190.0,2.5714285714285707,2.8666666666666667,322.6875892507485
2020-12-15 14:45:24,3.2872628726287263,3.2857142857142856,10.767025568844677,1.654636591478697,107.5,2.114503816793893,7.291666666666668,190.0,2.5714285714285707,2.8666666666666667,331.3389050402222
2020-12-15 14:45:25,3.2872628726287263,3.2857142857142856,10.767025568844677,1.654636591478697,107.5,2.114503816793893,7.291666666666668,190.0,2.665369649805448,2.8666666666666667,331.43284611859906
2020-12-15 14:45:26,3.2872628726287263,3.2857142857142856,10.797854686004042,1.8511904761904767,107.31707317073172,2.114503816793893,7.291666666666668,190.0,2.665369649805448,2.8666666666666667,331.47730229120185
2020-12-15 14:45:27,3.2872628726287263,3.2857142857142856,10.797854686004042,1.8511904761904767,107.31707317073172,2.114503816793893,7.291666666666668,190.0,2.665369649805448,2.8666666666666667,331.47730229120185
2020-12-15 14:45:28,3.2872628726287263,3.2857142857142856,10.797854686004042,1.8511904761904767,116.58986175115207,2.3949579831932777,7.291666666666668,190.0,2.665369649805448,2.84,341.00387837135486
2020-12-15 14:45:29,3.4599659284497433,3.2857142857142856,10.797854686004042,1.8511904761904767,116.58986175115207,2.3949579831932777,7.291666666666668,190.0,2.665369649805448,2.84,341.176581427176
2020-12-15 14:45:30,3.4599659284497433,3.2857142857142856,10.797854686004042,1.8511904761904767,116.58986175115207,2.3949579831932777,6.7911877394635995,190.0,2.665369649805448,2.84,340.6761024999729
2020-12-15 14:45:31,3.4599659284497433,3.333333333333333,9.645286598554822,1.8511904761904767,107.5875486381323,2.3949579831932777,6.7911877394635995,190.0,2.665369649805448,2.84,330.568840347123
2020-12-15 14:45:32,3.4599659284497433,3.333333333333333,9.645286598554822,1.8511904761904767,107.5875486381323,2.3949579831932777,6.7911877394635995,190.0,2.665369649805448,2.84,330.568840347123
2020-12-15 14:45:33,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,107.5875486381323,2.3949579831932777,6.7911877394635995,190.0,2.665369649805448,2.84,330.4500863432793
2020-12-15 14:45:34,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,107.5875486381323,2.3949579831932777,6.7911877394635995,150.0,2.665369649805448,2.84,290.4500863432793
2020-12-15 14:45:35,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,107.5875486381323,2.3949579831932777,6.7911877394635995,150.0,2.665369649805448,2.84,290.4500863432793
2020-12-15 14:45:36,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,107.5875486381323,2.3949579831932777,6.7911877394635995,150.0,2.665369649805448,2.84,290.4500863432793
2020-12-15 14:45:37,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,107.5875486381323,2.3949579831932777,6.7911877394635995,150.0,2.665369649805448,2.84,290.4500863432793
2020-12-15 14:45:38,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,109.33876173929646,2.3949579831932777,6.7911877394635995,150.0,2.665369649805448,2.84,292.20129944444335
2020-12-15 14:45:39,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,102.90714469351187,2.3949579831932777,6.7911877394635995,150.0,2.665369649805448,2.84,285.76968239865886
2020-12-15 14:45:40,3.4599659284497433,3.333333333333333,9.645286598554822,1.7324364723467862,102.90714469351187,2.3949579831932777,6.7911877394635995,150.0,2.980392156862745,2.84,286.0847049057162
2020-12-15 14:45:41,3.4599659284497433,3.333333333333333,9.790100236278134,1.6499999999999992,100.89300618034616,2.3949579831932777,6.7911877394635995,150.0,2.980392156862745,2.84,284.13294355792704
2020-12-15 14:45:42,3.4599659284497433,3.333333333333333,9.790100236278134,1.6499999999999992,100.89300618034616,2.3949579831932777,6.7911877394635995,150.0,2.980392156862745,2.84,284.13294355792704
2020-12-15 14:45:43,3.4599659284497433,3.333333333333333,9.790100236278134,1.6499999999999992,101.19537220785686,2.1681415929203536,6.7911877394635995,150.0,2.980392156862745,3.1333333333333333,284.5018265284981
2020-12-15 14:45:44,3.1284403669724767,3.333333333333333,9.790100236278134,1.6499999999999992,101.19537220785686,2.1681415929203536,6.7911877394635995,150.0,2.980392156862745,3.1333333333333333,284.17030096702086
2020-12-15 14:45:45,3.1284403669724767,3.333333333333333,9.790100236278134,1.6499999999999992,101.19537220785686,2.1681415929203536,8.020304568527918,150.0,2.980392156862745,3.1333333333333333,285.39941779608523
2020-12-15 14:45:46,3.1284403669724767,3.0,9.978731723634457,1.6499999999999992,114.1450681761367,2.1681415929203536,8.020304568527918,150.0,2.980392156862745,3.1333333333333333,298.20441191838796
2020-12-15 14:45:47,3.1284403669724767,3.0,9.978731723634457,1.6499999999999992,114.1450681761367,2.1681415929203536,8.020304568527918,150.0,2.980392156862745,3.1333333333333333,298.20441191838796
