Time,currencyservice,checkoutservice,recommendationservice,cartservice,shippingservice,productcatalogservice,paymentservice,adservice,frontend,emailservice,Total
2020-12-02 00:37:37,2.85625,156.25,9.791666666666666,4.777777777777779,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,80.625,3.5,272.87417748314493
2020-12-02 00:37:38,2.85625,156.25,9.791666666666666,4.777777777777779,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,80.625,3.5,272.87417748314493
2020-12-02 00:37:39,2.85625,156.25,9.791666666666666,4.777777777777779,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,80.625,3.5,272.87417748314493
2020-12-02 00:37:40,2.85625,156.25,9.791666666666666,4.777777777777779,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,80.625,3.5,272.87417748314493
2020-12-02 00:37:41,2.85625,156.25,13.954545454545455,4.3424657534246585,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,80.625,3.5,276.60174424667053
2020-12-02 00:37:42,2.85625,156.25,13.954545454545455,4.3424657534246585,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,82.08333333333333,3.5,278.06007758000385
2020-12-02 00:37:43,2.85625,156.25,13.954545454545455,4.3424657534246585,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,82.08333333333333,3.5,278.06007758000385
2020-12-02 00:37:44,2.85625,156.25,13.954545454545455,4.3424657534246585,2.8461538461538463,2.8142857142857145,3.0,6.413043478260869,82.08333333333333,3.4000000000000004,277.9600775800038
2020-12-02 00:37:45,2.85625,175.0,13.954545454545455,4.3424657534246585,2.8461538461538463,3.0,3.0,6.413043478260869,82.08333333333333,3.4000000000000004,296.89579186571814
2020-12-02 00:37:46,2.85625,175.0,13.954545454545455,4.3424657534246585,2.8461538461538463,3.0,3.0,6.413043478260869,82.08333333333333,3.4000000000000004,296.89579186571814
2020-12-02 00:37:47,2.85625,175.0,13.954545454545455,4.3424657534246585,2.8461538461538463,3.0,3.0,6.413043478260869,82.08333333333333,3.4000000000000004,296.89579186571814
2020-12-02 00:37:48,2.85625,175.0,13.954545454545455,4.3424657534246585,2.8461538461538463,3.0,3.0,6.413043478260869,82.08333333333333,3.4000000000000004,296.89579186571814
2020-12-02 00:37:49,2.8583106267029965,175.0,13.954545454545455,4.3424657534246585,2.8461538461538463,3.0,2.6,6.413043478260869,82.08333333333333,3.4000000000000004,296.4978524924212
2020-12-02 00:37:50,2.8583106267029965,175.0,13.954545454545455,4.3424657534246585,2.959183673469388,3.0,2.6,6.413043478260869,82.08333333333333,3.4000000000000004,296.6108823197367
2020-12-02 00:37:51,2.8583106267029965,175.0,13.954545454545455,4.3424657534246585,2.959183673469388,3.0,2.6,6.413043478260869,82.08333333333333,3.4000000000000004,296.6108823197367
2020-12-02 00:37:52,2.8583106267029965,175.0,13.954545454545455,4.3424657534246585,2.959183673469388,3.0,2.6,6.557377049180328,82.08333333333333,3.4000000000000004,296.75521589065613
2020-12-02 00:37:53,2.8583106267029965,175.0,13.954545454545455,4.3424657534246585,2.959183673469388,3.0,2.6,6.557377049180328,82.08333333333333,3.4000000000000004,296.75521589065613
2020-12-02 00:37:54,2.8583106267029965,175.0,13.954545454545455,4.3424657534246585,2.959183673469388,3.0,2.6,6.557377049180328,82.08333333333333,3.4000000000000004,296.75521589065613
2020-12-02 00:37:55,2.8583106267029965,175.0,13.954545454545455,4.3424657534246585,2.959183673469388,3.0,2.6,6.557377049180328,82.08333333333333,3.4000000000000004,296.75521589065613
2020-12-02 00:37:56,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,3.0,2.6,6.557377049180328,82.08333333333333,3.4000000000000004,298.32284996730795
2020-12-02 00:37:57,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,3.0,2.6,6.557377049180328,98.46938775510205,3.4000000000000004,314.7089043890767
2020-12-02 00:37:58,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,3.0,2.6,6.557377049180328,98.46938775510205,3.4000000000000004,314.7089043890767
2020-12-02 00:37:59,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,3.0,2.6,6.557377049180328,98.46938775510205,3.6666666666666665,314.9755710557434
2020-12-02 00:38:00,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,2.8331428571428567,2.6,6.557377049180328,98.46938775510205,3.6666666666666665,314.80871391288633
2020-12-02 00:38:01,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,2.8331428571428567,2.6,6.557377049180328,98.46938775510205,3.6666666666666665,314.80871391288633
2020-12-02 00:38:02,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,2.8331428571428567,2.6,6.557377049180328,98.46938775510205,3.6666666666666665,314.80871391288633
2020-12-02 00:38:03,2.8583106267029965,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,2.8331428571428567,2.6,6.557377049180328,98.46938775510205,3.6666666666666665,314.80871391288633
2020-12-02 00:38:04,2.708695652173913,175.0,15.369318181818182,4.4953271028037385,2.959183673469388,2.8331428571428567,2.5,6.557377049180328,98.46938775510205,3.6666666666666665,314.5590989383571
2020-12-02 00:38:05,2.708695652173913,175.0,15.369318181818182,4.4953271028037385,2.8260869565217392,2.8331428571428567,2.5,6.557377049180328,98.46938775510205,3.6666666666666665,314.4260022214095
2020-12-02 00:38:06,2.708695652173913,175.0,15.369318181818182,4.4953271028037385,2.8260869565217392,2.8331428571428567,2.5,6.557377049180328,98.46938775510205,3.6666666666666665,314.4260022214095
2020-12-02 00:38:07,2.708695652173913,175.0,15.369318181818182,4.4953271028037385,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,98.46938775510205,3.6666666666666665,312.97732082440314
2020-12-02 00:38:08,2.708695652173913,175.0,15.369318181818182,4.4953271028037385,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,98.46938775510205,3.6666666666666665,312.97732082440314
2020-12-02 00:38:09,2.708695652173913,175.0,15.369318181818182,4.4953271028037385,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,98.46938775510205,3.6666666666666665,312.97732082440314
2020-12-02 00:38:10,2.708695652173913,175.0,15.369318181818182,4.4953271028037385,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,98.46938775510205,3.6666666666666665,312.97732082440314
2020-12-02 00:38:11,2.708695652173913,175.0,13.63157894736842,4.946902654867257,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,98.46938775510205,3.6666666666666665,311.69115714201683
2020-12-02 00:38:12,2.708695652173913,175.0,13.63157894736842,4.946902654867257,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,97.60273972602741,3.6666666666666665,310.8245091129422
2020-12-02 00:38:13,2.708695652173913,175.0,13.63157894736842,4.946902654867257,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,97.60273972602741,3.6666666666666665,310.8245091129422
2020-12-02 00:38:14,2.708695652173913,175.0,13.63157894736842,4.946902654867257,2.8260869565217392,2.8331428571428567,2.5,5.108695652173913,97.60273972602741,3.5,310.6578424462755
2020-12-02 00:38:15,2.708695652173913,156.25,13.63157894736842,4.946902654867257,2.8260869565217392,2.909537856440512,2.5,5.108695652173913,97.60273972602741,3.5,291.98423744557317
2020-12-02 00:38:16,2.708695652173913,156.25,13.63157894736842,4.946902654867257,2.8260869565217392,2.909537856440512,2.5,5.108695652173913,97.60273972602741,3.5,291.98423744557317
2020-12-02 00:38:17,2.708695652173913,156.25,13.63157894736842,4.946902654867257,2.8260869565217392,2.909537856440512,2.5,5.108695652173913,97.60273972602741,3.5,291.98423744557317
2020-12-02 00:38:18,2.708695652173913,156.25,13.63157894736842,4.946902654867257,2.8260869565217392,2.909537856440512,2.5,5.108695652173913,97.60273972602741,3.5,291.98423744557317
2020-12-02 00:38:19,2.5571687840290385,156.25,13.63157894736842,4.946902654867257,2.8260869565217392,2.909537856440512,2.5,5.108695652173913,97.60273972602741,3.5,291.8327105774283
2020-12-02 00:38:20,2.5571687840290385,156.25,13.63157894736842,4.946902654867257,2.7741935483870965,2.909537856440512,2.5,5.108695652173913,97.60273972602741,3.5,291.78081716929364
2020-12-02 00:38:21,2.5571687840290385,156.25,13.63157894736842,4.946902654867257,2.7741935483870965,2.909537856440512,2.5,5.108695652173913,97.60273972602741,3.5,291.78081716929364
2020-12-02 00:38:22,2.5571687840290385,156.25,13.63157894736842,4.946902654867257,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,97.60273972602741,3.5,292.59804744304563
2020-12-02 00:38:23,2.5571687840290385,156.25,13.63157894736842,4.946902654867257,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,97.60273972602741,3.5,292.59804744304563
2020-12-02 00:38:24,2.5571687840290385,156.25,13.63157894736842,4.946902654867257,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,97.60273972602741,3.5,292.59804744304563
2020-12-02 00:38:25,2.5571687840290385,156.25,13.63157894736842,4.946902654867257,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,97.60273972602741,3.5,292.59804744304563
2020-12-02 00:38:26,2.5571687840290385,156.25,15.094339622641508,4.376623376623377,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,97.60273972602741,3.5,293.49052884007483
2020-12-02 00:38:27,2.5571687840290385,156.25,15.094339622641508,4.376623376623377,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,153.57142857142856,3.5,349.459217685476
2020-12-02 00:38:28,2.5571687840290385,156.25,15.094339622641508,4.376623376623377,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,153.57142857142856,3.5,349.459217685476
2020-12-02 00:38:29,2.5571687840290385,156.25,15.094339622641508,4.376623376623377,2.7741935483870965,2.909537856440512,2.5,5.925925925925927,153.57142857142856,3.1538461538461537,349.11306383932214
2020-12-02 00:38:30,2.5571687840290385,161.36363636363637,15.094339622641508,4.376623376623377,2.7741935483870965,2.8461538461538463,2.5,5.925925925925927,153.57142857142856,3.1538461538461537,354.1633161926718
2020-12-02 00:38:31,2.5571687840290385,161.36363636363637,15.094339622641508,4.376623376623377,2.7741935483870965,2.8461538461538463,2.5,5.925925925925927,153.57142857142856,3.1538461538461537,354.1633161926718
2020-12-02 00:38:32,2.5571687840290385,161.36363636363637,15.094339622641508,4.376623376623377,2.7741935483870965,2.8461538461538463,2.5,5.925925925925927,153.57142857142856,3.1538461538461537,354.1633161926718
2020-12-02 00:38:33,2.5571687840290385,161.36363636363637,15.094339622641508,4.376623376623377,2.7741935483870965,2.8461538461538463,2.5,5.925925925925927,153.57142857142856,3.1538461538461537,354.1633161926718
2020-12-02 00:38:34,2.799011532125206,161.36363636363637,15.094339622641508,4.376623376623377,2.7741935483870965,2.8461538461538463,3.4444444444444446,5.925925925925927,153.57142857142856,3.1538461538461537,355.3496033852124
2020-12-02 00:38:35,2.799011532125206,161.36363636363637,15.094339622641508,4.376623376623377,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.925925925925927,153.57142857142856,3.1538461538461537,355.11826697968246
2020-12-02 00:38:36,2.799011532125206,161.36363636363637,15.094339622641508,4.376623376623377,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.925925925925927,153.57142857142856,3.1538461538461537,355.11826697968246
2020-12-02 00:38:37,2.799011532125206,161.36363636363637,15.094339622641508,4.376623376623377,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,153.57142857142856,3.1538461538461537,354.6653140267297
2020-12-02 00:38:38,2.799011532125206,161.36363636363637,15.094339622641508,4.376623376623377,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,153.57142857142856,3.1538461538461537,354.6653140267297
2020-12-02 00:38:39,2.799011532125206,161.36363636363637,15.094339622641508,4.376623376623377,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,153.57142857142856,3.1538461538461537,354.6653140267297
2020-12-02 00:38:40,2.799011532125206,161.36363636363637,15.094339622641508,4.376623376623377,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,153.57142857142856,3.1538461538461537,354.6653140267297
2020-12-02 00:38:41,2.799011532125206,161.36363636363637,15.999999999999998,4.552238805970148,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,153.57142857142856,3.1538461538461537,355.7465898334348
2020-12-02 00:38:42,2.799011532125206,161.36363636363637,15.999999999999998,4.552238805970148,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,107.11678832116787,3.1538461538461537,309.29194958317413
2020-12-02 00:38:43,2.799011532125206,161.36363636363637,15.999999999999998,4.552238805970148,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,107.11678832116787,3.1538461538461537,309.29194958317413
2020-12-02 00:38:44,2.799011532125206,161.36363636363637,15.999999999999998,4.552238805970148,2.5428571428571427,2.8461538461538463,3.4444444444444446,5.472972972972973,107.11678832116787,3.25,309.388103429328
2020-12-02 00:38:45,2.799011532125206,175.0,15.999999999999998,4.552238805970148,2.5428571428571427,2.760115606936417,3.4444444444444446,5.472972972972973,107.11678832116787,3.25,322.93842882647425
2020-12-02 00:38:46,2.799011532125206,175.0,15.999999999999998,4.552238805970148,2.5428571428571427,2.760115606936417,3.4444444444444446,5.472972972972973,107.11678832116787,3.25,322.93842882647425
2020-12-02 00:38:47,2.799011532125206,175.0,15.999999999999998,4.552238805970148,2.5428571428571427,2.760115606936417,3.4444444444444446,5.472972972972973,107.11678832116787,3.25,322.93842882647425
2020-12-02 00:38:48,2.799011532125206,175.0,15.999999999999998,4.552238805970148,2.5428571428571427,2.760115606936417,3.4444444444444446,5.472972972972973,107.11678832116787,3.25,322.93842882647425
2020-12-02 00:38:49,2.526854219948849,175.0,15.999999999999998,4.552238805970148,2.5428571428571427,2.760115606936417,3.0,5.472972972972973,107.11678832116787,3.25,322.22182706985336
2020-12-02 00:38:50,2.526854219948849,175.0,15.999999999999998,4.552238805970148,2.7142857142857144,2.760115606936417,3.0,5.472972972972973,107.11678832116787,3.25,322.393255641282
2020-12-02 00:38:51,2.526854219948849,175.0,15.999999999999998,4.552238805970148,2.7142857142857144,2.760115606936417,3.0,5.472972972972973,107.11678832116787,3.25,322.393255641282
2020-12-02 00:38:52,2.526854219948849,175.0,15.999999999999998,4.552238805970148,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,107.11678832116787,3.25,321.72193556087103
2020-12-02 00:38:53,2.526854219948849,175.0,15.999999999999998,4.552238805970148,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,107.11678832116787,3.25,321.72193556087103
2020-12-02 00:38:54,2.526854219948849,175.0,15.999999999999998,4.552238805970148,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,107.11678832116787,3.25,321.72193556087103
2020-12-02 00:38:55,2.526854219948849,175.0,15.999999999999998,4.552238805970148,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,107.11678832116787,3.25,321.72193556087103
2020-12-02 00:38:56,2.526854219948849,175.0,18.951612903225804,4.413333333333333,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,107.11678832116787,3.25,324.5346429914601
2020-12-02 00:38:57,2.526854219948849,175.0,18.951612903225804,4.413333333333333,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,160.46511627906972,3.25,377.8829709493617
2020-12-02 00:38:58,2.526854219948849,175.0,18.951612903225804,4.413333333333333,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,160.46511627906972,3.25,377.8829709493617
2020-12-02 00:38:59,2.526854219948849,175.0,18.951612903225804,4.413333333333333,2.7142857142857144,2.760115606936417,3.0,4.801652892561983,160.46511627906972,3.363636363636364,377.9966073129982
2020-12-02 00:39:00,2.526854219948849,160.00000000000003,18.951612903225804,4.413333333333333,2.7142857142857144,2.8156028368794326,3.0,4.801652892561983,160.46511627906972,3.363636363636364,363.0520945429413
2020-12-02 00:39:01,2.526854219948849,160.00000000000003,18.951612903225804,4.413333333333333,2.7142857142857144,2.8156028368794326,3.0,4.801652892561983,160.46511627906972,3.363636363636364,363.0520945429413
2020-12-02 00:39:02,2.526854219948849,160.00000000000003,18.951612903225804,4.413333333333333,2.7142857142857144,2.8156028368794326,3.0,4.801652892561983,160.46511627906972,3.363636363636364,363.0520945429413
2020-12-02 00:39:03,2.526854219948849,160.00000000000003,18.951612903225804,4.413333333333333,2.7142857142857144,2.8156028368794326,3.0,4.801652892561983,160.46511627906972,3.363636363636364,363.0520945429413
2020-12-02 00:39:04,3.0731399747793184,160.00000000000003,18.951612903225804,4.413333333333333,2.7142857142857144,2.8156028368794326,2.5,4.801652892561983,160.46511627906972,3.363636363636364,363.09838029777166
2020-12-02 00:39:05,3.0731399747793184,160.00000000000003,18.951612903225804,4.413333333333333,2.5853658536585367,2.8156028368794326,2.5,4.801652892561983,160.46511627906972,3.363636363636364,362.96946043714456
2020-12-02 00:39:06,3.0731399747793184,160.00000000000003,18.951612903225804,4.413333333333333,2.5853658536585367,2.8156028368794326,2.5,4.801652892561983,160.46511627906972,3.363636363636364,362.96946043714456
2020-12-02 00:39:07,3.0731399747793184,160.00000000000003,18.951612903225804,4.413333333333333,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,160.46511627906972,3.363636363636364,362.60370498047996
2020-12-02 00:39:08,3.0731399747793184,160.00000000000003,18.951612903225804,4.413333333333333,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,160.46511627906972,3.363636363636364,362.60370498047996
2020-12-02 00:39:09,3.0731399747793184,160.00000000000003,18.951612903225804,4.413333333333333,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,160.46511627906972,3.363636363636364,362.60370498047996
2020-12-02 00:39:10,3.0731399747793184,160.00000000000003,18.951612903225804,4.413333333333333,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,160.46511627906972,3.363636363636364,362.60370498047996
2020-12-02 00:39:11,3.0731399747793184,160.00000000000003,18.47826086956522,5.082781456953644,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,160.46511627906972,3.363636363636364,362.7998010704397
2020-12-02 00:39:12,3.0731399747793184,160.00000000000003,18.47826086956522,5.082781456953644,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,263.2450331125828,3.363636363636364,465.57971790395277
2020-12-02 00:39:13,3.0731399747793184,160.00000000000003,18.47826086956522,5.082781456953644,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,263.2450331125828,3.363636363636364,465.57971790395277
2020-12-02 00:39:14,3.0731399747793184,160.00000000000003,18.47826086956522,5.082781456953644,2.5853658536585367,2.8156028368794326,2.5,4.435897435897434,263.2450331125828,4.142857142857142,466.3589386831736
2020-12-02 00:39:15,3.0731399747793184,212.5,18.47826086956522,5.082781456953644,2.5853658536585367,2.982154238368388,2.5,4.435897435897434,263.2450331125828,4.142857142857142,519.0254900846625
2020-12-02 00:39:16,3.0731399747793184,212.5,18.47826086956522,5.082781456953644,2.5853658536585367,2.982154238368388,2.5,4.435897435897434,263.2450331125828,4.142857142857142,519.0254900846625
2020-12-02 00:39:17,3.0731399747793184,212.5,18.47826086956522,5.082781456953644,2.5853658536585367,2.982154238368388,2.5,4.435897435897434,263.2450331125828,4.142857142857142,519.0254900846625
2020-12-02 00:39:18,3.0731399747793184,212.5,18.47826086956522,5.082781456953644,2.5853658536585367,2.982154238368388,2.5,4.435897435897434,263.2450331125828,4.142857142857142,519.0254900846625
2020-12-02 00:39:19,3.629585798816568,212.5,18.47826086956522,5.082781456953644,2.5853658536585367,2.982154238368388,3.0,4.435897435897434,263.2450331125828,4.142857142857142,520.0819359086997
2020-12-02 00:39:20,3.629585798816568,212.5,18.47826086956522,5.082781456953644,3.037383177570093,2.982154238368388,3.0,4.435897435897434,263.2450331125828,4.142857142857142,520.5339532326113
2020-12-02 00:39:21,3.629585798816568,212.5,18.47826086956522,5.082781456953644,3.037383177570093,2.982154238368388,3.0,4.435897435897434,263.2450331125828,4.142857142857142,520.5339532326113
2020-12-02 00:39:22,3.629585798816568,212.5,18.47826086956522,5.082781456953644,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,263.2450331125828,4.142857142857142,521.8079323399237
2020-12-02 00:39:23,3.629585798816568,212.5,18.47826086956522,5.082781456953644,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,263.2450331125828,4.142857142857142,521.8079323399237
2020-12-02 00:39:24,3.629585798816568,212.5,18.47826086956522,5.082781456953644,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,263.2450331125828,4.142857142857142,521.8079323399237
2020-12-02 00:39:25,3.629585798816568,212.5,18.47826086956522,5.082781456953644,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,263.2450331125828,4.142857142857142,521.8079323399237
2020-12-02 00:39:26,3.629585798816568,212.5,29.89130434782609,6.1259541984732815,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,263.2450331125828,4.142857142857142,534.2641485597042
2020-12-02 00:39:27,3.629585798816568,212.5,29.89130434782609,6.1259541984732815,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,305.2325581395348,4.142857142857142,576.2516735866562
2020-12-02 00:39:28,3.629585798816568,212.5,29.89130434782609,6.1259541984732815,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,305.2325581395348,4.142857142857142,576.2516735866562
2020-12-02 00:39:29,3.629585798816568,212.5,29.89130434782609,6.1259541984732815,3.037383177570093,2.982154238368388,3.0,5.7098765432098775,305.2325581395348,3.1904761904761907,575.2992926342753
2020-12-02 00:39:30,3.629585798816568,192.30769230769226,29.89130434782609,6.1259541984732815,3.037383177570093,3.6246385193753614,3.0,5.7098765432098775,305.2325581395348,3.1904761904761907,555.7494692229744
2020-12-02 00:39:31,3.629585798816568,192.30769230769226,29.89130434782609,6.1259541984732815,3.037383177570093,3.6246385193753614,3.0,5.7098765432098775,305.2325581395348,3.1904761904761907,555.7494692229744
2020-12-02 00:39:32,3.629585798816568,192.30769230769226,29.89130434782609,6.1259541984732815,3.037383177570093,3.6246385193753614,3.0,5.7098765432098775,305.2325581395348,3.1904761904761907,555.7494692229744
2020-12-02 00:39:33,3.629585798816568,192.30769230769226,29.89130434782609,6.1259541984732815,3.037383177570093,3.6246385193753614,3.0,5.7098765432098775,305.2325581395348,3.1904761904761907,555.7494692229744
2020-12-02 00:39:34,3.320180383314544,192.30769230769226,29.89130434782609,6.1259541984732815,3.037383177570093,3.6246385193753614,2.375,5.7098765432098775,305.2325581395348,3.1904761904761907,554.8150638074725
2020-12-02 00:39:35,3.320180383314544,192.30769230769226,29.89130434782609,6.1259541984732815,2.641025641025641,3.6246385193753614,2.375,5.7098765432098775,305.2325581395348,3.1904761904761907,554.4187062709279
2020-12-02 00:39:36,3.320180383314544,192.30769230769226,29.89130434782609,6.1259541984732815,2.641025641025641,3.6246385193753614,2.375,5.7098765432098775,305.2325581395348,3.1904761904761907,554.4187062709279
2020-12-02 00:39:37,3.320180383314544,192.30769230769226,29.89130434782609,6.1259541984732815,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,305.2325581395348,3.1904761904761907,553.2655864844749
2020-12-02 00:39:38,3.320180383314544,192.30769230769226,29.89130434782609,6.1259541984732815,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,305.2325581395348,3.1904761904761907,553.2655864844749
2020-12-02 00:39:39,3.320180383314544,192.30769230769226,29.89130434782609,6.1259541984732815,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,305.2325581395348,3.1904761904761907,553.2655864844749
2020-12-02 00:39:40,3.320180383314544,192.30769230769226,29.89130434782609,6.1259541984732815,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,305.2325581395348,3.1904761904761907,553.2655864844749
2020-12-02 00:39:41,3.320180383314544,192.30769230769226,24.944852941176467,6.3082901554404165,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,305.2325581395348,3.1904761904761907,548.5014710347924
2020-12-02 00:39:42,3.320180383314544,192.30769230769226,24.944852941176467,6.3082901554404165,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,355.84677419354836,3.1904761904761907,599.115687088806
2020-12-02 00:39:43,3.320180383314544,192.30769230769226,24.944852941176467,6.3082901554404165,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,355.84677419354836,3.1904761904761907,599.115687088806
2020-12-02 00:39:44,3.320180383314544,192.30769230769226,24.944852941176467,6.3082901554404165,2.641025641025641,3.6246385193753614,2.375,4.556756756756757,355.84677419354836,3.2222222222222223,599.147433120552
2020-12-02 00:39:45,3.320180383314544,187.5,24.944852941176467,6.3082901554404165,2.641025641025641,4.152278177458033,2.375,4.556756756756757,355.84677419354836,3.2222222222222223,594.8673804709424
2020-12-02 00:39:46,3.320180383314544,187.5,24.944852941176467,6.3082901554404165,2.641025641025641,4.152278177458033,2.375,4.556756756756757,355.84677419354836,3.2222222222222223,594.8673804709424
2020-12-02 00:39:47,3.320180383314544,187.5,24.944852941176467,6.3082901554404165,2.641025641025641,4.152278177458033,2.375,4.556756756756757,355.84677419354836,3.2222222222222223,594.8673804709424
2020-12-02 00:39:48,3.320180383314544,187.5,24.944852941176467,6.3082901554404165,2.641025641025641,4.152278177458033,2.375,4.556756756756757,355.84677419354836,3.2222222222222223,594.8673804709424
