Time,paymentservice,cartservice,recommendationservice,shippingservice,adservice,productcatalogservice,checkoutservice,currencyservice,frontend,emailservice,Total
2020-11-22 22:20:34,2.652173913043478,9.35897435897436,12.099999999999998,1.8674698795180724,3.116343490304709,2.346114344402602,123.4375,3.2715643492771767,253.7222001212086,3.3636363636363638,415.23597682036535
2020-11-22 22:20:35,2.652173913043478,9.35897435897436,12.099999999999998,1.8674698795180724,3.116343490304709,2.238189314889245,123.4375,3.2715643492771767,253.7222001212086,3.3636363636363638,415.128051790852
2020-11-22 22:20:36,2.652173913043478,9.35897435897436,12.099999999999998,1.8674698795180724,3.116343490304709,2.1020031732650386,123.4375,3.2715643492771767,253.7222001212086,3.3636363636363638,414.9918656492278
2020-11-22 22:20:37,2.652173913043478,9.35897435897436,11.346153846153845,1.8674698795180724,3.116343490304709,2.1020031732650386,123.4375,3.2715643492771767,253.7222001212086,3.3636363636363638,414.2380194953817
2020-11-22 22:20:38,2.652173913043478,9.35897435897436,11.346153846153845,1.8674698795180724,3.116343490304709,2.1020031732650386,123.4375,3.2715643492771767,255.30210385867332,3.3636363636363638,415.8179232328463
2020-11-22 22:20:39,2.652173913043478,9.35897435897436,11.346153846153845,1.8674698795180724,3.116343490304709,2.1020031732650386,123.4375,3.2715643492771767,254.7443234365667,3.3636363636363638,415.2601428107397
2020-11-22 22:20:40,2.652173913043478,9.35897435897436,11.346153846153845,1.8674698795180724,3.116343490304709,2.1020031732650386,123.4375,3.3083388707419377,254.7443234365667,3.3636363636363638,415.2969173322045
2020-11-22 22:20:41,2.652173913043478,10.193409742120343,11.346153846153845,2.1920529801324498,3.116343490304709,2.1020031732650386,123.4375,3.3394507535587454,257.39262552698466,3.3636363636363638,419.13534978919967
2020-11-22 22:20:42,2.652173913043478,10.193409742120343,11.346153846153845,2.1920529801324498,3.116343490304709,2.1020031732650386,158.33333333333334,3.2896028890803883,263.63272113476245,3.3636363636363638,460.22143086583236
2020-11-22 22:20:43,2.9166666666666665,10.193409742120343,11.346153846153845,2.1920529801324498,3.116343490304709,2.1020031732650386,158.33333333333334,3.2896028890803883,263.63272113476245,3.3636363636363638,460.48592361945566
2020-11-22 22:20:44,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.116343490304709,2.2652725327108927,158.33333333333334,3.2896028890803883,334.04254779683237,3.3636363636363638,531.1398827483296
2020-11-22 22:20:45,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.116343490304709,2.2652725327108927,158.33333333333334,3.2896028890803883,334.04254779683237,3.3636363636363638,531.1398827483296
2020-11-22 22:20:46,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.116343490304709,2.2652725327108927,158.33333333333334,3.2896028890803883,336.1689831299165,3.3636363636363638,533.2663180814136
2020-11-22 22:20:47,2.9166666666666665,10.193409742120343,11.427016953512053,2.1920529801324498,3.116343490304709,2.2652725327108927,158.33333333333334,3.2896028890803883,336.1689831299165,3.4347826086956523,533.337464326473
