Time,checkoutservice,adservice,cartservice,recommendationservice,shippingservice,emailservice,productcatalogservice,paymentservice,frontend,currencyservice,Total
2020-12-09 07:46:47,175.0,7.261904761904763,6.978021978021977,11.22093023255814,2.9090909090909087,3.0,2.221135029354208,4.0,72.0,2.791208791208791,287.38229170213884
2020-12-09 07:46:48,175.0,7.261904761904763,6.978021978021977,11.22093023255814,2.9090909090909087,3.0,2.221135029354208,4.0,81.34920634920636,2.791208791208791,296.7314980513451
2020-12-09 07:46:49,45.83333333333333,7.261904761904763,6.978021978021977,11.22093023255814,2.647058823529412,3.0,2.221135029354208,4.0,81.34920634920636,2.791208791208791,167.30279929911697
2020-12-09 07:46:50,45.83333333333333,7.261904761904763,6.978021978021977,11.22093023255814,2.647058823529412,3.0,2.221135029354208,4.0,81.34920634920636,2.791208791208791,167.30279929911697
2020-12-09 07:46:51,45.83333333333333,7.261904761904763,6.978021978021977,11.22093023255814,2.647058823529412,3.0,2.221135029354208,2.5,81.34920634920636,2.791208791208791,165.80279929911697
2020-12-09 07:46:52,45.83333333333333,7.261904761904763,6.978021978021977,11.22093023255814,2.647058823529412,3.0,2.221135029354208,2.5,81.34920634920636,2.791208791208791,165.80279929911697
2020-12-09 07:46:53,45.83333333333333,7.261904761904763,6.978021978021977,11.22093023255814,2.647058823529412,3.0,2.221135029354208,2.5,81.34920634920636,2.8185941043083904,165.83018461221658
2020-12-09 07:46:54,45.83333333333333,7.261904761904763,6.978021978021977,10.905172413793103,2.647058823529412,3.0,2.221135029354208,2.5,81.34920634920636,2.8185941043083904,165.51442679345155
2020-12-09 07:46:55,45.83333333333333,7.261904761904763,6.978021978021977,10.905172413793103,2.647058823529412,3.0,2.221135029354208,2.5,81.34920634920636,2.8185941043083904,165.51442679345155
2020-12-09 07:46:56,45.83333333333333,7.261904761904763,6.978021978021977,10.905172413793103,2.647058823529412,3.0,2.221135029354208,2.5,81.34920634920636,2.8185941043083904,165.51442679345155
2020-12-09 07:46:57,45.83333333333333,4.253333333333333,6.978021978021977,10.905172413793103,2.647058823529412,3.0,1.4536423841059605,2.5,81.34920634920636,2.8185941043083904,161.73836271963185
2020-12-09 07:46:58,45.83333333333333,4.253333333333333,6.978021978021977,10.905172413793103,2.647058823529412,3.0,1.4536423841059605,2.5,81.34920634920636,2.8185941043083904,161.73836271963185
2020-12-09 07:46:59,45.83333333333333,4.253333333333333,6.978021978021977,10.905172413793103,2.647058823529412,3.4000000000000004,1.4536423841059605,2.5,81.34920634920636,2.8185941043083904,162.13836271963189
2020-12-09 07:47:00,45.83333333333333,4.253333333333333,6.978021978021977,10.905172413793103,2.647058823529412,3.4000000000000004,1.4536423841059605,2.5,81.34920634920636,2.8185941043083904,162.13836271963189
2020-12-09 07:47:01,45.83333333333333,4.253333333333333,6.992481203007518,10.905172413793103,2.647058823529412,3.4000000000000004,1.4536423841059605,2.5,81.34920634920636,2.8185941043083904,162.15282194461741
2020-12-09 07:47:02,45.83333333333333,4.253333333333333,6.992481203007518,10.905172413793103,2.647058823529412,3.4000000000000004,1.4536423841059605,2.5,81.34920634920636,2.8185941043083904,162.15282194461741
2020-12-09 07:47:03,45.83333333333333,4.253333333333333,6.992481203007518,10.905172413793103,2.647058823529412,3.4000000000000004,1.4536423841059605,2.5,76.56249999999999,2.8185941043083904,157.36611559541106
2020-12-09 07:47:04,137.5,4.253333333333333,6.992481203007518,10.905172413793103,3.037735849056604,3.4000000000000004,1.4536423841059605,2.5,76.56249999999999,2.8185941043083904,249.4234592876049
2020-12-09 07:47:05,137.5,4.253333333333333,6.992481203007518,10.905172413793103,3.037735849056604,3.4000000000000004,1.4536423841059605,2.5,76.56249999999999,2.8185941043083904,249.4234592876049
2020-12-09 07:47:06,137.5,4.253333333333333,6.992481203007518,10.905172413793103,3.037735849056604,3.4000000000000004,1.4536423841059605,3.0,76.56249999999999,2.8185941043083904,249.9234592876049
2020-12-09 07:47:07,137.5,4.253333333333333,6.992481203007518,10.905172413793103,3.037735849056604,3.4000000000000004,1.4536423841059605,3.0,76.56249999999999,2.8185941043083904,249.9234592876049
2020-12-09 07:47:08,137.5,4.253333333333333,6.992481203007518,10.905172413793103,3.037735849056604,3.4000000000000004,1.4536423841059605,3.0,76.56249999999999,2.7288135593220337,249.83367874261853
2020-12-09 07:47:09,137.5,4.253333333333333,6.992481203007518,9.339080459770113,3.037735849056604,3.4000000000000004,1.4536423841059605,3.0,76.56249999999999,2.7288135593220337,248.2675867885955
2020-12-09 07:47:10,137.5,4.253333333333333,6.992481203007518,9.339080459770113,3.037735849056604,3.4000000000000004,1.4536423841059605,3.0,76.56249999999999,2.7288135593220337,248.2675867885955
2020-12-09 07:47:11,137.5,4.253333333333333,6.992481203007518,9.339080459770113,3.037735849056604,3.4000000000000004,1.4536423841059605,3.0,76.56249999999999,2.7288135593220337,248.2675867885955
2020-12-09 07:47:12,137.5,3.98,6.992481203007518,9.339080459770113,3.037735849056604,3.4000000000000004,1.2387596899224809,3.0,76.56249999999999,2.7288135593220337,247.77937076107872
2020-12-09 07:47:13,137.5,3.98,6.992481203007518,9.339080459770113,3.037735849056604,3.4000000000000004,1.2387596899224809,3.0,76.56249999999999,2.7288135593220337,247.77937076107872
2020-12-09 07:47:14,137.5,3.98,6.992481203007518,9.339080459770113,3.037735849056604,3.4000000000000004,1.2387596899224809,3.0,76.56249999999999,2.7288135593220337,247.77937076107872
2020-12-09 07:47:15,137.5,3.98,6.992481203007518,9.339080459770113,3.037735849056604,3.4000000000000004,1.2387596899224809,3.0,76.56249999999999,2.7288135593220337,247.77937076107872
2020-12-09 07:47:16,137.5,3.98,6.726190476190476,9.339080459770113,3.037735849056604,3.4000000000000004,1.2387596899224809,3.0,76.56249999999999,2.7288135593220337,247.5130800342617
2020-12-09 07:47:17,137.5,3.98,6.726190476190476,9.339080459770113,3.037735849056604,3.4000000000000004,1.2387596899224809,3.0,76.56249999999999,2.7288135593220337,247.5130800342617
2020-12-09 07:47:18,137.5,3.98,6.726190476190476,9.339080459770113,3.037735849056604,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.7288135593220337,242.0616911453728
2020-12-09 07:47:19,77.7777777777778,3.98,6.726190476190476,9.339080459770113,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.7288135593220337,182.1222458946068
2020-12-09 07:47:20,77.7777777777778,3.98,6.726190476190476,9.339080459770113,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.7288135593220337,182.1222458946068
2020-12-09 07:47:21,77.7777777777778,3.98,6.726190476190476,9.339080459770113,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.7288135593220337,182.1222458946068
2020-12-09 07:47:22,77.7777777777778,3.98,6.726190476190476,9.339080459770113,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.7288135593220337,182.1222458946068
2020-12-09 07:47:23,77.7777777777778,3.98,6.726190476190476,9.339080459770113,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.6812080536912752,182.0746403889761
2020-12-09 07:47:24,77.7777777777778,3.98,6.726190476190476,12.87878787878788,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.6812080536912752,185.61434780799385
2020-12-09 07:47:25,77.7777777777778,3.98,6.726190476190476,12.87878787878788,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.6812080536912752,185.61434780799385
2020-12-09 07:47:26,77.7777777777778,3.98,6.726190476190476,12.87878787878788,2.8205128205128203,3.4000000000000004,1.2387596899224809,3.0,71.1111111111111,2.6812080536912752,185.61434780799385
2020-12-09 07:47:27,77.7777777777778,4.171171171171172,6.726190476190476,12.87878787878788,2.8205128205128203,3.4000000000000004,1.6589229144667377,3.0,71.1111111111111,2.6812080536912752,186.22568220370925
2020-12-09 07:47:28,77.7777777777778,4.171171171171172,6.726190476190476,12.87878787878788,2.8205128205128203,3.4000000000000004,1.6589229144667377,3.0,71.1111111111111,2.6812080536912752,186.22568220370925
2020-12-09 07:47:29,77.7777777777778,4.171171171171172,6.726190476190476,12.87878787878788,2.8205128205128203,3.0,1.6589229144667377,3.0,71.1111111111111,2.6812080536912752,185.82568220370925
2020-12-09 07:47:30,77.7777777777778,4.171171171171172,6.726190476190476,12.87878787878788,2.8205128205128203,3.0,1.6589229144667377,3.0,71.1111111111111,2.6812080536912752,185.82568220370925
2020-12-09 07:47:31,77.7777777777778,4.171171171171172,6.1227544910179645,12.87878787878788,2.8205128205128203,3.0,1.6589229144667377,3.0,71.1111111111111,2.6812080536912752,185.22224621853675
2020-12-09 07:47:32,77.7777777777778,4.171171171171172,6.1227544910179645,12.87878787878788,2.8205128205128203,3.0,1.6589229144667377,3.0,71.1111111111111,2.6812080536912752,185.22224621853675
2020-12-09 07:47:33,77.7777777777778,4.171171171171172,6.1227544910179645,12.87878787878788,2.8205128205128203,3.0,1.6589229144667377,3.0,88.42105263157896,2.6812080536912752,202.53218773900454
2020-12-09 07:47:34,75.0,4.171171171171172,6.1227544910179645,12.87878787878788,2.75,3.0,1.6589229144667377,3.0,88.42105263157896,2.6812080536912752,199.683897140714
2020-12-09 07:47:35,75.0,4.171171171171172,6.1227544910179645,12.87878787878788,2.75,3.0,1.6589229144667377,3.0,88.42105263157896,2.6812080536912752,199.683897140714
2020-12-09 07:47:36,75.0,4.171171171171172,6.1227544910179645,12.87878787878788,2.75,3.0,1.6589229144667377,3.2222222222222228,88.42105263157896,2.6812080536912752,199.90611936293618
2020-12-09 07:47:37,75.0,4.171171171171172,6.1227544910179645,12.87878787878788,2.75,3.0,1.6589229144667377,3.2222222222222228,88.42105263157896,2.6812080536912752,199.90611936293618
2020-12-09 07:47:38,75.0,4.171171171171172,6.1227544910179645,12.87878787878788,2.75,3.0,1.6589229144667377,3.2222222222222228,88.42105263157896,2.9323076923076923,200.15721900155262
2020-12-09 07:47:39,75.0,4.171171171171172,6.1227544910179645,10.0,2.75,3.0,1.6589229144667377,3.2222222222222228,88.42105263157896,2.9323076923076923,197.27843112276474
2020-12-09 07:47:40,75.0,4.171171171171172,6.1227544910179645,10.0,2.75,3.0,1.6589229144667377,3.2222222222222228,88.42105263157896,2.9323076923076923,197.27843112276474
2020-12-09 07:47:41,75.0,4.171171171171172,6.1227544910179645,10.0,2.75,3.0,1.6589229144667377,3.2222222222222228,88.42105263157896,2.9323076923076923,197.27843112276474
2020-12-09 07:47:42,75.0,4.251798561151079,6.1227544910179645,10.0,2.75,3.0,1.0511307767944942,3.2222222222222228,88.42105263157896,2.9323076923076923,196.7512663750724
2020-12-09 07:47:43,75.0,4.251798561151079,6.1227544910179645,10.0,2.75,3.0,1.0511307767944942,3.2222222222222228,88.42105263157896,2.9323076923076923,196.7512663750724
2020-12-09 07:47:44,75.0,4.251798561151079,6.1227544910179645,10.0,2.75,3.0,1.0511307767944942,3.2222222222222228,88.42105263157896,2.9323076923076923,196.7512663750724
2020-12-09 07:47:45,75.0,4.251798561151079,6.1227544910179645,10.0,2.75,3.0,1.0511307767944942,3.2222222222222228,88.42105263157896,2.9323076923076923,196.7512663750724
2020-12-09 07:47:46,75.0,4.251798561151079,7.408854166666666,10.0,2.75,3.0,1.0511307767944942,3.2222222222222228,88.42105263157896,2.9323076923076923,198.037366050721
2020-12-09 07:47:47,75.0,4.251798561151079,7.408854166666666,10.0,2.75,3.0,1.0511307767944942,3.2222222222222228,88.42105263157896,2.9323076923076923,198.037366050721
2020-12-09 07:47:48,75.0,4.251798561151079,7.408854166666666,10.0,2.75,3.0,1.0511307767944942,3.2222222222222228,102.27272727272728,2.9323076923076923,211.88904069186938
2020-12-09 07:47:49,83.33333333333334,4.251798561151079,7.408854166666666,10.0,2.958333333333333,3.0,1.0511307767944942,3.2222222222222228,102.27272727272728,2.9323076923076923,220.4307073585361
2020-12-09 07:47:50,83.33333333333334,4.251798561151079,7.408854166666666,10.0,2.958333333333333,3.0,1.0511307767944942,3.2222222222222228,102.27272727272728,2.9323076923076923,220.4307073585361
2020-12-09 07:47:51,83.33333333333334,4.251798561151079,7.408854166666666,10.0,2.958333333333333,3.0,1.0511307767944942,3.0,102.27272727272728,2.9323076923076923,220.20848513631387
2020-12-09 07:47:52,83.33333333333334,4.251798561151079,7.408854166666666,10.0,2.958333333333333,3.0,1.0511307767944942,3.0,102.27272727272728,2.9323076923076923,220.20848513631387
2020-12-09 07:47:53,83.33333333333334,4.251798561151079,7.408854166666666,10.0,2.958333333333333,3.0,1.0511307767944942,3.0,102.27272727272728,2.9737609329446064,220.2499383769508
2020-12-09 07:47:54,83.33333333333334,4.251798561151079,7.408854166666666,16.595744680851062,2.958333333333333,3.0,1.0511307767944942,3.0,102.27272727272728,2.9737609329446064,226.84568305780186
2020-12-09 07:47:55,83.33333333333334,4.251798561151079,7.408854166666666,16.595744680851062,2.958333333333333,3.0,1.0511307767944942,3.0,102.27272727272728,2.9737609329446064,226.84568305780186
2020-12-09 07:47:56,83.33333333333334,4.251798561151079,7.408854166666666,16.595744680851062,2.958333333333333,3.0,1.0511307767944942,3.0,102.27272727272728,2.9737609329446064,226.84568305780186
2020-12-09 07:47:57,83.33333333333334,4.379310344827586,7.408854166666666,16.595744680851062,2.958333333333333,3.0,2.078045222465354,3.0,102.27272727272728,2.9737609329446064,228.00010928714923
2020-12-09 07:47:58,83.33333333333334,4.379310344827586,7.408854166666666,16.595744680851062,2.958333333333333,3.0,2.078045222465354,3.0,102.27272727272728,2.9737609329446064,228.00010928714923
2020-12-09 07:47:59,83.33333333333334,4.379310344827586,7.408854166666666,16.595744680851062,2.958333333333333,3.2352941176470584,2.078045222465354,3.0,102.27272727272728,2.9737609329446064,228.2354034047963
2020-12-09 07:48:00,83.33333333333334,4.379310344827586,7.408854166666666,16.595744680851062,2.958333333333333,3.2352941176470584,2.078045222465354,3.0,102.27272727272728,2.9737609329446064,228.2354034047963
2020-12-09 07:48:01,83.33333333333334,4.379310344827586,7.887755102040818,16.595744680851062,2.958333333333333,3.2352941176470584,2.078045222465354,3.0,102.27272727272728,2.9737609329446064,228.71430434017043
2020-12-09 07:48:02,83.33333333333334,4.379310344827586,7.887755102040818,16.595744680851062,2.958333333333333,3.2352941176470584,2.078045222465354,3.0,102.27272727272728,2.9737609329446064,228.71430434017043
2020-12-09 07:48:03,83.33333333333334,4.379310344827586,7.887755102040818,16.595744680851062,2.958333333333333,3.2352941176470584,2.078045222465354,3.0,171.484375,2.9737609329446064,297.9259520674432
2020-12-09 07:48:04,88.8888888888889,4.379310344827586,7.887755102040818,16.595744680851062,2.886178861788617,3.2352941176470584,2.078045222465354,3.0,171.484375,2.9737609329446064,303.409353151454
2020-12-09 07:48:05,88.8888888888889,4.379310344827586,7.887755102040818,16.595744680851062,2.886178861788617,3.2352941176470584,2.078045222465354,3.0,171.484375,2.9737609329446064,303.409353151454
2020-12-09 07:48:06,88.8888888888889,4.379310344827586,7.887755102040818,16.595744680851062,2.886178861788617,3.2352941176470584,2.078045222465354,2.8461538461538463,171.484375,2.9737609329446064,303.2555069976079
2020-12-09 07:48:07,88.8888888888889,4.379310344827586,7.887755102040818,16.595744680851062,2.886178861788617,3.2352941176470584,2.078045222465354,2.8461538461538463,171.484375,2.9737609329446064,303.2555069976079
2020-12-09 07:48:08,88.8888888888889,4.379310344827586,7.887755102040818,16.595744680851062,2.886178861788617,3.2352941176470584,2.078045222465354,2.8461538461538463,171.484375,3.498740554156172,303.7804866188194
2020-12-09 07:48:09,88.8888888888889,4.379310344827586,7.887755102040818,17.740384615384613,2.886178861788617,3.2352941176470584,2.078045222465354,2.8461538461538463,171.484375,3.498740554156172,304.92512655335287
2020-12-09 07:48:10,88.8888888888889,4.379310344827586,7.887755102040818,17.740384615384613,2.886178861788617,3.2352941176470584,2.078045222465354,2.8461538461538463,171.484375,3.498740554156172,304.92512655335287
2020-12-09 07:48:11,88.8888888888889,4.379310344827586,7.887755102040818,17.740384615384613,2.886178861788617,3.2352941176470584,2.078045222465354,2.8461538461538463,171.484375,3.498740554156172,304.92512655335287
2020-12-09 07:48:12,88.8888888888889,3.5700934579439254,7.887755102040818,17.740384615384613,2.886178861788617,3.2352941176470584,2.3468354430379748,2.8461538461538463,171.484375,3.498740554156172,304.3846998870418
2020-12-09 07:48:13,88.8888888888889,3.5700934579439254,7.887755102040818,17.740384615384613,2.886178861788617,3.2352941176470584,2.3468354430379748,2.8461538461538463,171.484375,3.498740554156172,304.3846998870418
2020-12-09 07:48:14,88.8888888888889,3.5700934579439254,7.887755102040818,17.740384615384613,2.886178861788617,3.111111111111111,2.3468354430379748,2.8461538461538463,171.484375,3.498740554156172,304.26051688050586
2020-12-09 07:48:15,88.8888888888889,3.5700934579439254,7.887755102040818,17.740384615384613,2.886178861788617,3.111111111111111,2.3468354430379748,2.8461538461538463,171.484375,3.498740554156172,304.26051688050586
2020-12-09 07:48:16,88.8888888888889,3.5700934579439254,9.502487562189057,17.740384615384613,2.886178861788617,3.111111111111111,2.3468354430379748,2.8461538461538463,171.484375,3.498740554156172,305.8752493406542
2020-12-09 07:48:17,88.8888888888889,3.5700934579439254,9.502487562189057,17.740384615384613,2.886178861788617,3.111111111111111,2.3468354430379748,2.8461538461538463,171.484375,3.498740554156172,305.8752493406542
2020-12-09 07:48:18,88.8888888888889,3.5700934579439254,9.502487562189057,17.740384615384613,2.886178861788617,3.111111111111111,2.3468354430379748,2.8461538461538463,307.8231292517007,3.498740554156172,442.2140035923549
2020-12-09 07:48:19,163.46153846153842,3.5700934579439254,9.502487562189057,17.740384615384613,2.91304347826087,3.111111111111111,2.3468354430379748,2.8461538461538463,307.8231292517007,3.498740554156172,516.8135177814767
2020-12-09 07:48:20,163.46153846153842,3.5700934579439254,9.502487562189057,17.740384615384613,2.91304347826087,3.111111111111111,2.3468354430379748,2.8461538461538463,307.8231292517007,3.498740554156172,516.8135177814767
2020-12-09 07:48:21,163.46153846153842,3.5700934579439254,9.502487562189057,17.740384615384613,2.91304347826087,3.111111111111111,2.3468354430379748,3.0000000000000004,307.8231292517007,3.498740554156172,516.9673639353229
2020-12-09 07:48:22,163.46153846153842,3.5700934579439254,9.502487562189057,17.740384615384613,2.91304347826087,3.111111111111111,2.3468354430379748,3.0000000000000004,307.8231292517007,3.498740554156172,516.9673639353229
2020-12-09 07:48:23,163.46153846153842,3.5700934579439254,9.502487562189057,17.740384615384613,2.91304347826087,3.111111111111111,2.3468354430379748,3.0000000000000004,307.8231292517007,3.1722772277227724,516.6409006088894
2020-12-09 07:48:24,163.46153846153842,3.5700934579439254,9.502487562189057,20.99662162162162,2.91304347826087,3.111111111111111,2.3468354430379748,3.0000000000000004,307.8231292517007,3.1722772277227724,519.8971376151267
2020-12-09 07:48:25,163.46153846153842,3.5700934579439254,9.502487562189057,20.99662162162162,2.91304347826087,3.111111111111111,2.3468354430379748,3.0000000000000004,307.8231292517007,3.1722772277227724,519.8971376151267
2020-12-09 07:48:26,163.46153846153842,3.5700934579439254,9.502487562189057,20.99662162162162,2.91304347826087,3.111111111111111,2.3468354430379748,3.0000000000000004,307.8231292517007,3.1722772277227724,519.8971376151267
2020-12-09 07:48:27,163.46153846153842,3.710900473933649,9.502487562189057,20.99662162162162,2.91304347826087,3.111111111111111,2.32183908045977,3.0000000000000004,307.8231292517007,3.1722772277227724,520.0129482685381
2020-12-09 07:48:28,163.46153846153842,3.710900473933649,9.502487562189057,20.99662162162162,2.91304347826087,3.111111111111111,2.32183908045977,3.0000000000000004,307.8231292517007,3.1722772277227724,520.0129482685381
2020-12-09 07:48:29,163.46153846153842,3.710900473933649,9.502487562189057,20.99662162162162,2.91304347826087,3.666666666666667,2.32183908045977,3.0000000000000004,307.8231292517007,3.1722772277227724,520.5685038240937
2020-12-09 07:48:30,163.46153846153842,3.710900473933649,9.502487562189057,20.99662162162162,2.91304347826087,3.666666666666667,2.32183908045977,3.0000000000000004,307.8231292517007,3.1722772277227724,520.5685038240937
2020-12-09 07:48:31,163.46153846153842,3.710900473933649,8.39958158995816,20.99662162162162,2.91304347826087,3.666666666666667,2.32183908045977,3.0000000000000004,307.8231292517007,3.1722772277227724,519.4655978518628
2020-12-09 07:48:32,163.46153846153842,3.710900473933649,8.39958158995816,20.99662162162162,2.91304347826087,3.666666666666667,2.32183908045977,3.0000000000000004,307.8231292517007,3.1722772277227724,519.4655978518628
2020-12-09 07:48:33,163.46153846153842,3.710900473933649,8.39958158995816,20.99662162162162,2.91304347826087,3.666666666666667,2.32183908045977,3.0000000000000004,200.28089887640454,3.1722772277227724,411.92336747656645
2020-12-09 07:48:34,146.15384615384613,3.710900473933649,8.39958158995816,20.99662162162162,2.6666666666666665,3.666666666666667,2.32183908045977,3.0000000000000004,200.28089887640454,3.1722772277227724,394.36929835727994
2020-12-09 07:48:35,146.15384615384613,3.710900473933649,8.39958158995816,20.99662162162162,2.6666666666666665,3.666666666666667,2.32183908045977,3.0000000000000004,200.28089887640454,3.1722772277227724,394.36929835727994
2020-12-09 07:48:36,146.15384615384613,3.710900473933649,8.39958158995816,20.99662162162162,2.6666666666666665,3.666666666666667,2.32183908045977,3.111111111111112,200.28089887640454,3.1722772277227724,394.4804094683911
2020-12-09 07:48:37,146.15384615384613,3.710900473933649,8.39958158995816,20.99662162162162,2.6666666666666665,3.666666666666667,2.32183908045977,3.111111111111112,200.28089887640454,3.1722772277227724,394.4804094683911
2020-12-09 07:48:38,146.15384615384613,3.710900473933649,8.39958158995816,20.99662162162162,2.6666666666666665,3.666666666666667,2.32183908045977,3.111111111111112,200.28089887640454,4.040241448692154,395.3483736893605
2020-12-09 07:48:39,146.15384615384613,3.710900473933649,8.39958158995816,24.65,2.6666666666666665,3.666666666666667,2.32183908045977,3.111111111111112,200.28089887640454,4.040241448692154,399.0017520677389
2020-12-09 07:48:40,146.15384615384613,3.710900473933649,8.39958158995816,24.65,2.6666666666666665,3.666666666666667,2.32183908045977,3.111111111111112,200.28089887640454,4.040241448692154,399.0017520677389
2020-12-09 07:48:41,146.15384615384613,3.710900473933649,8.39958158995816,24.65,2.6666666666666665,3.666666666666667,2.32183908045977,3.111111111111112,200.28089887640454,4.040241448692154,399.0017520677389
2020-12-09 07:48:42,146.15384615384613,3.803571428571429,8.39958158995816,24.65,2.6666666666666665,3.666666666666667,2.6030123722431413,3.111111111111112,200.28089887640454,4.040241448692154,399.37559631416
2020-12-09 07:48:43,146.15384615384613,3.803571428571429,8.39958158995816,24.65,2.6666666666666665,3.666666666666667,2.6030123722431413,3.111111111111112,200.28089887640454,4.040241448692154,399.37559631416
2020-12-09 07:48:44,146.15384615384613,3.803571428571429,8.39958158995816,24.65,2.6666666666666665,3.7058823529411766,2.6030123722431413,3.111111111111112,200.28089887640454,4.040241448692154,399.4148120004345
2020-12-09 07:48:45,146.15384615384613,3.803571428571429,8.39958158995816,24.65,2.6666666666666665,3.7058823529411766,2.6030123722431413,3.111111111111112,200.28089887640454,4.040241448692154,399.4148120004345
2020-12-09 07:48:46,146.15384615384613,3.803571428571429,11.205357142857142,24.65,2.6666666666666665,3.7058823529411766,2.6030123722431413,3.111111111111112,200.28089887640454,4.040241448692154,402.22058755333353
