Time,currencyservice,productcatalogservice,cartservice,adservice,paymentservice,checkoutservice,recommendationservice,emailservice,shippingservice,frontend,Total
2020-11-06 22:44:15,2.6653594771241833,2.0040647341902567,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,12.348484848484848,3.333333333333333,1.4126984126984126,77.84552845528455,301.5806056659768
2020-11-06 22:44:16,2.6653594771241833,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,12.348484848484848,3.333333333333333,1.4126984126984126,77.84552845528455,301.5378351827412
2020-11-06 22:44:17,2.6653594771241833,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,12.348484848484848,3.333333333333333,2.1000000000000005,77.84552845528455,302.2251367700428
2020-11-06 22:44:18,2.6653594771241833,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,12.348484848484848,3.333333333333333,2.1000000000000005,77.84552845528455,302.2251367700428
2020-11-06 22:44:19,2.6653594771241833,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,77.84552845528455,301.414151921558
2020-11-06 22:44:20,2.9251700680272115,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,84.1304347826087,307.95886883978517
2020-11-06 22:44:21,2.9251700680272115,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,84.1304347826087,307.95886883978517
2020-11-06 22:44:22,2.9251700680272115,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,84.1304347826087,307.95886883978517
2020-11-06 22:44:23,2.9251700680272115,1.961294250954679,6.1993243243243255,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,86.26126126126127,310.08969531843775
2020-11-06 22:44:24,2.9251700680272115,2.0589101620029453,5.674603174603174,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,86.26126126126127,309.66259007976487
2020-11-06 22:44:25,2.9251700680272115,2.0589101620029453,5.674603174603174,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,87.5,310.90132881850354
2020-11-06 22:44:26,2.9251700680272115,2.0589101620029453,5.674603174603174,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,87.5,310.90132881850354
2020-11-06 22:44:27,2.9251700680272115,2.0589101620029453,5.674603174603174,2.7718120805369133,3.0000000000000004,190.0,10.9375,3.933333333333333,2.1000000000000005,87.5,310.90132881850354
2020-11-06 22:44:28,2.9251700680272115,2.0589101620029453,5.674603174603174,2.7718120805369133,2.875,197.5,10.9375,3.933333333333333,2.1000000000000005,87.5,318.27632881850354
2020-11-06 22:44:29,2.9251700680272115,2.0589101620029453,5.674603174603174,2.7718120805369133,2.875,197.5,10.9375,3.933333333333333,2.1000000000000005,87.5,318.27632881850354
2020-11-06 22:44:30,2.9251700680272115,2.0589101620029453,5.674603174603174,2.8083832335329344,2.875,197.5,10.9375,3.933333333333333,2.1000000000000005,87.5,318.31289997149963
2020-11-06 22:44:31,2.9251700680272115,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,10.9375,3.933333333333333,2.1000000000000005,87.5,318.36009446065935
2020-11-06 22:44:32,2.9251700680272115,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,10.9375,3.933333333333333,1.5666666666666664,87.5,317.8267611273261
2020-11-06 22:44:33,2.9251700680272115,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,10.9375,3.933333333333333,1.5666666666666664,87.5,317.8267611273261
2020-11-06 22:44:34,2.9251700680272115,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,87.5,315.928150016215
2020-11-06 22:44:35,2.762081784386617,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,82.6923076923077,310.95736942488213
2020-11-06 22:44:36,2.762081784386617,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,82.6923076923077,310.95736942488213
2020-11-06 22:44:37,2.762081784386617,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,82.6923076923077,310.95736942488213
2020-11-06 22:44:38,2.762081784386617,2.1061046511627906,5.674603174603174,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,83.90151515151514,312.1665768840895
2020-11-06 22:44:39,2.762081784386617,2.068776035127564,6.463815789473685,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,83.90151515151514,312.9184608829248
2020-11-06 22:44:40,2.762081784386617,2.068776035127564,6.463815789473685,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,86.25,315.2669457314097
2020-11-06 22:44:41,2.762081784386617,2.068776035127564,6.463815789473685,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,86.25,315.2669457314097
2020-11-06 22:44:42,2.762081784386617,2.068776035127564,6.463815789473685,2.8083832335329344,2.875,197.5,9.972222222222221,3.0,1.5666666666666664,86.25,315.2669457314097
2020-11-06 22:44:43,2.762081784386617,2.068776035127564,6.463815789473685,2.8083832335329344,2.6,100.0,9.972222222222221,3.0,1.5666666666666664,86.25,217.4919457314097
2020-11-06 22:44:44,2.762081784386617,2.068776035127564,6.463815789473685,2.8083832335329344,2.6,100.0,9.972222222222221,3.0,1.5666666666666664,86.25,217.4919457314097
2020-11-06 22:44:45,2.762081784386617,2.068776035127564,6.463815789473685,2.5414012738853504,2.6,100.0,9.972222222222221,3.0,1.5666666666666664,86.25,217.22496377176208
2020-11-06 22:44:46,2.762081784386617,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,9.972222222222221,3.0,1.5666666666666664,86.25,217.19294151067712
2020-11-06 22:44:47,2.762081784386617,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,9.972222222222221,3.0,1.8333333333333333,86.25,217.45960817734382
2020-11-06 22:44:48,2.762081784386617,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,9.972222222222221,3.0,1.8333333333333333,86.25,217.45960817734382
2020-11-06 22:44:49,2.762081784386617,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,86.25,218.84066464364616
2020-11-06 22:44:50,2.71505376344086,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,91.99029126213593,224.53392788483632
2020-11-06 22:44:51,2.71505376344086,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,91.99029126213593,224.53392788483632
2020-11-06 22:44:52,2.71505376344086,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,91.99029126213593,224.53392788483632
2020-11-06 22:44:53,2.71505376344086,2.0367537740425763,6.463815789473685,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,95.0,227.54363662270043
2020-11-06 22:44:54,2.71505376344086,1.728826487763961,6.469465648854962,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,95.0,227.24135919580303
2020-11-06 22:44:55,2.71505376344086,1.728826487763961,6.469465648854962,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,89.80582524271843,222.0471844385215
2020-11-06 22:44:56,2.71505376344086,1.728826487763961,6.469465648854962,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,89.80582524271843,222.0471844385215
2020-11-06 22:44:57,2.71505376344086,1.728826487763961,6.469465648854962,2.5414012738853504,2.6,100.0,10.553278688524589,3.8,1.8333333333333333,89.80582524271843,222.0471844385215
2020-11-06 22:44:58,2.71505376344086,1.728826487763961,6.469465648854962,2.5414012738853504,2.8461538461538463,75.0,10.553278688524589,3.8,1.8333333333333333,89.80582524271843,197.29333828467534
2020-11-06 22:44:59,2.71505376344086,1.728826487763961,6.469465648854962,2.5414012738853504,2.8461538461538463,75.0,10.553278688524589,3.8,1.8333333333333333,89.80582524271843,197.29333828467534
