Time,adservice,recommendationservice,checkoutservice,cartservice,currencyservice,emailservice,productcatalogservice,paymentservice,shippingservice,frontend,Total
2020-11-23 13:12:41,5.833333333333332,8.45238095238095,,6.578947368421053,3.0699708454810493,3.0,2.1366906474820144,,2.8378378378378377,75.48076923076924,107.38993021570545
2020-11-23 13:12:42,5.833333333333332,10.1875,150.0,6.578947368421053,3.0699708454810493,3.0,2.1366906474820144,,2.8378378378378377,75.48076923076924,259.1250492633245
2020-11-23 13:12:43,5.833333333333332,10.1875,150.0,6.578947368421053,3.070484581497797,3.0,2.1366906474820144,2.333333333333333,2.8378378378378377,75.48076923076924,261.4588963326746
2020-11-23 13:12:44,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,3.0,2.042372881355932,2.333333333333333,2.8378378378378377,75.48076923076924,261.43036804023274
2020-11-23 13:12:45,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,3.0,2.042372881355932,2.333333333333333,2.8378378378378377,75.48076923076924,261.43036804023274
2020-11-23 13:12:46,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,3.0,2.042372881355932,2.333333333333333,2.8378378378378377,75.48076923076924,261.43036804023274
2020-11-23 13:12:47,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,3.0,2.042372881355932,2.333333333333333,2.8378378378378377,75.48076923076924,261.43036804023274
2020-11-23 13:12:48,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,3.0,2.042372881355932,2.333333333333333,2.8378378378378377,75.48076923076924,261.43036804023274
2020-11-23 13:12:49,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,3.0,2.042372881355932,2.333333333333333,2.8378378378378377,75.48076923076924,261.43036804023274
2020-11-23 13:12:50,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,3.0,2.042372881355932,2.333333333333333,2.8378378378378377,93.08510638297872,279.03470519244223
2020-11-23 13:12:51,5.833333333333332,10.1875,150.0,6.644736842105262,3.070484581497797,4.0,2.042372881355932,2.333333333333333,2.8378378378378377,93.08510638297872,280.03470519244223
2020-11-23 13:12:52,4.733333333333333,10.1875,150.0,6.644736842105262,3.070484581497797,4.0,2.042372881355932,2.333333333333333,3.0,93.08510638297872,279.0968673546044
2020-11-23 13:12:53,4.733333333333333,10.1875,150.0,6.644736842105262,3.070484581497797,4.0,2.042372881355932,2.333333333333333,3.0,93.08510638297872,279.0968673546044
2020-11-23 13:12:54,4.733333333333333,10.1875,150.0,6.644736842105262,3.070484581497797,4.0,2.042372881355932,2.333333333333333,3.0,93.08510638297872,279.0968673546044
2020-11-23 13:12:55,4.733333333333333,10.1875,150.0,6.644736842105262,3.070484581497797,4.0,2.042372881355932,2.333333333333333,3.0,93.08510638297872,279.0968673546044
2020-11-23 13:12:56,4.733333333333333,10.1875,150.0,6.644736842105262,3.070484581497797,4.0,2.042372881355932,2.333333333333333,3.0,93.08510638297872,279.0968673546044
2020-11-23 13:12:57,4.733333333333333,9.318181818181817,100.0,6.644736842105262,3.070484581497797,4.0,2.042372881355932,2.333333333333333,3.0,93.08510638297872,228.22754917278613
2020-11-23 13:12:58,4.733333333333333,9.318181818181817,100.0,6.644736842105262,3.0836120401337794,4.0,2.042372881355932,0.4375,3.0,93.08510638297872,226.34484329808885
2020-11-23 13:12:59,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,4.0,1.7195767195767198,0.4375,3.0,93.08510638297872,225.96821938511346
2020-11-23 13:13:00,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,4.0,1.7195767195767198,0.4375,3.0,93.08510638297872,225.96821938511346
2020-11-23 13:13:01,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,4.0,1.7195767195767198,0.4375,3.0,93.08510638297872,225.96821938511346
2020-11-23 13:13:02,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,4.0,1.7195767195767198,0.4375,3.0,93.08510638297872,225.96821938511346
2020-11-23 13:13:03,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,4.0,1.7195767195767198,0.4375,3.0,93.08510638297872,225.96821938511346
2020-11-23 13:13:04,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,4.0,1.7195767195767198,0.4375,3.0,93.08510638297872,225.96821938511346
2020-11-23 13:13:05,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,4.0,1.7195767195767198,0.4375,3.0,76.5625,209.44561300213473
2020-11-23 13:13:06,4.733333333333333,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,3.2857142857142856,1.7195767195767198,0.4375,3.0,76.5625,208.731327287849
2020-11-23 13:13:07,4.227722772277227,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,3.2857142857142856,1.7195767195767198,0.4375,2.78125,76.5625,208.0069667267929
2020-11-23 13:13:08,4.227722772277227,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,3.2857142857142856,1.7195767195767198,0.4375,2.78125,76.5625,208.0069667267929
2020-11-23 13:13:09,4.227722772277227,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,3.2857142857142856,1.7195767195767198,0.4375,2.78125,76.5625,208.0069667267929
2020-11-23 13:13:10,4.227722772277227,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,3.2857142857142856,1.7195767195767198,0.4375,2.78125,76.5625,208.0069667267929
2020-11-23 13:13:11,4.227722772277227,9.318181818181817,100.0,6.590909090909093,3.0836120401337794,3.2857142857142856,1.7195767195767198,0.4375,2.78125,76.5625,208.0069667267929
2020-11-23 13:13:12,4.227722772277227,8.254716981132075,118.75000000000004,6.590909090909093,3.0836120401337794,3.2857142857142856,1.7195767195767198,0.4375,2.78125,76.5625,225.6935018897432
2020-11-23 13:13:13,4.227722772277227,8.254716981132075,118.75000000000004,6.590909090909093,3.074866310160428,3.2857142857142856,1.7195767195767198,3.0,2.78125,76.5625,228.24725615976985
2020-11-23 13:13:14,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.2857142857142856,1.7048710601719197,3.0,2.78125,76.5625,227.73539140945599
2020-11-23 13:13:15,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.2857142857142856,1.7048710601719197,3.0,2.78125,76.5625,227.73539140945599
2020-11-23 13:13:16,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.2857142857142856,1.7048710601719197,3.0,2.78125,76.5625,227.73539140945599
2020-11-23 13:13:17,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.2857142857142856,1.7048710601719197,3.0,2.78125,76.5625,227.73539140945599
2020-11-23 13:13:18,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.2857142857142856,1.7048710601719197,3.0,2.78125,76.5625,227.73539140945599
2020-11-23 13:13:19,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.2857142857142856,1.7048710601719197,3.0,2.78125,76.5625,227.73539140945599
2020-11-23 13:13:20,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.2857142857142856,1.7048710601719197,3.0,2.78125,85.26315789473685,236.4360493041928
2020-11-23 13:13:21,4.227722772277227,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.571428571428572,1.7048710601719197,3.0,2.78125,85.26315789473685,236.7217635899071
2020-11-23 13:13:22,4.075630252100839,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.571428571428572,1.7048710601719197,3.0,2.8961038961038965,85.26315789473685,236.68452496583458
2020-11-23 13:13:23,4.075630252100839,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.571428571428572,1.7048710601719197,3.0,2.8961038961038965,85.26315789473685,236.68452496583458
2020-11-23 13:13:24,4.075630252100839,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.571428571428572,1.7048710601719197,3.0,2.8961038961038965,85.26315789473685,236.68452496583458
2020-11-23 13:13:25,4.075630252100839,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.571428571428572,1.7048710601719197,3.0,2.8961038961038965,85.26315789473685,236.68452496583458
2020-11-23 13:13:26,4.075630252100839,8.254716981132075,118.75000000000004,6.09375,3.074866310160428,3.571428571428572,1.7048710601719197,3.0,2.8961038961038965,85.26315789473685,236.68452496583458
2020-11-23 13:13:27,4.075630252100839,9.85,100.0,6.09375,3.074866310160428,3.571428571428572,1.7048710601719197,3.0,2.8961038961038965,85.26315789473685,219.52980798470253
2020-11-23 13:13:28,4.075630252100839,9.85,100.0,6.09375,3.158220024721879,3.571428571428572,1.7048710601719197,2.333333333333333,2.8961038961038965,85.26315789473685,218.9464950325973
2020-11-23 13:13:29,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,3.571428571428572,1.5784919653893694,2.333333333333333,2.8961038961038965,85.26315789473685,218.8954306860162
2020-11-23 13:13:30,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,3.571428571428572,1.5784919653893694,2.333333333333333,2.8961038961038965,85.26315789473685,218.8954306860162
2020-11-23 13:13:31,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,3.571428571428572,1.5784919653893694,2.333333333333333,2.8961038961038965,85.26315789473685,218.8954306860162
2020-11-23 13:13:32,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,3.571428571428572,1.5784919653893694,2.333333333333333,2.8961038961038965,85.26315789473685,218.8954306860162
2020-11-23 13:13:33,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,3.571428571428572,1.5784919653893694,2.333333333333333,2.8961038961038965,85.26315789473685,218.8954306860162
2020-11-23 13:13:34,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,3.571428571428572,1.5784919653893694,2.333333333333333,2.8961038961038965,85.26315789473685,218.8954306860162
2020-11-23 13:13:35,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,3.571428571428572,1.5784919653893694,2.333333333333333,2.8961038961038965,100.64102564102564,234.27329843230498
2020-11-23 13:13:36,4.075630252100839,9.85,100.0,6.169064748201438,3.158220024721879,4.0,1.5784919653893694,2.333333333333333,2.8961038961038965,100.64102564102564,234.7018698608764
2020-11-23 13:13:37,4.415384615384617,9.85,100.0,6.169064748201438,3.158220024721879,4.0,1.5784919653893694,2.333333333333333,3.149253731343284,100.64102564102564,235.2947740593996
2020-11-23 13:13:38,4.415384615384617,9.85,100.0,6.169064748201438,3.158220024721879,4.0,1.5784919653893694,2.333333333333333,3.149253731343284,100.64102564102564,235.2947740593996
2020-11-23 13:13:39,4.415384615384617,9.85,100.0,6.169064748201438,3.158220024721879,4.0,1.5784919653893694,2.333333333333333,3.149253731343284,100.64102564102564,235.2947740593996
2020-11-23 13:13:40,4.415384615384617,9.85,100.0,6.169064748201438,3.158220024721879,4.0,1.5784919653893694,2.333333333333333,3.149253731343284,100.64102564102564,235.2947740593996
2020-11-23 13:13:41,4.415384615384617,9.85,100.0,6.169064748201438,3.158220024721879,4.0,1.5784919653893694,2.333333333333333,3.149253731343284,100.64102564102564,235.2947740593996
2020-11-23 13:13:42,4.415384615384617,10.989010989010987,115.0,6.169064748201438,3.158220024721879,4.0,1.5784919653893694,2.333333333333333,3.149253731343284,100.64102564102564,251.43378504841056
2020-11-23 13:13:43,4.415384615384617,10.989010989010987,115.0,6.169064748201438,3.3246073298429324,4.0,1.5784919653893694,3.666666666666667,3.149253731343284,100.64102564102564,252.93350568686498
2020-11-23 13:13:44,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,4.0,2.2502617801047125,3.666666666666667,3.149253731343284,100.64102564102564,253.86702836344173
2020-11-23 13:13:45,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,4.0,2.2502617801047125,3.666666666666667,3.149253731343284,100.64102564102564,253.86702836344173
2020-11-23 13:13:46,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,4.0,2.2502617801047125,3.666666666666667,3.149253731343284,100.64102564102564,253.86702836344173
2020-11-23 13:13:47,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,4.0,2.2502617801047125,3.666666666666667,3.149253731343284,100.64102564102564,253.86702836344173
2020-11-23 13:13:48,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,4.0,2.2502617801047125,3.666666666666667,3.149253731343284,100.64102564102564,253.86702836344173
2020-11-23 13:13:49,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,4.0,2.2502617801047125,3.666666666666667,3.149253731343284,100.64102564102564,253.86702836344173
2020-11-23 13:13:50,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,4.0,2.2502617801047125,3.666666666666667,3.149253731343284,135.65573770491804,288.8817404273342
2020-11-23 13:13:51,4.415384615384617,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,3.2,2.2502617801047125,3.666666666666667,3.149253731343284,135.65573770491804,288.0817404273341
2020-11-23 13:13:52,4.640625,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,3.2,2.2502617801047125,3.666666666666667,2.8782608695652168,135.65573770491804,288.0359879501715
2020-11-23 13:13:53,4.640625,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,3.2,2.2502617801047125,3.666666666666667,2.8782608695652168,135.65573770491804,288.0359879501715
2020-11-23 13:13:54,4.640625,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,3.2,2.2502617801047125,3.666666666666667,2.8782608695652168,135.65573770491804,288.0359879501715
2020-11-23 13:13:55,4.640625,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,3.2,2.2502617801047125,3.666666666666667,2.8782608695652168,135.65573770491804,288.0359879501715
2020-11-23 13:13:56,4.640625,10.989010989010987,115.0,6.430817610062894,3.3246073298429324,3.2,2.2502617801047125,3.666666666666667,2.8782608695652168,135.65573770491804,288.0359879501715
2020-11-23 13:13:57,4.640625,8.50609756097561,158.33333333333334,6.430817610062894,3.3246073298429324,3.2,2.2502617801047125,3.666666666666667,2.8782608695652168,135.65573770491804,328.88640785546943
2020-11-23 13:13:58,4.640625,8.50609756097561,158.33333333333334,6.430817610062894,3.4667291471415185,3.2,2.2502617801047125,3.25,2.8782608695652168,135.65573770491804,328.6118630061013
2020-11-23 13:13:59,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.2,2.071428571428571,3.25,2.8782608695652168,135.65573770491804,328.0539363252933
2020-11-23 13:14:00,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.2,2.071428571428571,3.25,2.8782608695652168,135.65573770491804,328.0539363252933
2020-11-23 13:14:01,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.2,2.071428571428571,3.25,2.8782608695652168,135.65573770491804,328.0539363252933
2020-11-23 13:14:02,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.2,2.071428571428571,3.25,2.8782608695652168,135.65573770491804,328.0539363252933
2020-11-23 13:14:03,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.2,2.071428571428571,3.25,2.8782608695652168,135.65573770491804,328.0539363252933
2020-11-23 13:14:04,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.2,2.071428571428571,3.25,2.8782608695652168,135.65573770491804,328.0539363252933
2020-11-23 13:14:05,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.2,2.071428571428571,3.25,2.8782608695652168,200.4587155963303,392.8569142167056
2020-11-23 13:14:06,4.640625,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.25,2.071428571428571,3.25,2.8782608695652168,200.4587155963303,392.9069142167056
2020-11-23 13:14:07,4.669064748201438,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.25,2.071428571428571,3.25,2.8571428571428568,200.4587155963303,392.9142359524847
2020-11-23 13:14:08,4.669064748201438,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.25,2.071428571428571,3.25,2.8571428571428568,200.4587155963303,392.9142359524847
2020-11-23 13:14:09,4.669064748201438,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.25,2.071428571428571,3.25,2.8571428571428568,200.4587155963303,392.9142359524847
2020-11-23 13:14:10,4.669064748201438,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.25,2.071428571428571,3.25,2.8571428571428568,200.4587155963303,392.9142359524847
2020-11-23 13:14:11,4.669064748201438,8.50609756097561,158.33333333333334,6.051724137931035,3.4667291471415185,3.25,2.071428571428571,3.25,2.8571428571428568,200.4587155963303,392.9142359524847
2020-11-23 13:14:12,4.669064748201438,19.397590361445786,160.00000000000003,6.051724137931035,3.4667291471415185,3.25,2.071428571428571,3.25,2.8571428571428568,200.4587155963303,405.4723954196215
2020-11-23 13:14:13,4.669064748201438,19.397590361445786,160.00000000000003,6.051724137931035,4.406593406593408,3.25,2.071428571428571,3.181818181818181,2.8571428571428568,200.4587155963303,406.3440778608917
2020-11-23 13:14:14,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,3.25,3.058252427184466,3.181818181818181,2.8571428571428568,200.4587155963303,411.24186414588064
2020-11-23 13:14:15,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,3.25,3.058252427184466,3.181818181818181,2.8571428571428568,200.4587155963303,411.24186414588064
2020-11-23 13:14:16,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,3.25,3.058252427184466,3.181818181818181,2.8571428571428568,200.4587155963303,411.24186414588064
2020-11-23 13:14:17,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,3.25,3.058252427184466,3.181818181818181,2.8571428571428568,200.4587155963303,411.24186414588064
2020-11-23 13:14:18,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,3.25,3.058252427184466,3.181818181818181,2.8571428571428568,200.4587155963303,411.24186414588064
2020-11-23 13:14:19,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,3.25,3.058252427184466,3.181818181818181,2.8571428571428568,200.4587155963303,411.24186414588064
2020-11-23 13:14:20,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,3.25,3.058252427184466,3.181818181818181,2.8571428571428568,391.7410714285714,602.5242199781217
2020-11-23 13:14:21,4.669064748201438,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,4.428571428571429,3.058252427184466,3.181818181818181,2.8571428571428568,391.7410714285714,603.7027914066932
2020-11-23 13:14:22,3.2624434389140275,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,4.428571428571429,3.058252427184466,3.181818181818181,3.1,391.7410714285714,602.539027240263
2020-11-23 13:14:23,3.2624434389140275,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,4.428571428571429,3.058252427184466,3.181818181818181,3.1,391.7410714285714,602.539027240263
2020-11-23 13:14:24,3.2624434389140275,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,4.428571428571429,3.058252427184466,3.181818181818181,3.1,391.7410714285714,602.539027240263
2020-11-23 13:14:25,3.2624434389140275,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,4.428571428571429,3.058252427184466,3.181818181818181,3.1,391.7410714285714,602.539027240263
2020-11-23 13:14:26,3.2624434389140275,19.397590361445786,160.00000000000003,9.96268656716418,4.406593406593408,4.428571428571429,3.058252427184466,3.181818181818181,3.1,391.7410714285714,602.539027240263
2020-11-23 13:14:27,3.2624434389140275,15.386363636363635,222.72727272727272,9.96268656716418,4.406593406593408,4.428571428571429,3.058252427184466,3.181818181818181,3.1,391.7410714285714,661.2550732424536
2020-11-23 13:14:28,3.2624434389140275,15.386363636363635,222.72727272727272,9.96268656716418,4.0224828934506345,4.428571428571429,3.058252427184466,3.666666666666667,3.1,391.7410714285714,661.3558112141592
2020-11-23 13:14:29,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.428571428571429,2.8238789843327936,3.666666666666667,3.1,391.7410714285714,657.9620298926678
2020-11-23 13:14:30,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.428571428571429,2.8238789843327936,3.666666666666667,3.1,391.7410714285714,657.9620298926678
2020-11-23 13:14:31,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.428571428571429,2.8238789843327936,3.666666666666667,3.1,391.7410714285714,657.9620298926678
2020-11-23 13:14:32,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.428571428571429,2.8238789843327936,3.666666666666667,3.1,391.7410714285714,657.9620298926678
2020-11-23 13:14:33,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.428571428571429,2.8238789843327936,3.666666666666667,3.1,391.7410714285714,657.9620298926678
2020-11-23 13:14:34,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.428571428571429,2.8238789843327936,3.666666666666667,3.1,391.7410714285714,657.9620298926678
2020-11-23 13:14:35,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.428571428571429,2.8238789843327936,3.666666666666667,3.1,233.37628865979386,499.5972471238904
2020-11-23 13:14:36,3.2624434389140275,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.0,2.8238789843327936,3.666666666666667,3.1,233.37628865979386,499.1686756953189
2020-11-23 13:14:37,3.627450980392157,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.0,2.8238789843327936,3.666666666666667,3.1866666666666665,233.37628865979386,499.62034990346376
2020-11-23 13:14:38,3.627450980392157,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.0,2.8238789843327936,3.666666666666667,3.1866666666666665,233.37628865979386,499.62034990346376
2020-11-23 13:14:39,3.627450980392157,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.0,2.8238789843327936,3.666666666666667,3.1866666666666665,233.37628865979386,499.62034990346376
2020-11-23 13:14:40,3.627450980392157,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.0,2.8238789843327936,3.666666666666667,3.1866666666666665,233.37628865979386,499.62034990346376
2020-11-23 13:14:41,3.627450980392157,15.386363636363635,222.72727272727272,6.80327868852459,4.0224828934506345,4.0,2.8238789843327936,3.666666666666667,3.1866666666666665,233.37628865979386,499.62034990346376
2020-11-23 13:14:42,3.627450980392157,11.578947368421053,267.85714285714283,6.80327868852459,4.0224828934506345,4.0,2.8238789843327936,3.666666666666667,3.1866666666666665,233.37628865979386,540.9428037653912
2020-11-23 13:14:43,3.627450980392157,11.578947368421053,267.85714285714283,6.80327868852459,4.308163265306122,4.0,2.8238789843327936,2.8571428571428568,3.1866666666666665,233.37628865979386,540.4189603277229
2020-11-23 13:14:44,3.627450980392157,11.578947368421053,267.85714285714283,7.608173076923076,4.308163265306122,4.0,2.654210819854992,2.8571428571428568,3.1866666666666665,233.37628865979386,541.0541865516436
2020-11-23 13:14:45,3.627450980392157,11.578947368421053,267.85714285714283,7.608173076923076,4.308163265306122,4.0,2.654210819854992,2.8571428571428568,3.1866666666666665,233.37628865979386,541.0541865516436
2020-11-23 13:14:46,3.627450980392157,11.578947368421053,267.85714285714283,7.608173076923076,4.308163265306122,4.0,2.654210819854992,2.8571428571428568,3.1866666666666665,233.37628865979386,541.0541865516436
2020-11-23 13:14:47,3.627450980392157,11.578947368421053,267.85714285714283,7.608173076923076,4.308163265306122,4.0,2.654210819854992,2.8571428571428568,3.1866666666666665,233.37628865979386,541.0541865516436
2020-11-23 13:14:48,3.627450980392157,11.578947368421053,267.85714285714283,7.608173076923076,4.308163265306122,4.0,2.654210819854992,2.8571428571428568,3.1866666666666665,233.37628865979386,541.0541865516436
2020-11-23 13:14:49,3.627450980392157,11.578947368421053,267.85714285714283,7.608173076923076,4.308163265306122,4.0,2.654210819854992,2.8571428571428568,3.1866666666666665,233.37628865979386,541.0541865516436
2020-11-23 13:14:50,3.627450980392157,11.578947368421053,267.85714285714283,7.608173076923076,4.308163265306122,4.0,2.654210819854992,2.8571428571428568,3.1866666666666665,244.40993788819873,552.0878357800484
